product_id,sku_code,barcode,product_name_ko,product_name_en,brand_id,brand_name,category_l1,category_l2,category_l3,category_l4,retail_price_krw,cost_price_krw,global_price_usd,jp_price_jpy,weight_g,volume_ml,is_bundle,bundle_components,ingredient_ids,key_ingredient_1,key_ingredient_2,key_ingredient_3,skin_type_target,skin_concern_target,launch_date,discontinue_date,status,vegan_yn,cruelty_free,ewa_grade,origin_country,shelf_life_months,supplier_id,min_order_qty,tax_type,attr_01,attr_02,attr_03,attr_04,attr_05,attr_06,attr_07,attr_08,attr_09,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,quality_score_01,quality_score_02,quality_score_03,quality_score_04,quality_score_05,quality_score_06,quality_score_07,quality_score_08,quality_score_09,quality_score_10,quality_score_11,quality_score_12,quality_score_13,quality_score_14,quality_score_15,quality_score_16,quality_score_17,quality_score_18,quality_score_19,quality_score_20,pim_metric_01,pim_metric_02,pim_metric_03,pim_metric_04,pim_metric_05,pim_metric_06,pim_metric_07,pim_metric_08,pim_metric_09,pim_metric_10,pim_metric_11,pim_metric_12,pim_metric_13,pim_metric_14,pim_metric_15,pim_metric_16,pim_metric_17,pim_metric_18,pim_metric_19,pim_metric_20,pim_metric_21,pim_metric_22,pim_metric_23,pim_metric_24,pim_metric_25,pim_flag_01,pim_flag_02,pim_flag_03,pim_flag_04,pim_flag_05,pim_flag_06,pim_flag_07,pim_flag_08,pim_flag_09,pim_flag_10,pim_flag_11,pim_flag_12,pim_flag_13,pim_flag_14,pim_flag_15
PRD-01156,SKU00001156,8806643840260,어반디케이 리뉴얼 올인원 50ml,Product_4c1ugf5v,BR-081,아이오페,남성,올인원,올인원_프리미엄,sub_c1oraygu,68000.0,17389,140.23,14800,250,250,N,,ING-0116|ING-0328|ING-0330|ING-0233,레티놀,프로폴리스,프로폴리스,지성|복합성|중성,트러블|탄력|색소침착|모공,15/10/2023,,판매중,Y,False,3,한국,36,SUP-053,100,과세,val_7,val_50,val_3,val_8,,,,val_37,val_17,,val_11,,val_37,val_33,val_33,val_43,val_23,val_19,val_45,val_31,val_21,,val_7,val_16,val_1,val_3,val_16,val_20,val_9,val_40,val_26,,val_14,val_39,,val_27,val_31,val_37,val_35,val_27,46.739999999999995,45.269999999999996,11.37,30.53,24.709999999999997,42.36,7.180000000000001,47.199999999999996,34.28,40.28,62.980000000000004,35.15,10.65,15.52,36.34,20.330000000000002,24.959999999999997,37.5,18.86,54.96,3.16,383.07,30.11,512.13,451.69,45.91,254.64,381.76,106.44,134.88,378.25,167.79,1671.43,33.32,60.25,131.24,125.3,1629.05,177.86,17.7,107.57,17.0,118.12,2160.47,12.02,yes,O,0,1,False,N,0,O,N,False,O,True,N,0,O
PRD-01157,SKU00001157,8809297105035,무신사뷰티 맥스 바디로션 100ml,Product_nxgnc4z9,BR-055,,바디케어,바디로션,바디로션_시즌한정,sub_beoolmow,52000.0,98961,23.16,2480,15,500,N,,ING-0428|ING-0356|ING-0459|ING-0386|ING-0097,시어버터,PHA,프로폴리스,지성,색소침착,04-17-2022,,판매중,N,False,미검증,한국,36,SUP-014,24,과세,val_42,,,,val_49,val_8,,,val_29,,val_43,,,val_45,val_24,val_28,val_28,val_14,val_46,,,val_29,val_30,val_20,val_16,val_46,val_11,,val_36,val_9,val_23,val_20,,,val_16,val_6,,val_24,,val_16,14.000000000000002,20.73,18.759999999999998,17.8,44.17,27.52,29.69,25.009999999999998,48.5,51.459999999999994,31.369999999999997,5.050000000000001,47.61,33.050000000000004,33.32,31.830000000000002,33.18,37.82,21.25,36.230000000000004,9.91,36.2,496.29,407.43,5.34,147.15,1010.22,853.91,158.37,3888.22,474.95,230.69,623.31,112.0,338.57,227.45,489.83,391.21,118.22,346.51,1918.88,206.25,226.55,251.62,47.87,yes,O,0,1,False,N,0,O,N,False,O,True,Y,0,O
PRD-01158,SKU00001158,8801990480034,데이지크 슈퍼 오드퍼퓸 #02,Product_9ca26qex,BR-012,라운드랩,향수,오드퍼퓸,오드퍼퓸_시즌한정,sub_99w1r93c,200000.0,71111,60.4,990,15,10,N,,ING-0001|ING-0458|ING-0407|ING-0497|ING-0259|ING-0410|ING-0056|ING-0254|ING-0074|ING-0469|ING-0037|ING-0356|ING-0487|ING-0157,알부틴,바쿠치올,꿀추출물,중성|건성|트러블성,아토피|피지|미백,2025-01-26,,단종,Y,인증중,3,한국,36,SUP-033,12,과세,,val_44,val_40,,val_12,val_4,val_8,val_19,,val_36,val_28,,,val_15,val_9,val_30,val_48,val_14,,val_50,val_17,,,,val_35,,val_22,val_25,,val_10,,,val_9,val_31,val_10,val_23,val_34,val_36,,val_48,26.38,41.99,4.05,37.059999999999995,36.74,22.66,29.54,5.19,27.05,51.28,10.36,40.5,16.71,20.07,5.96,31.180000000000003,5.07,18.25,39.53,12.32,1.16,63.87,186.32,113.28,177.34,374.11,237.36,395.13,192.25,183.18,97.18,114.91,375.03,109.57,93.21,166.39,1076.61,465.99,446.67,514.77,531.1,446.36,171.05,660.61,1341.71,no,O,1,1,False,N,0,X,Y,True,O,True,N,0,O
PRD-01159,SKU00001159,8806487538644,샤넬 센시티브 오드퍼퓸 리필,Product_3zl3fuht,BR-006,구달,향수,오드퍼퓸,오드퍼퓸_더마,sub_9cnaviqe,18000.0,96715,9.09,2980,150,50,N,,ING-0387|ING-0208|ING-0156|ING-0423|ING-0108|ING-0278,어성초,엘라스틴,콜라겐,복합성|건성|트러블성,트러블|색소침착,2021-08-15,,판매중,N,False,미검증,미국,18,SUP-019,12,과세,val_5,,,,val_22,val_37,,val_35,val_33,val_38,val_2,val_40,,val_27,,val_38,val_28,,val_16,,val_15,val_14,val_6,val_25,,val_49,,val_14,val_36,,,,,val_16,val_32,,val_24,val_13,val_39,,43.61,21.81,28.46,56.08,5.26,49.88,38.34,35.8,32.45,5.28,55.66,2.88,16.5,40.89,46.56,70.28,15.98,43.78,21.740000000000002,15.28,11.27,9.0,63.04,584.67,193.46,48.61,491.83,1561.27,3.58,1049.09,400.22,867.0,2664.48,778.58,108.12,241.82,225.39,326.08,85.61,313.24,11.61,151.02,256.95,672.17,385.62,yes,O,0,0,False,Y,1,O,N,True,O,False,N,1,O
PRD-01160,SKU00001160,8802056696685,파파레시피 프로 젤네일 리필,Product_4lg5hu63,BR-066,조_미녀,네일,젤네일,젤네일_남성용,sub_d87a40i8,150000.0,53733,129.0,14800,100,100,N,,ING-0050|ING-0488|ING-0418|ING-0098|ING-0013|ING-0009|ING-0016|ING-0152|ING-0062|ING-0107|ING-0096|ING-0424|ING-0398,토코페롤,알로에,세라마이드,건성|민감성,홍조|아토피|보습|주름,20231224,,예약판매,N,False,미검증,호주,30,SUP-054,1,면세,val_1,,val_13,val_17,,val_16,,val_25,,val_47,val_14,val_21,val_14,val_36,val_43,val_28,val_38,val_22,,val_12,val_21,,,,val_43,,val_44,val_44,,,val_26,val_26,,,val_38,val_39,val_47,val_25,val_8,val_31,16.06,16.78,35.260000000000005,32.85,60.19,19.28,19.53,42.82,12.370000000000001,47.75,21.990000000000002,18.990000000000002,10.17,23.97,25.86,18.060000000000002,38.879999999999995,12.65,2.62,16.23,34.54,40.71,927.83,336.45,12.52,361.69,453.51,756.71,110.5,288.75,844.51,315.57,2685.04,169.99,223.94,694.98,319.7,1596.49,0.38,49.65,1003.66,255.47,138.85,165.17,1318.33,no,X,0,0,False,N,0,X,N,False,O,True,Y,0,X
PRD-01161,SKU00001161,8802849341101,VDL 프로 선스프레이 30g,Product_rxwmdv10,BR-044,메디힐,선케어,선스프레이,선스프레이_오가닉,sub_svet4gef,38000.0,37754,57.02,6980,300,100,N,,ING-0037|ING-0035|ING-0130|ING-0232|ING-0487|ING-0061|ING-0217|ING-0484|ING-0184|ING-0339|ING-0207|ING-0006|ING-0358,콜라겐,티트리오일,BHA,중성|건성,탄력|색소침착|각질,2020.03.15,,예약판매,Y,인증중,1,한국,18,SUP-034,6,과세,,val_6,val_2,val_28,,val_9,,val_34,,,,val_40,val_29,val_40,val_48,,val_40,val_46,val_7,val_47,,val_45,,val_17,,,val_12,val_30,val_9,val_40,val_3,,,val_4,val_13,val_46,,val_21,val_14,val_10,42.9,40.65,18.98,41.57,44.99,10.63,40.94,47.36,11.14,18.92,27.810000000000002,25.1,36.13,25.929999999999996,32.029999999999994,23.65,36.0,6.4399999999999995,52.7,23.04,119.45,16.21,448.89,138.49,133.39,65.03,403.67,27.2,293.92,1184.36,929.91,259.62,1937.3,52.9,62.43,131.81,264.16,287.81,48.97,120.58,91.46,161.98,637.95,275.39,941.59,yes,X,0,0,True,Y,1,O,N,True,X,True,N,1,O
PRD-01162,SKU00001162,8808494634323,메디힐 울트라 파운데이션 200ml,Product_7m4sq86x,BR-060,아비브,메이크업,파운데이션,,sub_iy0ctr62,68000.0,21624,96.51,4980,200,250,N,,ING-0154|ING-0176|ING-0199|ING-0192|ING-0107|ING-0156|ING-0220|ING-0318|ING-0302|ING-0471|ING-0245|ING-0326,징크옥사이드,스쿠알란,히알루론산,건성|민감성|트러블성,트러블|보습|주름,15/10/2021,,판매중,Y,False,4,한국,24,SUP-013,48,과세,val_21,val_44,val_16,val_44,,val_6,val_37,val_8,val_14,val_37,,,val_48,val_36,val_35,,,,val_9,val_1,val_25,val_13,val_48,val_26,val_2,val_34,val_25,val_15,val_43,val_46,val_19,val_24,val_19,val_43,val_38,,,,,val_11,26.72,19.74,10.5,22.49,14.39,26.85,26.83,40.75,37.38,27.38,25.25,25.46,25.8,13.139999999999999,68.01,34.73,36.1,14.940000000000001,27.93,3.61,116.74,1.25,502.14,116.11,420.82,46.84,108.67,203.39,80.17,254.01,404.38,269.6,1006.54,237.69,3.31,215.95,1066.33,392.09,96.71,94.11,1544.67,92.41,163.47,301.64,605.8,yes,O,1,1,False,Y,1,X,N,True,X,True,N,0,X
PRD-01163,SKU00001163,8804659630536,라운드랩 리뉴얼 오드퍼퓸 #01,Product_jxx3dpxa,BR-087,구달,향수,오드퍼퓸,오드퍼퓸_프리미엄,sub_briff6wh,22000.0,88886,108.66,4980,30,75,Y,PRD-01299|PRD-00313|PRD-00315|PRD-01888,ING-0304|ING-0022|ING-0348|ING-0252|ING-0017|ING-0256|ING-0164|ING-0180|ING-0016|ING-0131|ING-0359|ING-0243,세라마이드,히알루론산,글리콜산,복합성|중성,모공|다크서클|각질|피지,08/06/2024,,단종,N,True,4,이탈리아,6,SUP-020,48,과세,,val_21,val_46,,val_40,val_29,,,val_13,val_25,val_33,val_28,val_4,val_27,,val_11,val_36,val_45,val_4,,val_18,val_32,val_29,val_4,val_50,val_30,val_13,,,val_29,val_23,val_48,val_46,val_35,val_4,val_19,val_12,val_13,val_46,val_15,33.92,36.67,19.54,45.019999999999996,16.73,43.4,50.480000000000004,17.47,26.07,46.989999999999995,16.1,34.71,7.82,37.669999999999995,45.08,28.82,8.34,9.379999999999999,14.899999999999999,36.88,16.12,73.85,208.37,2668.49,443.42,11.32,1192.81,917.25,115.39,74.65,17.76,404.47,140.53,194.91,134.03,242.02,1496.58,354.27,126.41,114.09,560.47,28.81,147.76,1730.33,131.31,no,X,0,1,True,N,1,O,N,True,O,True,Y,0,X
PRD-01164,SKU00001164,8808117332578,메디힐 더블 스타일링 50g,Product_l6rhzfoj,BR-029,바비브라운,헤어케어,스타일링,스타일링_한방,sub_8xn8whn8,45000.0,29681,67.33,2980,200,200,N,,ING-0197|ING-0386|ING-0276|ING-0395|ING-0051|ING-0217|ING-0353|ING-0301|ING-0318|ING-0451|ING-0180|ING-0486|ING-0498|ING-0351|ING-0252,스쿠알란,백단향,아젤라인산,복합성|중성|트러블성,다크서클|각질,2024-03-29,,판매중,N,인증중,1,한국,36,SUP-052,6,영세,val_31,val_30,val_45,,val_9,val_25,,val_4,val_48,,val_40,val_1,val_6,val_40,,,val_7,val_21,val_14,,val_47,,val_27,val_3,,val_20,val_17,val_45,,,val_34,val_21,val_7,val_17,,,val_14,,val_33,val_22,50.1,25.019999999999996,53.83,7.93,39.65,26.1,1.54,18.19,5.43,23.91,20.5,26.08,40.54,9.73,31.759999999999998,19.25,52.669999999999995,27.47,31.45,30.79,15.63,28.39,561.61,602.2,117.86,297.26,577.45,115.12,192.32,175.1,836.75,57.8,2899.47,79.52,260.48,355.37,1628.74,770.2,244.51,193.31,38.49,1.41,91.92,712.29,1470.37,yes,O,0,0,True,N,0,O,Y,True,X,True,Y,0,O
PRD-01165,SKU00001165,8808370674741,파파레시피 맥스 데오도란트 30g,Product_vyc2y3vc,BR-083,에스쁘아,바디케어,데오도란트,데오도란트_더마,sub_vjf3ge6k,250000.0,92524,49.43,6980,50,250,N,,ING-0195|ING-0020|ING-0493,어성초,글루타치온,레티놀,복합성,모공|색소침착|다크서클|홍조,20210705,,판매중,Y,False,,이탈리아,6,SUP-060,48,과세,,val_50,,val_42,val_22,val_28,,,val_14,val_27,val_18,val_16,val_30,val_48,,val_49,,val_35,,val_15,val_36,val_46,val_41,val_1,val_25,,val_5,,val_7,val_37,val_45,val_30,val_1,val_48,val_18,val_8,val_8,val_21,val_24,val_39,18.52,45.79,25.319999999999997,27.58,41.260000000000005,6.61,48.6,43.0,9.81,13.44,29.95,67.71000000000001,41.760000000000005,13.19,15.65,22.02,18.38,7.01,17.09,29.2,40.58,295.19,560.54,277.59,68.82,38.89,69.1,558.81,27.84,2749.39,506.8,44.04,199.29,12.65,374.02,78.63,114.32,14.59,214.78,21.01,709.43,43.66,33.57,257.41,1516.96,no,X,1,0,False,Y,1,X,Y,True,O,False,Y,0,O
PRD-01166,SKU00001166,8806314792428,VDL 프로 클렌징폼 200ml,Product_qlxxgv6w,BR-088,넘버즈,클렌징,클렌징폼,클렌징폼_남성용,sub_rsiikiwb,22000.0,84006,144.52,1980,15,20,N,,ING-0389|ING-0464|ING-0045|ING-0244|ING-0130|ING-0279|ING-0048|ING-0043|ING-0126|ING-0371,스쿠알란,아르간오일,세라마이드,트러블성,홍조|아토피|미백|피지,2020-08-25,,판매중,해당없음,False,3,한국,18,SUP-045,48,과세,,val_46,,val_25,val_47,val_6,val_12,,,val_1,val_47,,,,,,val_23,val_7,val_23,val_47,val_25,val_11,,val_31,,val_24,val_32,,,,,,val_47,val_48,,val_33,val_34,val_27,val_25,,36.720000000000006,32.92,82.92,14.16,31.569999999999997,39.5,55.45,24.060000000000002,12.32,23.71,33.26,10.58,11.1,19.49,49.309999999999995,49.559999999999995,24.27,44.379999999999995,20.76,11.219999999999999,2.13,115.3,71.58,462.3,90.98,46.95,103.09,675.4,31.17,280.16,802.29,409.71,39.72,549.11,178.36,121.76,3.72,327.21,27.68,301.1,329.63,125.49,132.51,35.33,139.04,no,X,0,1,True,N,1,X,Y,True,O,False,N,0,O
PRD-01167,SKU00001167,8801564458789,_네즈 리뉴얼 네일리무버 50g,Product_0dljt3uw,BR-092,넘버즈,네일,네일리무버,네일리무버_프리미엄,sub_5yhexldx,198000.0,27704,144.85,1980,1000,75,N,,ING-0324|ING-0473|ING-0049|ING-0233|ING-0195|ING-0384|ING-0173|ING-0124|ING-0310|ING-0241|ING-0018|ING-0166|ING-0159|ING-0283,유칼립투스,펩타이드,녹차추출물,지성|트러블성,보습|모공|피지|미백,20230619,,판매중,N,False,3,프랑스,24,SUP-029,48,과세,val_49,,val_24,val_25,val_20,val_14,val_7,val_20,val_17,,,val_12,val_46,val_26,,val_34,val_12,val_17,val_48,,val_4,val_39,val_1,,val_45,val_23,val_20,val_14,,val_16,val_5,val_37,,val_34,val_24,,val_33,val_50,val_11,val_5,1.5699999999999998,39.25,38.019999999999996,29.82,18.44,19.79,45.540000000000006,15.61,32.910000000000004,38.629999999999995,15.709999999999999,15.939999999999998,17.2,38.97,34.99,11.01,18.07,5.71,5.56,35.449999999999996,22.52,42.87,499.83,727.02,7.49,237.1,350.32,1172.34,600.78,306.93,2051.59,70.86,1801.91,66.02,443.2,40.03,153.8,2831.2,26.69,257.36,163.91,37.73,597.25,2429.78,868.39,yes,O,0,1,False,Y,1,X,N,True,X,True,Y,0,O
PRD-01168,SKU00001168,8805298299638,클리오 더블 !감성 리필,Product_ewsmstrv,BR-020,세타필,더마,민감성,민감성_한방,sub_77skj63h,28000.0,97913,46.97,990,250,500,N,,ING-0361|ING-0438|ING-0232|ING-0111|ING-0315|ING-0211|ING-0049|ING-0006|ING-0351|ING-0066|ING-0304|ING-0442|ING-0346|ING-0400|ING-0015,BHA,BHA,티타늄디옥사이드,트러블성|건성,보습|색소침착|홍조,2021.12.10,,판매중,N,False,2,프랑스,30,SUP-049,100,과세,val_1,,,val_13,val_24,val_14,,,,val_9,val_8,val_46,val_26,val_31,,,val_1,val_40,val_43,,,,val_49,val_49,val_33,,val_2,val_14,val_50,val_20,val_10,val_18,val_9,val_38,,val_1,,,val_29,val_29,3.64,24.39,8.36,18.02,6.01,34.910000000000004,21.18,34.73,29.2,44.519999999999996,25.46,6.59,7.23,8.95,15.15,25.069999999999997,32.41,14.069999999999999,28.499999999999996,32.01,21.81,208.37,271.33,428.53,25.37,332.29,1307.66,3682.52,65.09,757.68,1086.15,15.65,580.19,426.08,561.13,862.88,447.18,189.83,55.82,280.63,186.27,53.04,89.03,401.29,17.95,yes,X,0,1,False,N,1,X,N,True,O,False,Y,1,X
PRD-01169,SKU00001169,8805609176582,토리든 퓨어 에센스 !03,Product_bb5pt28m,BR-120,애경,스킨케어,에센스,에센스_오가닉,sub_w22z0sd0,38000.0,97108,74.55,6980,50,200,N,,ING-0228|ING-0036|ING-0258|ING-0093|ING-0238|ING-0141|ING-0357|ING-0290|ING-0199|ING-0411|ING-0474,나이아신아마이드,PHA,PHA,민감성|중성,모공,2020.12.17,,판매중,N,False,4,프랑스,24,SUP-051,12,과세,,val_46,val_17,val_39,,,val_29,val_35,,,val_15,val_4,val_46,val_1,,val_31,val_48,,val_18,val_37,val_47,,,val_14,val_43,val_29,val_24,val_34,val_16,val_4,val_39,val_25,val_41,,val_28,val_40,val_26,val_7,,val_8,35.66,50.55,3.83,35.980000000000004,26.040000000000003,45.35,16.91,37.87,65.27,30.81,5.19,11.23,2.55,21.310000000000002,56.08,6.529999999999999,24.75,1.72,16.17,44.16,25.09,52.98,176.75,58.24,21.27,423.17,11.38,121.76,33.73,651.64,6.83,520.56,222.97,200.98,165.69,221.88,157.01,131.67,95.51,129.63,214.49,275.04,17.27,2453.2,200.03,no,X,1,0,True,N,0,O,N,True,X,True,Y,0,O
PRD-01170,SKU00001170,8805473361113,VDL 센시티브 클렌징티슈 100ml,Product_ta5x93ux,BR-064,닥터자르트,클렌징,클렌징티슈,클렌징티슈_비건,sub_z7k6xk3g,15000.0,10493,146.06,3480,1000,50,Y,PRD-00557|PRD-01431|PRD-00006|PRD-01022,ING-0335|ING-0371|ING-0025|ING-0130|ING-0300|ING-0061|ING-0358|ING-0265|ING-0252|ING-0090|ING-0462,레티놀,어성초,세라마이드,민감성,트러블|보습|주름,2020.04.03,,판매중,N,False,미검증,호주,36,SUP-040,12,과세,,val_24,val_4,,val_25,val_34,,val_14,val_26,val_40,val_17,val_38,val_1,val_18,val_4,val_6,val_38,,val_28,val_35,,val_45,val_45,val_39,val_40,val_1,val_50,val_28,val_45,val_43,,val_30,val_32,,,,val_47,val_25,val_4,,19.919999999999998,15.989999999999998,51.51,42.04,15.35,54.14,52.78,21.25,11.17,25.0,37.019999999999996,18.740000000000002,36.370000000000005,38.05,34.64,14.899999999999999,52.190000000000005,21.92,30.98,10.22,12.76,146.89,362.99,77.53,85.34,164.89,407.54,514.16,16.2,1131.04,676.66,334.59,1475.82,170.63,116.76,295.88,1360.33,826.44,55.22,110.26,836.83,862.55,174.67,1708.37,382.56,no,X,0,1,True,N,0,O,N,True,O,True,N,0,O
PRD-01171,SKU00001171,8801660749530,조선미녀 슈퍼 시카 50ml,Product_m2c6kh1x,BR-068,홀리카홀리카,더마,시카,시카_더마,sub_pi3rfssf,150000.0,72639,5.71,1480,250,250,N,,ING-0151|ING-0438|ING-0084|ING-0021|ING-0149|ING-0308|ING-0170|ING-0219|ING-0057|ING-0352,세라마이드,꿀추출물,마데카소사이드,민감성,색소침착|각질|모공|트러블,2024-09-21,,단종,N,True,4,호주,24,SUP-055,12,과세,val_15,,val_46,,,,,,val_24,val_17,val_3,val_37,val_38,val_22,val_36,val_2,val_8,,val_8,val_29,val_1,val_15,,,val_14,val_18,val_3,,val_9,val_23,,,val_3,val_24,val_16,,val_25,val_40,,val_44,27.63,40.46,6.76,18.5,4.09,20.32,26.11,6.819999999999999,27.13,32.5,29.270000000000003,30.669999999999998,60.97,31.14,13.55,43.120000000000005,6.17,63.73,38.0,45.129999999999995,12.52,285.07,65.4,131.39,259.21,343.96,831.54,556.56,104.19,2499.16,4010.05,94.26,72.31,33.49,42.8,260.98,87.59,335.96,7.05,5.79,870.21,55.16,217.66,501.68,494.77,no,X,0,1,True,Y,0,X,Y,True,O,False,Y,1,X
PRD-01172,SKU00001172,8808768202942,헤라 맥스 남성향수 100ml,Product_llf6em3z,BR-081,에스쁘아,남성,남성향수,남성향수_시즌한정,sub_1hrjt33v,198000.0,57383,64.84,4980,200,50,N,,ING-0496|ING-0429|ING-0040|ING-0102|ING-0247,시어버터,라벤더,나이아신아마이드,트러블성|건성,트러블,20211121,,판매중,N,False,미검증,독일,6,SUP-053,6,과세,val_38,,,val_14,val_34,,val_24,val_41,val_18,val_24,val_27,val_39,val_29,,val_22,val_14,,val_21,,val_16,val_31,val_31,val_25,val_36,val_46,,val_8,val_5,,val_35,,val_11,,val_18,val_29,val_29,val_41,,val_35,,11.58,7.24,34.78,17.150000000000002,56.96,52.65,24.3,17.21,34.31,28.12,2.23,52.04,11.64,10.34,61.46,44.31,11.24,17.18,29.459999999999997,56.98,2.32,15.31,171.49,302.62,416.76,83.37,131.8,83.92,37.32,455.75,1089.57,833.96,1058.4,263.68,182.18,175.94,203.05,321.82,24.62,23.24,8.13,57.3,2.44,202.74,488.9,no,X,0,0,False,Y,1,O,N,False,O,True,Y,1,O
PRD-01173,SKU00001173,8807207913874,샤넬 더블 필링 기획세트,Product_nwsztpva,BR-083,,스킨케어,필링,필링_베이직,sub_vopnc7m1,350000.0,5994,19.57,6980,30,10,N,,ING-0128|ING-0003|ING-0199|ING-0398|ING-0382|ING-0414|ING-0335|ING-0464|ING-0091|ING-0396,엘라스틴,글루타치온,바쿠치올,중성|복합성,미백|아토피,2024-07-04,,판매중,N,False,5,한국,12,SUP-060,24,과세,,val_29,val_23,val_35,val_2,val_49,val_40,val_17,val_7,val_38,,,val_6,val_5,,,val_20,val_24,val_24,val_16,,,,,,val_3,val_17,val_20,val_27,val_36,val_34,val_49,,val_47,val_25,val_40,val_29,,val_41,val_19,34.67,35.52,62.64999999999999,26.93,39.290000000000006,27.76,35.03,35.449999999999996,37.69,25.89,44.16,46.88,45.65,14.45,42.730000000000004,4.93,34.94,57.489999999999995,13.48,15.989999999999998,4.27,99.28,307.0,563.19,54.57,309.65,55.11,325.77,77.76,1392.98,1715.83,2.56,226.45,130.18,16.35,16.05,974.85,677.57,27.28,1011.73,508.89,4.31,61.9,397.16,95.26,no,X,1,1,True,Y,1,X,N,False,O,False,Y,0,X
PRD-01174,SKU00001174,8804767822173,,Product_dzueh4jg,BR-068,아모레퍼시픽,메이크업,컨실러,컨실러!프리미엄,sub_vk0f96qi,120000.0,72280,78.83,6980,15,100,N,,ING-0023|ING-0155|ING-0094|ING-0115|ING-0175|ING-0444|ING-0350|ING-0299|ING-0433,엘라스틴,AHA,티타늄디옥사이드,민감성|복합성|트러블성,모공|색소침착|다크서클,20210925,,판매중,N,인증중,2,한국,36,SUP-055,100,과세,val_23,val_47,val_6,,val_38,val_23,val_43,val_44,val_42,,val_41,val_3,val_6,val_2,,,val_2,val_33,,,val_6,val_33,val_49,,val_3,,val_47,val_34,,val_20,val_44,val_39,val_13,val_9,val_29,val_1,val_38,,val_39,,51.53,35.949999999999996,26.36,8.1,26.87,3.1199999999999997,21.33,32.82,43.66,28.18,5.41,7.8100000000000005,25.77,60.18,16.55,15.07,56.37,44.79,31.879999999999995,35.0,36.97,111.92,1695.29,337.8,316.61,343.28,987.4,2490.0,400.25,838.02,226.16,686.41,234.86,79.73,380.89,100.53,625.97,352.21,250.52,40.48,261.42,154.76,693.53,815.19,166.39,no,O,0,1,True,N,1,O,Y,False,X,True,Y,0,X
PRD-01175,SKU00001175,8802314568974,나스 리뉴얼 트리트먼트 #01,Product_w9krbe6e,BR-011,토리든,헤어케어,트리트먼트,트리트먼트_더마,sub_fufi9jhr,15000.0,50234,8.58,1480,200,100,N,,ING-0118|ING-0366|ING-0228|ING-0414|ING-0359|ING-0486|ING-0467|ING-0060|ING-0052|ING-0085,어성초,판테놀,PHA,지성|건성,아토피|다크서클|모공|색소침착,12-19-2020,,예약판매,N,False,3,한국,30,SUP-005,100,과세,val_17,val_3,val_41,,,,val_13,val_42,val_40,,val_20,,,val_30,val_9,val_27,,,val_38,val_27,val_35,val_10,val_16,val_50,val_21,,,val_13,val_16,,,,val_1,,val_34,,,val_41,val_46,,23.76,59.870000000000005,45.629999999999995,37.88,18.099999999999998,18.35,22.830000000000002,14.000000000000002,11.91,31.2,19.2,8.33,8.25,13.569999999999999,23.1,24.3,46.68,28.599999999999998,27.500000000000004,13.61,30.92,247.34,69.09,336.14,308.78,144.22,587.95,1881.89,138.42,122.83,214.13,103.2,976.23,62.92,121.08,442.5,406.54,1244.39,100.58,155.62,997.53,118.27,116.59,257.65,717.99,no,O,1,1,False,Y,1,O,Y,True,X,False,Y,1,O
PRD-01176,SKU00001176,8803945654437,메디힐 맥스 에센스 리필,Product_yox6ljpw,BR-038,아모레퍼시픽,스킨케어,에센스,에센스_한방,sub_m9qw3htd,68000.0,50291,64.0,1480,15,250,N,,ING-0068|ING-0380|ING-0485|ING-0310|ING-0289,시어버터,살리실산,살리실산,민감성|지성,모공|다크서클|트러블,20230103,,예약판매,Y,True,2,이탈리아,36,SUP-038,48,과세,val_1,val_38,val_3,,val_35,,,val_11,val_10,,val_39,val_32,,val_11,val_21,,val_11,val_41,val_6,,val_41,val_4,,val_26,val_48,val_42,val_29,,val_50,val_47,val_11,val_34,val_17,val_36,,val_11,val_20,,val_7,val_21,27.98,39.54,7.13,15.2,46.760000000000005,33.64,10.17,30.15,29.630000000000003,30.409999999999997,21.78,70.96000000000001,9.139999999999999,46.51,27.97,59.440000000000005,38.279999999999994,19.950000000000003,68.45,6.4399999999999995,43.38,240.62,991.96,32.37,234.5,85.38,1175.9,383.94,301.79,2262.53,1394.65,117.77,669.69,82.36,171.65,90.33,153.72,1153.83,4.07,96.13,902.11,114.0,79.74,1906.18,2638.66,yes,O,1,0,False,N,0,O,Y,False,O,True,N,1,O
