return_id,ord_num,cust_key,return_type,return_reason,return_reason_detail,request_date,pickup_date,received_date,inspection_result,refund_amount_krw,refund_method,refund_status,refund_date,cs_agent_id,cs_channel,satisfaction_score,returned_item_code,returned_qty,photo_submitted,is_repeat_returner,cs_metric_01,cs_metric_02,cs_metric_03,cs_metric_04,cs_metric_05,cs_metric_06,cs_metric_07,cs_metric_08,cs_metric_09,cs_metric_10,cs_metric_11,cs_metric_12,cs_metric_13,cs_metric_14,cs_metric_15,cs_flag_01,cs_flag_02,cs_flag_03,cs_flag_04,cs_flag_05,cs_flag_06,cs_flag_07,cs_flag_08,cs_flag_09,cs_flag_10
RT-001269,ORD00007766,MF37149AD,부분반품,유통기한임박,상세사유_a2biq0zb,03-15-2025,,20240311,검수중,17024,포인트,처리중,08-22-2023,agent_8,채팅,5,SKU00000863,1,Y,0,404.77,14.42,3.15,42.45,2632.42,68.03,47.05,80.93,156.16,207.36,208.83,7.73,224.91,547.31,76.51,True,1,False,False,1,0,N,0,yes,X
RT-001270,ORD00005113,M9CC15E03,반품,파손/불량,,2024-11-18,,2024.09.25,승인,43539,계좌이체,완료,09/05/2025,agent_9,전화,4,SKU00000562,1,N,0,589.75,17.44,11.84,42.06,181.3,104.66,145.89,328.99,240.24,73.1,774.14,494.25,548.28,584.17,200.14,True,0,False,True,1,1,N,0,yes,O
RT-001271,ORD00003837,M13A2F857,반품,용량부족,상세사유_j2tmyo72,20250425,29/04/2025,2025-12-17,승인,18285,원결제수단,처리중,23/08/2025,agent_8,채팅,4,SKU00000882,1,N,0,251.73,60.07,40.71,595.77,321.39,39.95,368.56,264.33,612.91,691.54,399.93,22.43,485.14,475.71,176.79,False,1,True,False,0,0,N,1,no,O
RT-001272,ORD00001930,MFCF84E2E,반품,용량부족,상세사유_uw5wdao5,06-14-2025,20230322,,검수중,42216,포인트,완료,20230603,agent_2,게시판,2,SKU00001373,3,Y,0,893.52,39.37,12.88,10.16,967.82,91.32,73.17,1014.47,499.5,165.57,484.41,0.27,947.31,783.06,221.77,False,0,False,False,1,1,Y,1,no,O
RT-001273,ORD00002185,MFEF82538,전체반품,피부트러블,,2024.01.19,,20240211,승인,7237,쿠폰발급,완료,20250126,agent_16,카카오톡,4,SKU00000904,1,N,0,137.14,15.82,9.65,28.3,1225.19,37.2,318.42,257.73,3.31,157.65,188.12,90.98,131.09,521.31,1151.95,False,0,False,False,0,1,Y,0,no,O
RT-001274,ORD00002015,MC651D211,반품,색상불일치,,13/11/2023,2023.03.07,06-08-2023,검수중,40842,포인트,대기,,agent_19,카카오톡,4,SKU00001381,1,N,0,100.24,0.95,1.78,154.09,722.4,17.09,3.91,527.69,162.09,116.53,337.33,18.88,1989.95,425.52,332.54,False,0,False,True,0,1,N,0,yes,X
RT-001275,ORD00000036,M38F3EFB9,반품,사이즈맞지않음,,01/11/2023,12-30-2025,20230508,승인,9307,포인트,거절,,agent_20,게시판,3,SKU00001889,2,Y,0,2759.04,2.27,23.43,153.12,574.1,228.89,406.4,18.6,24.97,95.87,933.81,279.35,190.84,602.14,828.33,True,1,True,False,1,1,Y,1,no,X
RT-001276,ORD00001272,MACFE07C5,반품,변심,상세사유_sj3xweu5,2023.03.11,2025.10.10,20250131,승인,28987,포인트,처리중,,agent_9,카카오톡,4,SKU00001931,2,N,0,164.86,24.64,0.89,275.08,779.63,4.17,319.43,280.71,41.81,16.51,235.32,233.1,49.34,476.6,496.76,False,0,True,False,1,1,N,1,no,X
RT-001277,ORD00002615,M0B215DD2,반품,텍스처불만,상세사유_dc7r8lgr,16/09/2023,2024-10-04,31/10/2023,,8216,계좌이체,완료,08-17-2024,agent_14,게시판,3,SKU00000761,1,Y,1,2468.04,13.35,4.46,222.19,569.42,179.96,327.71,299.57,55.84,83.78,189.99,33.03,210.79,148.19,181.91,False,0,True,True,1,0,N,0,no,O
RT-001278,ORD00002325,MF21E5D7F,반품,성분불만,,2023.04.04,11/06/2024,20230725,부분승인,84195,쿠폰발급,완료,2023.11.27,agent_6,전화,,SKU00000992,1,N,0,439.31,14.31,31.35,213.73,789.24,31.5,97.01,220.68,675.88,34.93,214.4,254.18,541.44,613.29,120.52,False,1,True,True,1,1,Y,1,yes,X
RT-001279,ORD00012280,M89751173,전체반품,오배송,상세사유_yrwxggrs,2025.06.08,,,부분승인,55163,원결제수단,처리중,,agent_12,카카오톡,5,SKU00000273,3,N,0,393.28,5.28,15.06,357.08,1140.66,100.69,322.16,67.73,63.54,125.42,338.11,77.24,452.94,423.73,1780.92,True,0,True,False,1,0,N,0,no,X
RT-001280,ORD00010002,M6CE5BF87,부분반품,색상불일치,,20250826,2025-08-04,07-07-2024,승인,1232,쿠폰발급,거절,,agent_5,전화,5,SKU00001713,1,N,0,1354.79,34.79,5.76,1.98,126.63,81.04,211.36,647.45,175.69,2.79,186.0,80.5,2095.16,697.98,188.53,False,1,False,False,0,0,Y,1,yes,O
RT-001281,ORD00011303,MC8EBB348,교환,성분불만,상세사유_ye87hd15,2024-10-09,20230703,16/03/2023,검수중,14004,포인트,처리중,,agent_15,카카오톡,1,SKU00000503,1,N,1,463.93,32.74,33.07,136.48,1191.23,391.31,59.97,571.22,112.09,248.56,563.52,34.31,192.23,522.66,705.13,False,0,False,False,0,0,Y,1,no,O
RT-001282,ORD00005919,M2C86D908,교환,파손/불량,,26/09/2023,2023.05.03,20230301,부분승인,46862,쿠폰발급,완료,,agent_3,전화,1,SKU00001745,1,Y,0,486.57,112.67,10.83,54.78,307.19,67.21,417.45,447.51,123.2,33.85,564.38,79.52,96.53,456.75,218.08,False,1,False,True,0,0,N,1,yes,O
RT-001283,ORD00006127,MAC85DC07,부분반품,성분불만,상세사유_d70u6pkk,20240404,02-17-2025,,검수중,8620,포인트,완료,08/08/2024,agent_17,전화,5,SKU00001278,3,N,0,783.0,4.53,59.74,55.43,619.77,124.8,8.21,320.58,50.37,26.78,761.44,143.04,2407.3,1538.12,665.83,True,1,True,False,1,1,Y,0,no,X
RT-001284,ORD00010224,MF1F68435,반품,용량부족,,2024-03-03,07-06-2024,,부분승인,30272,포인트,완료,20/06/2024,agent_22,게시판,3,SKU00000226,2,Y,0,358.95,14.54,7.85,94.28,814.44,303.41,158.39,39.04,87.56,7.07,776.5,18.07,1584.43,321.56,279.68,False,1,False,True,0,1,N,0,no,X
RT-001285,ORD00004345,M12C6A094,반품,유통기한임박,상세사유_cl5fzlgw,2023-01-30,20240308,09-29-2024,거절,45254,쿠폰발급,대기,,agent_20,게시판,5,SKU00000630,1,N,1,1066.42,9.09,10.59,100.53,435.39,315.63,89.21,331.58,60.55,261.82,1320.76,120.11,1307.95,1283.98,561.73,False,1,True,False,1,1,Y,1,no,X
RT-001286,ORD00014820,MB2469F1F,전체반품,성분불만,,20231206,20231112,,승인,36556,포인트,완료,,agent_20,게시판,5,SKU00000220,2,N,0,2198.79,22.41,23.18,399.6,11.95,4.84,38.85,501.77,666.66,151.02,126.83,284.06,703.43,437.95,537.37,False,1,False,True,0,1,Y,1,no,O
RT-001287,ORD00000196,MBCCA9CB0,부분반품,향불만,상세사유_ujs83dhm,2025-01-05,,,부분승인,21886,원결제수단,완료,,agent_22,채팅,3,SKU00000871,1,N,0,1056.98,4.8,13.33,402.93,1367.97,120.25,47.94,183.56,131.38,68.38,456.6,45.76,257.42,125.86,828.98,False,0,False,True,0,1,N,1,no,O
RT-001288,ORD00002033,M3F71743D,반품,오배송,상세사유_vc1qpll4,30/07/2025,26/02/2023,11-16-2025,승인,14212,계좌이체,완료,2025-03-25,agent_15,게시판,3,SKU00001637,1,Y,0,163.42,6.82,49.26,150.07,120.47,169.68,35.9,186.82,315.31,110.35,179.21,14.93,1581.06,197.35,75.32,True,0,False,False,0,1,Y,0,no,X
RT-001289,ORD00007979,M9B858218,부분반품,사이즈맞지않음,상세사유_z2be7pck,2023.10.31,05/08/2024,,승인,4522,계좌이체,거절,20230528,agent_6,전화,3,SKU00000753,1,Y,1,37.73,55.46,22.63,78.77,223.9,60.56,211.96,71.57,558.21,7.89,120.58,18.18,322.78,103.23,3216.32,True,0,True,False,0,1,Y,0,yes,X
RT-001290,ORD00008852,M1F629592,교환,텍스처불만,,11-26-2025,20241216,20250109,검수중,6965,원결제수단,대기,13/06/2025,agent_28,이메일,2,SKU00001841,1,N,0,719.79,3.21,18.82,81.28,515.07,199.74,90.63,137.31,677.25,148.96,215.22,133.18,1598.63,366.2,776.63,True,1,False,True,1,1,Y,1,no,O
RT-001291,ORD00008487,MFFE9D1D3,교환,사이즈맞지않음,,2024-11-18,20230626,,거절,54549,쿠폰발급,대기,05-27-2025,agent_23,채팅,1,SKU00000239,1,N,0,134.87,19.86,6.95,142.86,133.01,89.08,224.39,130.21,87.63,65.06,245.42,279.17,305.13,554.9,111.2,True,0,True,True,1,1,Y,0,yes,X
RT-001292,ORD00010892,M20C4C02A,반품,성분불만,상세사유_u890y0dz,02-03-2023,,13/04/2025,,9472,쿠폰발급,대기,,agent_1,게시판,1,SKU00000220,3,N,0,258.16,68.97,25.4,92.91,796.0,350.62,11.77,299.03,910.18,244.56,26.1,4.17,767.89,40.76,293.04,True,0,True,True,0,0,N,0,yes,O
RT-001293,ORD00010107,M396BFED1,반품,유통기한임박,상세사유_o71i1bkc,15/12/2023,20240427,2024.03.10,부분승인,23208,계좌이체,대기,,agent_13,게시판,5,SKU00000188,1,Y,0,1106.36,50.76,0.17,80.07,1220.51,28.76,109.46,198.42,286.17,9.23,57.46,285.69,324.98,39.76,432.58,False,0,False,True,1,1,Y,0,yes,X
RT-001294,ORD00000558,MDB2F1759,전체반품,용량부족,상세사유_c4aseca3,2024-10-28,,01/10/2025,승인,36367,계좌이체,대기,2025.12.26,agent_11,게시판,1,SKU00000511,1,N,0,427.85,26.04,42.45,103.54,127.43,118.68,5.69,118.82,286.3,82.97,427.38,413.58,64.66,1701.82,583.39,False,1,True,True,0,0,N,1,yes,X
RT-001295,ORD00010412,M53E4FCBD,반품,알러지반응,,20250606,26/10/2024,2023.10.12,검수중,31438,포인트,완료,01/07/2023,agent_24,전화,2,SKU00001163,3,N,0,333.58,77.43,34.85,69.44,530.73,171.47,181.05,555.09,1287.55,24.29,319.05,2.92,611.1,847.61,1209.27,False,1,False,False,1,0,Y,0,yes,X
RT-001296,ORD00009194,MD6DAAAFC,반품,변심,상세사유_vpdipvo8,2025.04.06,2024-06-17,11/03/2024,승인,37290,포인트,완료,,agent_8,카카오톡,1,SKU00000081,3,N,1,2383.03,11.91,48.38,57.97,35.88,144.52,235.23,46.56,242.99,55.78,1257.31,2.33,897.66,986.4,877.1,False,0,True,False,0,0,Y,0,no,X
RT-001297,ORD00000228,M82B23391,반품,용량부족,,2023.02.26,2023.12.08,09/09/2023,검수중,29374,계좌이체,완료,,agent_4,이메일,,SKU00001933,2,N,0,216.1,9.6,3.53,12.49,267.86,29.23,1096.7,3.06,73.34,237.9,5.98,187.06,421.86,8.68,1950.87,False,0,False,True,1,0,N,0,no,X
RT-001298,ORD00003627,M79AFDBBB,부분반품,가품의심,상세사유_g0fd0xsh,2024.08.28,16/12/2025,12-21-2025,,17126,원결제수단,처리중,07/03/2024,agent_17,이메일,3,SKU00001986,1,Y,0,323.44,45.78,49.29,55.33,1027.68,36.27,7.61,760.12,513.09,23.81,101.17,82.6,1220.21,66.09,1516.3,False,0,False,True,0,1,N,0,no,O
RT-001299,ORD00005053,M6B3EBA60,전체반품,가품의심,,10-30-2023,,,승인,27317,쿠폰발급,완료,20250929,agent_9,전화,5,SKU00000034,1,Y,0,196.8,1.33,19.43,57.82,7.32,120.21,179.75,151.29,885.57,11.85,1372.74,146.32,76.18,1325.42,600.09,False,0,False,False,0,1,Y,0,no,X
RT-001300,ORD00007478,M5FE3DF7C,부분반품,성분불만,,21/04/2025,10/10/2024,,승인,17099,원결제수단,완료,2025-06-06,agent_1,이메일,5,SKU00000329,2,N,0,1081.42,2.5,52.6,32.32,881.99,384.73,299.38,439.18,151.76,161.54,875.83,160.68,246.99,6.18,435.01,True,0,True,False,1,0,Y,1,no,X
RT-001301,ORD00004181,MF357C426,반품,변심,,20/06/2023,,25/02/2025,검수중,21735,포인트,완료,2023.12.09,agent_9,전화,4,SKU00001024,1,N,0,611.28,82.03,10.47,71.74,1214.68,93.16,186.44,46.71,218.57,76.85,469.88,52.94,572.24,677.66,287.25,True,1,False,True,0,0,Y,1,yes,X
RT-001302,ORD00013134,M0F191A9D,반품,오배송,상세사유_6jsbcut7,10-14-2025,2025-11-15,20250309,검수중,9100,포인트,처리중,2024.09.01,agent_22,채팅,4,SKU00001275,3,Y,0,667.23,77.29,0.43,97.83,84.79,71.71,40.09,63.7,702.81,116.61,584.72,257.01,2164.69,1193.51,2710.13,True,0,True,True,1,0,Y,0,yes,X
RT-001303,ORD00013995,M7E906C18,반품,향불만,상세사유_k3ios5os,2023-04-07,2025.01.07,10/06/2023,부분승인,51134,포인트,완료,11-30-2023,agent_20,이메일,2,SKU00001539,3,Y,0,145.14,47.19,11.56,120.11,501.5,77.62,139.79,37.74,75.19,5.14,405.6,137.05,526.45,948.79,2717.75,False,0,True,False,1,0,N,1,yes,O
RT-001304,ORD00014360,M52A48602,교환,사이즈맞지않음,상세사유_jgqe4e3e,06/09/2023,24/03/2024,19/03/2024,검수중,50578,쿠폰발급,완료,,agent_24,전화,,SKU00000003,2,N,0,750.18,8.47,6.05,204.25,996.06,195.99,231.49,261.72,1073.95,34.14,175.2,183.24,63.96,1165.18,1366.74,False,0,True,True,0,1,Y,1,no,X
RT-001305,ORD00004296,MF0DD4E73,전체반품,파손/불량,상세사유_qlc06kvr,17/02/2025,08-14-2025,2025.11.24,검수중,26976,계좌이체,완료,20251209,agent_24,이메일,2,SKU00001169,1,N,0,189.46,102.7,0.84,296.35,515.64,22.01,274.37,870.37,611.49,233.16,310.38,38.0,1953.07,619.74,1469.98,True,0,True,False,1,1,N,1,yes,X
RT-001306,ORD00004620,ME75FA7B8,반품,성분불만,상세사유_1fq8p6xk,2023-05-26,20241209,,거절,20922,원결제수단,완료,,agent_30,채팅,5,SKU00001490,2,N,0,129.13,2.87,7.82,203.75,746.76,44.45,64.64,13.53,687.03,196.32,1822.11,79.53,2304.92,289.59,756.76,True,1,True,True,1,1,N,0,no,O
RT-001307,ORD00014102,MF244280F,반품,색상불일치,상세사유_4cxavtn9,2023.07.06,,,,15950,원결제수단,완료,2023.04.08,agent_30,전화,5,SKU00000336,1,Y,0,1605.67,53.11,53.62,538.37,2236.71,139.84,84.12,264.54,167.14,20.46,590.62,58.55,1361.64,862.41,1082.07,True,1,False,True,1,0,N,0,no,X
RT-001308,ORD00008437,M27F9CD29,부분반품,성분불만,,20240821,17/06/2025,09-20-2023,부분승인,6157,포인트,완료,,agent_26,전화,5,SKU00000313,2,N,0,250.66,40.71,0.81,522.68,599.51,0.75,90.55,242.22,867.97,359.9,765.48,138.63,688.74,574.45,555.71,True,0,True,False,1,0,N,1,yes,O
RT-001309,ORD00008725,MEA7409F2,부분반품,용량부족,상세사유_zg0d1lku,29/10/2024,03-24-2024,2024-09-17,부분승인,71657,계좌이체,완료,20250929,agent_16,게시판,5,SKU00001989,1,Y,0,84.78,57.87,41.28,470.73,19.39,135.38,382.92,76.45,1106.35,575.71,70.91,112.96,276.66,868.95,771.78,True,0,True,True,1,0,N,1,no,O
RT-001310,ORD00001088,M408E91E5,교환,파손/불량,상세사유_lpw127th,2023.12.16,2024.07.16,08-23-2023,검수중,94617,포인트,처리중,2025.03.26,agent_17,이메일,4,SKU00000028,1,Y,1,295.02,7.46,50.8,99.65,756.03,114.41,49.15,232.46,1045.64,18.96,973.34,189.72,806.5,1290.04,1659.99,False,1,True,False,0,1,N,0,no,O
RT-001311,ORD00012132,M05436C71,교환,사이즈맞지않음,상세사유_n4yje2ob,2024-06-22,30/03/2024,2024-03-13,승인,49329,쿠폰발급,완료,,agent_14,게시판,4,SKU00001136,1,N,0,955.46,1.84,9.04,220.27,1101.93,144.66,355.3,244.88,16.35,115.18,1147.91,347.89,120.94,237.14,1157.16,False,1,True,False,0,0,N,0,yes,O
RT-001312,ORD00002359,M46EE63EC,전체반품,알러지반응,상세사유_r13umr7s,20250317,2023-05-17,,검수중,73527,원결제수단,완료,20230606,agent_4,채팅,5,SKU00000692,3,Y,0,1304.2,30.64,2.3,35.96,119.69,10.66,621.57,114.53,456.61,114.67,314.67,67.75,1701.38,981.28,601.68,False,1,True,False,1,0,Y,1,yes,X
RT-001313,ORD00004225,MDFF943BE,반품,알러지반응,,20231021,,,승인,6195,원결제수단,거절,,agent_11,이메일,3,SKU00000404,2,N,0,92.55,22.61,3.91,79.57,255.75,259.53,452.11,455.07,187.76,151.51,70.82,24.6,388.66,89.49,147.59,True,1,False,False,1,1,Y,1,yes,O
RT-001314,ORD00004817,ME3A87925,교환,색상불일치,상세사유_y76nlvyi,2023-05-09,,20240510,승인,58403,쿠폰발급,완료,,agent_19,채팅,3,SKU00000843,1,N,0,655.65,6.22,8.27,280.7,2338.99,241.73,252.16,300.58,24.9,324.09,723.86,141.75,177.74,5.36,1100.1,False,0,False,False,0,0,Y,1,yes,O
RT-001315,ORD00000950,M8E70A926,교환,피부트러블,,20250701,2024-12-05,20240110,승인,3302,쿠폰발급,완료,2023.09.26,agent_11,이메일,1,SKU00000181,1,N,0,486.42,5.4,0.56,3.21,1493.46,13.56,132.83,660.11,114.12,126.7,234.13,103.13,99.43,1836.48,451.25,True,0,False,True,0,1,Y,0,no,X
RT-001316,ORD00004957,MEB99E199,부분반품,텍스처불만,,2024-10-14,,,승인,24052,원결제수단,완료,11-26-2025,agent_14,게시판,3,SKU00001275,3,N,0,73.97,44.93,15.5,581.53,332.37,122.62,109.0,78.76,924.16,81.12,378.36,17.82,121.47,300.18,610.98,False,1,True,False,1,0,Y,1,yes,O
RT-001317,ORD00012068,MBF16EDFA,교환,색상불일치,상세사유_oxyhl80n,2025-07-22,20231116,,승인,138816,계좌이체,완료,04-04-2024,agent_11,게시판,1,SKU00001320,3,N,0,283.9,29.9,20.69,197.73,766.51,54.55,59.88,595.92,232.62,339.58,1695.28,14.26,925.5,173.18,162.87,True,1,False,False,0,1,N,1,no,O
RT-001318,ORD00000661,MDD287F7C,반품,오배송,상세사유_wmi8dndl,2023-04-05,12-23-2024,2025-03-20,거절,20546,원결제수단,완료,2024.12.23,agent_17,전화,2,SKU00000427,3,N,0,643.11,51.4,28.69,497.73,1582.88,48.14,12.33,69.2,88.05,325.66,12.39,35.87,34.18,142.64,1547.55,True,0,False,False,0,1,Y,0,no,O
RT-001319,ORD00006281,MD3722EF4,부분반품,텍스처불만,상세사유_d8dmrqd1,06-17-2025,06-15-2024,,승인,8586,원결제수단,거절,,agent_10,채팅,2,SKU00000233,1,Y,0,150.77,21.76,32.62,498.36,327.95,26.17,8.83,297.97,499.96,31.81,146.77,144.02,3076.66,246.8,127.97,True,1,True,False,1,1,N,0,no,O
RT-001320,ORD00007766,M690DDC97,반품,파손/불량,,20230325,,,승인,8645,계좌이체,완료,2024-04-10,agent_30,전화,2,SKU00001242,1,N,0,514.84,9.69,41.58,554.0,112.88,17.26,314.62,78.64,324.91,62.4,2026.89,12.02,1098.47,439.58,273.24,True,0,False,True,1,0,Y,0,no,X
RT-001321,ORD00011047,MFBFB318B,반품,용량부족,,2025.11.15,2025-06-04,29/04/2024,검수중,77501,포인트,완료,,agent_30,카카오톡,4,SKU00001839,1,N,0,307.79,0.98,10.57,135.95,2222.97,88.66,12.31,381.6,183.33,105.08,152.1,297.28,1655.09,128.47,1903.91,False,1,False,False,1,0,Y,0,no,X
RT-001322,ORD00012275,MB40B97E7,전체반품,유통기한임박,,20250120,,,거절,67377,원결제수단,처리중,,agent_23,전화,,SKU00000495,2,N,0,107.28,2.45,0.43,133.62,3092.41,198.18,33.69,99.94,7.41,39.05,683.28,309.02,2199.8,1449.65,776.94,True,0,False,True,0,0,N,1,no,O
RT-001323,ORD00006753,M1488F88E,교환,오배송,,27/04/2025,,,승인,31279,계좌이체,처리중,10/05/2023,agent_6,카카오톡,4,SKU00000548,2,N,0,596.16,12.19,0.95,222.44,786.67,234.92,635.6,51.5,137.25,492.22,177.05,944.76,357.42,556.44,788.5,False,1,True,False,0,1,N,1,no,O
RT-001324,ORD00007915,M9A32BAB6,교환,오배송,상세사유_1mxttgcv,20230901,,06-13-2024,거절,19381,계좌이체,거절,,agent_5,전화,1,SKU00000468,1,N,1,865.16,38.09,12.64,65.35,271.7,301.01,628.13,435.45,50.57,415.97,48.21,88.31,174.37,379.39,277.69,True,1,True,False,0,0,N,1,no,O
RT-001325,ORD00007626,M6B5031FC,반품,향불만,상세사유_j0nvvffq,16/11/2023,12-10-2025,20251201,승인,4277,쿠폰발급,대기,,agent_15,채팅,5,SKU00000170,2,N,0,504.5,32.26,1.2,464.51,935.86,4.1,1066.1,448.05,338.54,252.66,291.97,4.93,918.93,343.92,988.64,True,1,False,False,1,1,Y,0,no,O
RT-001326,ORD00006827,M9BA5CE73,반품,파손/불량,,12-05-2024,14/07/2025,,승인,56494,원결제수단,완료,,agent_22,카카오톡,4,SKU00001846,2,N,1,439.76,116.2,15.85,14.5,389.87,35.5,191.68,138.09,254.3,288.02,143.29,0.67,415.78,1933.43,332.31,False,1,False,False,1,1,N,0,yes,X
RT-001327,ORD00014027,M1A81C98F,교환,성분불만,상세사유_wi7dssgd,01-19-2023,10-29-2025,01-28-2024,승인,8200,원결제수단,처리중,20240905,agent_10,게시판,1,SKU00001279,1,N,0,356.72,23.15,0.65,8.96,292.91,93.67,352.82,191.35,173.52,1.04,301.97,2.01,1130.22,961.75,94.06,True,0,True,True,0,0,Y,1,yes,X
RT-001328,ORD00014369,M018CFF64,교환,오배송,,2025.04.12,20250821,,승인,5666,포인트,처리중,,agent_24,전화,3,SKU00001933,3,N,0,377.37,48.61,13.27,80.6,219.09,393.8,122.55,16.5,402.52,246.16,84.29,19.12,881.77,1332.36,1759.8,True,0,True,True,1,1,N,1,yes,X
RT-001329,ORD00010841,M34D02C0A,교환,변심,상세사유_rrrkbk8d,20250528,05-08-2023,2023.07.17,검수중,1184,포인트,처리중,,agent_15,이메일,4,SKU00001718,1,Y,1,801.79,167.53,8.5,40.55,735.17,101.79,172.16,1085.39,389.07,84.7,1494.88,213.89,788.09,2745.95,261.75,False,1,True,True,0,1,Y,1,yes,X
RT-001330,ORD00005669,M53B3CED6,교환,향불만,,2024-06-05,2024-11-09,06-13-2024,검수중,34798,포인트,완료,2024-11-09,agent_9,게시판,,SKU00000998,2,N,0,1014.96,0.5,0.34,117.2,247.9,201.39,282.91,226.58,411.15,99.11,128.82,91.05,122.95,372.77,351.6,True,1,True,False,1,0,N,1,no,X
RT-001331,ORD00010681,MCE3F80D2,반품,향불만,,2023-06-23,01/04/2024,,부분승인,21344,계좌이체,완료,,agent_20,게시판,3,SKU00001681,1,Y,0,830.71,15.41,7.3,11.71,248.0,179.37,266.05,109.61,171.82,157.44,130.86,111.13,954.66,410.03,935.56,True,0,False,True,0,0,N,1,no,O
RT-001332,ORD00011395,M9AF441C6,반품,유통기한임박,상세사유_i6kpgjoa,20240416,,20230912,,32873,쿠폰발급,대기,,agent_25,게시판,1,SKU00001595,1,N,0,1167.32,148.82,7.27,20.82,269.25,38.44,647.95,745.5,417.4,1.37,138.2,89.61,197.99,771.17,256.51,True,1,True,True,0,0,Y,0,yes,O
RT-001333,ORD00013573,M4F837C6A,반품,유통기한임박,,2023-07-24,20240818,,,18215,포인트,완료,05-21-2024,agent_6,전화,1,SKU00001602,1,Y,0,112.16,76.67,6.23,427.02,267.95,29.29,78.26,2159.35,195.1,14.06,249.78,124.35,878.42,1540.81,319.86,False,1,True,False,0,1,Y,0,yes,O
RT-001334,ORD00001356,MF2AAE6B7,반품,가품의심,,12/05/2025,2025-09-29,,부분승인,48332,계좌이체,완료,,agent_12,채팅,4,SKU00000295,3,N,0,107.41,26.64,19.88,42.57,788.28,270.41,358.41,37.46,604.34,749.34,821.2,257.17,1276.69,387.8,2418.65,False,0,True,True,1,1,N,1,no,X
RT-001335,ORD00014616,MB082DBCB,교환,피부트러블,상세사유_iyv4t5re,2024.08.23,04/01/2024,06/05/2023,승인,6281,원결제수단,완료,,agent_3,게시판,4,SKU00001771,1,Y,0,15.24,20.13,6.63,58.36,135.59,10.99,12.59,199.43,436.08,170.54,507.79,160.26,260.78,159.65,1314.18,True,0,False,False,1,0,Y,1,no,X
RT-001336,ORD00006753,M3A32DEF1,전체반품,성분불만,상세사유_0bkv3vtz,04-07-2023,14/06/2023,,,35063,원결제수단,처리중,20250805,agent_6,이메일,1,SKU00001637,3,N,0,1923.48,12.55,0.28,145.14,1655.75,24.54,724.14,584.51,90.34,61.23,731.98,120.95,629.32,202.22,337.04,True,0,False,True,1,0,N,1,no,X
RT-001337,ORD00007485,M5B029740,반품,성분불만,상세사유_qt4p62vy,04-26-2025,04-07-2025,,부분승인,23207,쿠폰발급,처리중,05-17-2025,agent_28,전화,,SKU00000382,1,N,0,727.43,36.1,22.01,49.21,889.48,6.4,89.83,101.01,288.12,56.12,635.65,91.83,5196.87,718.85,50.73,False,0,True,False,0,1,N,0,no,O
RT-001338,ORD00011871,MF364CC4D,교환,텍스처불만,상세사유_g5ycp46h,2023.11.22,,,부분승인,53697,원결제수단,완료,2025.06.15,agent_7,이메일,2,SKU00001286,3,Y,0,1091.05,33.13,25.62,179.25,565.19,64.19,58.17,344.52,311.31,257.34,227.89,205.34,687.79,1059.85,278.32,False,1,False,True,1,0,N,1,no,O
RT-001339,ORD00009295,M937018C7,부분반품,색상불일치,,11-14-2024,,,검수중,72745,쿠폰발급,완료,,agent_19,채팅,5,SKU00001541,1,N,0,33.83,41.09,2.94,225.47,113.85,95.03,393.83,660.2,345.91,254.48,957.0,47.34,1011.28,806.82,1975.0,True,1,False,False,1,1,Y,0,no,X
RT-001340,ORD00006268,MC3F0FC17,반품,유통기한임박,,06/07/2024,20251227,,,64437,원결제수단,처리중,09-03-2023,agent_23,카카오톡,5,SKU00001011,2,N,0,460.51,115.2,34.51,301.78,153.59,288.53,77.91,24.28,646.53,84.06,137.79,276.64,433.0,559.26,11.13,True,0,True,True,0,0,Y,1,no,O
RT-001341,ORD00007693,M5C388CBE,반품,오배송,상세사유_audjkjae,03-05-2023,2023-04-18,09-18-2024,승인,7892,포인트,완료,30/07/2023,agent_30,카카오톡,2,SKU00000420,2,N,0,23.1,19.98,3.1,142.05,188.79,52.85,229.29,10.11,1231.38,147.16,116.09,67.94,630.59,1093.84,104.11,False,0,True,False,0,1,N,1,yes,X
RT-001342,ORD00013372,MF933C5BD,반품,변심,,2025-01-18,03-21-2024,24/01/2024,승인,34585,쿠폰발급,거절,10-29-2024,agent_25,이메일,3,SKU00001613,2,N,0,1140.75,38.63,1.38,701.01,979.14,282.51,366.43,333.33,286.05,543.06,367.91,77.14,154.29,179.83,3059.93,False,1,True,False,1,1,N,0,no,X
