event_id,session_id,user_uid,event_type,event_timestamp,page_url,prd_no,search_query,referrer,platform,device,os,browser,screen_resolution,time_on_page_sec,scroll_depth_pct,cart_value_krw,ab_test_variant,analytics_metric_01,analytics_metric_02,analytics_metric_03,analytics_metric_04,analytics_metric_05,analytics_metric_06,analytics_metric_07,analytics_metric_08,analytics_metric_09,analytics_metric_10,analytics_metric_11,analytics_metric_12,analytics_metric_13,analytics_metric_14,analytics_metric_15,analytics_metric_16,analytics_metric_17,analytics_metric_18,analytics_metric_19,analytics_metric_20,analytics_flag_01,analytics_flag_02,analytics_flag_03,analytics_flag_04,analytics_flag_05,analytics_flag_06,analytics_flag_07,analytics_flag_08,analytics_flag_09,analytics_flag_10
EVT-00003928,sess_5h0l04t3,anon_6j0ixb72,filter,1758796517,/product/ok7ej9c6,PRD-01861,레티놀,direct,카카오톡채널,mobile,iOS,Safari,390x844,46.9,86.5,25000,,190.48,169.09,1355.79,87.64,98.88,15.62,6.62,296.42,32.18,1328.49,67.21,1416.92,323.62,6.76,131.34,45.78,34.88,1484.59,187.24,74.54,True,Y,0,no,Y,N,0,yes,Y,O
EVT-00003929,sess_sath5bc4,anon_6kl9xeeu,search,1758122602,/checkout/rgrf6uza,PRD-01711,선크림,youtube,쿠팡,desktop,Windows,Samsung,1080x2400,49.0,34.6,15000,control,82.92,154.47,366.86,1.82,85.91,121.02,91.02,187.33,488.4,365.06,97.33,733.75,134.3,16.9,388.69,79.99,178.78,729.79,452.54,719.92,True,N,1,no,N,N,1,yes,Y,O
EVT-00003930,sess_5aepvcfu,uid_b9c1c6b1e435,add_to_cart,1743171049,/product/6dn3x97q,,쿠션,affiliate,네이버스마트스토어,mobile,macOS,Chrome,1920x1080,38.1,96.7,89000,A,171.11,10.2,253.71,526.46,209.18,7.9,11.2,821.15,306.52,216.95,82.63,264.23,193.88,9.53,13.62,20.91,3162.31,849.57,592.88,841.79,False,N,1,yes,Y,N,0,yes,Y,O
EVT-00003931,sess_32opny2y,uid_64d467af9ef3,purchase,1739673935,/product/76wj0bkk,PRD-01813,쿠션,youtube,PC웹,tablet,iOS,Whale,1920x1080,1.3,13.5,0,B,84.38,24.6,792.55,126.9,294.94,155.47,58.49,613.63,1088.68,685.46,63.24,653.03,341.49,8.95,676.14,603.89,98.6,556.96,39.22,2121.81,False,Y,1,no,N,Y,0,no,Y,O
EVT-00003932,sess_g55qpqcu,uid_2963d11e2c32,search,1730428818,/mypage/a1r24ba8,PRD-00683,비타민C,naver,PC웹,mobile,Android,Samsung,1920x1080,3.7,90.7,89000,A,111.66,452.6,34.13,19.79,445.84,78.93,119.08,897.24,306.22,111.63,68.31,1759.78,1377.54,7.83,315.85,1558.53,2737.02,767.45,1116.33,393.05,True,N,0,no,Y,N,0,yes,Y,X
EVT-00003933,sess_cokngjws,uid_b4211cb74b90,add_to_cart,1746811525,/brand/52mop2nz,PRD-00248,선크림,kakao,쿠팡,tablet,iOS,Samsung,1080x2400,15.8,17.2,15000,C,175.12,144.12,1231.23,4.22,15.38,6.02,29.04,2497.23,1077.77,25.48,42.26,515.42,218.88,17.47,22.93,320.85,1990.56,4205.41,352.58,1580.19,True,Y,0,yes,N,N,0,no,Y,O
EVT-00003934,sess_q6r3tdnh,uid_3fec2e78786b,page_view,1741971684,/mypage/x6t2npof,PRD-01084,클렌징,,iOS앱,mobile,iOS,Edge,1170x2532,32.5,85.1,15000,B,5.03,9.48,113.49,343.6,260.47,99.07,241.69,1166.9,514.43,1426.54,49.65,2342.97,320.87,0.28,366.12,257.61,81.12,125.6,120.54,379.89,False,N,0,yes,Y,Y,1,no,N,X
EVT-00003935,sess_ntt0ccwm,anon_4ete4etl,remove_cart,1736467027,/cart/c9us5cm8,PRD-01270,레티놀,google,모바일웹,tablet,macOS,Edge,1080x2400,1.7,66.8,52000,A,49.97,142.63,2730.72,242.74,25.43,90.61,62.04,410.41,1270.81,628.38,49.58,951.76,213.93,18.13,541.71,91.51,178.15,614.18,301.86,1539.78,False,Y,0,yes,Y,Y,0,yes,N,O
EVT-00003936,sess_tisn7ed7,uid_7297a18f1e85,add_to_cart,1746369790,/search/htwnp44i,PRD-01377,,instagram,PC웹,mobile,Windows,Safari,1170x2532,28.0,3.4,0,B,69.47,280.64,774.16,182.71,182.46,49.77,42.11,318.42,307.21,959.99,111.71,549.46,494.88,50.11,106.25,49.1,675.3,100.37,144.96,108.0,False,N,0,no,N,N,0,yes,Y,O
EVT-00003937,sess_ov8clr04,uid_a75a22dd9a2d,page_view,1745613750,/mypage/458l190a,PRD-00825,,affiliate,카카오톡채널,mobile,Android,Whale,2560x1440,22.4,97.4,0,B,194.97,341.93,630.61,276.75,188.29,9.58,10.99,1473.85,5.46,56.34,305.85,330.4,148.89,36.46,9.21,372.5,605.09,157.7,238.45,46.98,True,N,1,yes,N,Y,1,no,N,X
EVT-00003938,sess_dlc5444y,uid_d33cc1a5487b,purchase,1754856052,/brand/j0ov5jwo,PRD-00926,클렌징,affiliate,네이버스마트스토어,mobile,iOS,Safari,1080x2400,13.2,37.6,52000,C,63.45,49.97,1.89,81.06,900.02,255.68,535.68,161.97,752.89,500.05,103.15,2343.32,119.85,9.46,187.21,1112.94,152.36,327.13,1055.13,364.52,False,Y,1,yes,Y,N,0,no,N,O
EVT-00003939,sess_ygcsu9qn,uid_03d61327357b,begin_checkout,1736498661,/brand/4e5prd5n,,,youtube,iOS앱,tablet,Windows,Edge,2560x1440,9.7,22.5,52000,,96.37,327.27,235.75,93.39,189.38,127.95,351.57,45.27,308.63,1495.19,154.37,189.27,324.36,0.5,123.01,1827.59,1635.17,123.48,1144.2,72.59,False,Y,1,yes,Y,N,1,yes,N,X
EVT-00003940,sess_zu0p4299,anon_gw716uja,page_view,1743036793,/product/l69dk0ay,PRD-00065,,kakao,모바일웹,tablet,iOS,Edge,1080x2400,2.3,70.7,52000,,261.02,479.84,873.14,403.25,218.26,306.06,799.79,1171.21,396.92,394.33,402.22,1144.05,21.66,10.37,260.07,2.28,966.14,15.71,742.9,476.52,True,Y,0,yes,N,N,0,yes,Y,O
EVT-00003941,sess_kn4qjdux,uid_2767e3bd8ce9,begin_checkout,1767042861,/product/awe7c328,PRD-00411,토너,youtube,올리브영온라인,desktop,macOS,Chrome,1170x2532,31.4,61.3,38000,B,96.99,99.57,603.54,33.9,115.78,63.15,68.85,351.0,87.93,229.0,8.28,439.88,385.84,5.69,161.16,401.34,251.67,5.55,518.21,962.24,True,N,0,no,Y,Y,0,yes,Y,X
EVT-00003942,sess_xeqtzvvw,uid_f702cdc72015,add_to_cart,1751825963,/product/a4tae1fu,PRD-00603,쿠션,naver,올리브영온라인,tablet,iOS,Edge,1080x2400,5.1,29.0,52000,B,161.32,40.62,450.17,84.61,115.35,434.44,58.45,202.31,12.33,416.35,260.57,174.56,223.43,27.5,172.71,1065.07,3540.69,868.11,75.28,948.71,True,Y,1,yes,Y,N,0,no,Y,X
EVT-00003943,sess_8z1166x6,uid_c01e7bf542ea,compare,1735393893,/cart/1hbbas20,,,affiliate,카카오톡채널,desktop,iOS,Edge,1920x1080,17.1,27.5,0,C,9.81,269.62,519.67,25.74,54.42,307.14,140.75,91.74,502.77,400.47,229.57,85.44,56.73,1.21,260.62,30.14,1454.76,81.67,59.19,42.62,True,Y,0,no,Y,N,1,yes,Y,X
EVT-00003944,sess_6jjfi3pi,uid_d36b654c263c,compare,1734315982,/mypage/fg8tdmfq,PRD-00313,수분크림,,PC웹,mobile,Android,Whale,1080x2400,7.0,39.2,52000,control,82.58,64.99,76.86,47.72,116.86,615.37,2.38,175.15,853.66,15.54,29.5,339.25,50.4,3.92,15.67,1637.85,1024.64,119.0,462.34,559.75,False,Y,1,yes,N,N,0,yes,Y,O
EVT-00003945,sess_wtrq2koh,anon_bci1nnsi,product_view,1733811549,/brand/8biuihpr,PRD-01636,마스크팩,affiliate,올리브영온라인,mobile,Android,Samsung,1170x2532,30.8,24.7,0,C,7.92,50.22,92.35,221.04,68.64,257.49,168.78,4724.32,45.51,477.24,193.08,464.23,48.39,4.22,123.76,225.87,2286.47,381.54,44.84,53.49,False,Y,0,no,N,N,1,no,Y,O
EVT-00003946,sess_nrdxdtv5,uid_34fc7f042802,wishlist_add,1736240193,/brand/lzorq6up,PRD-01455,,kakao,iOS앱,mobile,Windows,Samsung,1170x2532,0.9,12.6,89000,A,129.92,868.17,40.3,285.31,352.63,99.75,23.42,965.46,67.42,26.61,74.43,619.06,769.36,11.97,53.75,204.46,543.74,321.37,135.52,184.86,True,N,1,no,N,N,1,no,N,X
EVT-00003947,sess_j1nnjawm,uid_74b40996d060,product_view,1717518641,/cart/16zr1ou6,PRD-00615,수분크림,naver,쿠팡,mobile,iOS,Whale,2560x1440,8.0,58.8,25000,B,36.17,171.37,103.67,402.06,160.64,166.62,244.45,6642.07,743.18,90.09,16.43,873.95,645.5,3.9,329.39,186.45,502.81,640.27,20.92,246.63,False,Y,0,no,N,Y,1,no,N,X
EVT-00003948,sess_tbfju34a,uid_2c1b08770df9,remove_cart,1766211160,/search/gs7fd3oj,PRD-00412,토너,google,iOS앱,mobile,macOS,Edge,1170x2532,2.9,15.3,89000,A,140.22,13.08,354.31,108.85,131.11,250.22,33.64,370.68,416.74,87.25,40.44,523.96,109.62,16.99,82.38,1487.46,115.26,302.08,78.17,787.04,False,N,1,no,N,Y,1,no,N,O
EVT-00003949,sess_kvwi5w5g,uid_475e7ec04d5d,review_click,1731824658,/brand/vn1je3ar,,비타민C,youtube,무신사,desktop,macOS,Chrome,1080x2400,5.5,85.2,25000,,112.29,74.81,75.16,173.58,161.21,23.83,3.64,72.15,148.89,40.89,27.33,1323.72,632.68,0.84,277.93,1287.58,595.37,421.06,1299.21,263.66,False,N,1,yes,N,Y,0,no,N,O
EVT-00003950,sess_lezd1244,uid_777737c0c138,page_view,1765902324,/checkout/990v5m33,PRD-00161,쿠션,instagram,쿠팡,desktop,iOS,Whale,1080x2400,11.3,50.1,0,control,335.79,463.29,811.33,713.78,1095.06,159.37,144.54,58.16,1407.69,670.4,210.85,184.27,480.92,14.5,6.7,175.34,6.09,406.78,356.2,776.22,False,N,0,no,N,N,1,no,Y,X
EVT-00003951,sess_ibclav5u,uid_2a63b7b18ec8,purchase,1724843874,/product/klk4vjkh,PRD-01416,선크림,kakao,무신사,mobile,Windows,Whale,390x844,29.7,25.4,38000,B,58.87,44.14,959.96,94.48,122.52,185.97,122.63,376.22,99.43,55.74,9.69,23.49,247.21,14.5,411.16,512.45,698.43,290.0,109.68,892.97,False,N,1,yes,Y,N,1,no,Y,X
EVT-00003952,sess_u7iszroh,anon_iuqzyw0y,review_click,1741921353,/brand/6vgi6zax,,클렌징,instagram,모바일웹,tablet,macOS,Chrome,2560x1440,8.9,69.3,0,control,92.27,122.99,706.1,242.62,47.64,5.3,149.27,1902.22,271.65,423.13,134.38,6.09,35.06,27.49,188.66,886.45,621.86,296.41,82.79,2419.37,False,N,1,yes,N,Y,1,no,N,X
EVT-00003953,sess_o0h0u70h,uid_8138cbdc7df1,product_view,1744036711,/mypage/95cocdoo,,클렌징,instagram,PC웹,mobile,Android,Whale,1920x1080,1.8,84.6,15000,control,0.07,321.49,403.67,28.38,130.03,30.68,332.98,109.92,101.32,505.79,11.22,1491.26,171.15,3.58,37.88,649.39,242.81,163.46,557.03,81.71,True,Y,1,no,N,N,1,yes,N,X
EVT-00003954,sess_onq66mlw,uid_2cd3797f8a72,page_view,1740374212,/cart/ss5nwtis,,,google,모바일웹,mobile,Android,Edge,390x844,57.3,49.4,0,C,50.02,433.07,350.95,35.73,87.24,294.21,16.76,191.09,908.17,51.8,120.29,373.38,154.44,1.55,121.73,2020.75,31.4,262.46,309.56,136.56,False,Y,0,no,Y,Y,0,yes,N,X
EVT-00003955,sess_fj63jifx,uid_c4d659860026,page_view,1744048394,/product/mkk24yib,,,kakao,Android앱,mobile,Android,Chrome,390x844,68.5,55.1,0,A,83.33,211.35,16.97,418.68,406.24,319.15,195.14,1073.53,2181.14,858.51,109.1,116.19,403.66,1.67,64.95,343.67,165.7,1050.14,1447.56,18.83,False,Y,0,no,N,N,0,no,N,O
EVT-00003956,sess_4ogdd59u,uid_826cdc96e7f8,page_view,1747987613,/category/u0l1pd0f,PRD-01183,선크림,instagram,모바일웹,mobile,iOS,Chrome,390x844,3.2,48.1,0,C,7.89,0.35,140.51,280.44,151.38,43.97,497.33,1074.03,83.85,201.38,153.56,891.45,163.96,21.64,401.47,627.72,1776.62,977.27,95.43,1529.48,False,Y,1,no,N,Y,0,no,N,O
EVT-00003957,sess_jxqb1bh0,uid_ffd1bc81930c,wishlist_add,1737235673,/mypage/633mvtyp,,마스크팩,youtube,iOS앱,mobile,iOS,Edge,390x844,9.5,49.6,0,C,112.57,572.84,142.89,129.45,583.64,102.34,283.11,5.3,402.52,73.12,40.49,291.38,101.24,14.37,109.64,472.12,656.53,308.57,833.62,1588.45,True,Y,0,yes,N,Y,1,yes,N,O
EVT-00003958,sess_brvlx7d6,uid_649c08356788,search,1751396094,/mypage/d2jamith,PRD-00039,비타민C,instagram,카카오톡채널,desktop,iOS,Safari,1080x2400,13.3,50.1,0,,130.56,116.16,349.53,452.59,307.59,20.47,42.45,176.24,563.82,116.32,265.46,1370.51,183.82,3.24,23.44,560.89,924.29,260.29,220.96,904.94,True,N,1,yes,Y,N,1,no,N,O
EVT-00003959,sess_a53oaqtb,uid_9f1fab02048e,page_view,1762966887,/cart/vubsyfce,PRD-00810,비타민C,,네이버스마트스토어,mobile,Android,Safari,1170x2532,7.8,40.6,89000,control,8.87,441.05,315.31,211.68,161.52,71.88,131.41,173.0,162.8,771.75,36.12,483.83,70.97,3.38,79.1,2083.91,277.59,3029.64,378.64,12.86,False,N,0,yes,N,Y,1,yes,N,O
EVT-00003960,sess_ehp9q6gr,anon_vqksdp1v,product_view,1749814540,/product/kzivc2mi,,클렌징,,쿠팡,mobile,Windows,Samsung,1920x1080,22.1,13.8,25000,A,73.57,145.68,368.82,221.17,47.48,137.02,69.4,2014.08,137.38,337.1,13.13,913.1,50.08,1.92,271.26,1803.48,882.17,325.13,122.99,39.94,False,Y,1,no,N,Y,0,yes,Y,X
EVT-00003961,sess_nbkv31p1,anon_e9ww0m9u,add_to_cart,1730302201,/brand/6yd80k7i,PRD-00187,마스크팩,affiliate,Android앱,mobile,Android,Safari,1920x1080,129.7,99.3,38000,,3.85,52.09,492.08,301.61,77.75,196.95,262.01,239.94,120.12,189.25,12.29,1259.82,78.46,24.24,86.58,623.26,479.54,585.16,406.03,647.2,False,Y,0,yes,N,Y,1,yes,N,X
EVT-00003962,sess_bvgs0fy4,uid_aeb07aefe99e,page_view,1724202568,/cart/pwjmml33,,쿠션,naver,올리브영온라인,mobile,Windows,Samsung,1170x2532,44.8,46.3,0,C,216.9,41.29,234.56,4.15,161.63,248.1,69.45,3640.49,208.9,369.07,83.83,2790.16,11.09,9.91,123.03,308.86,4306.39,1848.75,312.27,435.7,False,Y,0,no,N,Y,0,no,N,O
EVT-00003963,sess_v8puq6ch,anon_3hjioe1n,wishlist_add,1765847436,/search/8045owp9,PRD-00383,세럼,kakao,Android앱,mobile,Windows,Safari,2560x1440,23.4,25.7,0,control,26.31,65.54,568.41,43.34,608.3,339.4,76.25,455.18,152.58,1953.68,123.44,796.66,123.94,18.92,287.92,312.96,444.06,48.59,577.9,105.16,True,N,0,yes,N,Y,1,yes,N,X
EVT-00003964,sess_f3zgtnux,anon_958yo67q,product_view,1757139155,/category/c9xo21sn,PRD-00852,비타민C,,네이버스마트스토어,desktop,iOS,Samsung,1920x1080,7.5,58.8,0,control,34.66,219.25,409.22,18.73,78.65,122.27,145.97,417.15,98.88,141.79,17.4,616.71,605.8,3.28,69.44,20.5,251.38,4.25,144.8,97.98,True,N,1,yes,N,N,1,yes,Y,O
EVT-00003965,sess_omaps7v1,anon_be4zechw,add_to_cart,1748843531,/cart/z642qc7n,,수분크림,instagram,Android앱,desktop,iOS,Edge,1920x1080,8.4,30.9,0,A,53.62,27.39,1180.03,638.73,1002.25,62.58,31.14,871.65,156.32,866.76,78.15,208.77,343.64,27.91,91.68,1279.01,1944.37,330.84,144.35,574.37,True,Y,1,yes,N,Y,0,no,Y,X
EVT-00003966,sess_vism6o4y,uid_077401279e54,product_view,1737310067,/mypage/d4d99ijg,PRD-00795,비타민C,,카카오톡채널,mobile,iOS,Whale,2560x1440,8.4,87.8,15000,A,110.51,258.75,79.38,32.35,21.57,52.17,86.64,699.05,281.51,211.71,18.94,117.24,795.23,26.14,115.44,1263.05,225.53,422.38,9.71,1477.45,False,Y,1,yes,Y,N,1,yes,Y,O
EVT-00003967,sess_96ebjfyq,uid_eefa10b43c3e,review_click,1721058884,/category/uq0iuj8d,PRD-00809,클렌징,naver,올리브영온라인,desktop,macOS,Edge,1920x1080,4.0,82.1,15000,control,56.16,154.7,115.59,315.04,1392.7,50.41,179.63,82.29,265.77,146.03,559.89,471.48,940.63,7.77,293.61,224.51,3732.69,68.43,303.13,1994.2,False,Y,0,yes,N,Y,1,no,N,O
EVT-00003968,sess_y2syudwi,uid_c1f07f17310d,begin_checkout,1760417393,/category/xdew35gq,,쿠션,kakao,iOS앱,desktop,macOS,Edge,1080x2400,3.4,46.6,0,A,29.47,174.6,272.85,144.86,97.82,284.4,7.21,603.69,26.84,268.57,42.83,970.38,115.42,10.27,250.04,1497.94,1260.26,427.81,313.75,587.03,True,Y,1,no,N,N,0,no,Y,O
EVT-00003969,sess_b2bxl93n,uid_e94207834051,product_view,1720833715,/brand/idqs9hjy,PRD-00892,비타민C,affiliate,모바일웹,mobile,iOS,Whale,1920x1080,49.0,24.6,15000,B,21.76,84.28,19.96,479.31,463.56,366.53,44.11,385.91,526.33,8.79,32.23,2678.04,1327.62,1.18,248.5,2880.99,1066.77,1319.68,105.5,1153.66,True,Y,0,yes,N,Y,1,yes,Y,X
EVT-00003970,sess_zm1ls7rr,anon_2d2dz9zs,filter,1756965522,/brand/d5x0fb1i,PRD-00011,수분크림,youtube,Android앱,desktop,Android,Chrome,1080x2400,6.8,68.9,0,control,244.73,103.31,486.95,357.74,139.29,223.61,7.01,958.08,162.5,28.99,390.25,444.53,89.36,11.03,222.01,266.18,1125.52,3037.64,226.78,469.18,False,N,1,no,Y,Y,0,no,Y,O
EVT-00003971,sess_xyzr1nn5,uid_253aa626e9b4,page_view,1739424212,/checkout/hvyt4bh5,PRD-01705,클렌징,google,무신사,tablet,Android,Chrome,1170x2532,1.6,12.1,15000,C,179.81,235.98,735.2,19.05,277.91,31.33,418.05,205.42,438.9,651.21,102.96,1782.75,43.94,18.18,288.93,551.27,68.9,415.51,123.88,97.36,False,N,0,yes,Y,N,0,no,N,O
EVT-00003972,sess_ir7xbnl3,uid_2cfa27900aca,share,1720454121,/category/xf1ajfbf,,선크림,direct,쿠팡,mobile,iOS,Edge,2560x1440,6.7,66.7,25000,C,122.07,651.83,813.72,151.36,258.67,27.85,85.39,1874.66,453.95,230.97,179.45,56.14,78.5,10.0,117.71,921.28,2846.71,186.42,577.98,1369.82,True,N,0,no,Y,Y,0,yes,Y,X
EVT-00003973,sess_a9eslgqf,uid_5cf7a027051e,notification_click,1738988657,/event/izbdw9n4,PRD-01848,,kakao,PC웹,mobile,Windows,Edge,1080x2400,14.4,51.2,0,A,17.63,39.0,355.43,165.59,61.5,0.47,878.04,2231.46,368.16,837.76,51.82,630.47,108.35,3.93,367.58,45.22,534.09,919.53,135.03,2175.09,True,N,0,no,N,Y,0,no,N,O
EVT-00003974,sess_9v98c75w,uid_42cd824828f6,search,1722877727,/event/ke00h04h,PRD-00650,,affiliate,iOS앱,mobile,Android,Safari,1170x2532,18.7,61.8,52000,B,46.22,159.03,275.79,126.51,182.01,17.83,140.31,584.37,253.62,123.83,209.68,510.19,355.74,21.22,432.93,235.68,390.92,41.51,386.05,519.9,False,N,1,yes,Y,N,0,no,N,X
EVT-00003975,sess_ggzmhvli,uid_da3c53d7d2e0,product_view,1753623421,/category/57puccsg,,,instagram,카카오톡채널,tablet,Android,Whale,1920x1080,11.4,81.5,25000,B,72.13,0.21,596.51,243.7,127.96,121.62,132.12,3583.95,170.67,101.77,319.92,1478.73,150.05,16.19,176.23,294.58,1916.16,311.77,346.69,187.32,False,Y,0,yes,Y,Y,0,yes,Y,X
EVT-00003976,sess_jwfo5o55,anon_xqndf5j4,share,1717708462,/checkout/3ljv2v4d,PRD-00568,마스크팩,,올리브영온라인,mobile,Android,Whale,2560x1440,6.5,37.7,0,control,63.73,407.18,824.4,117.13,715.02,16.89,117.49,542.82,874.34,149.48,17.66,35.91,390.28,15.8,349.3,132.87,108.65,3360.53,206.82,113.67,True,N,1,yes,Y,N,0,yes,N,X
EVT-00003977,sess_o2za91vr,uid_3e93f4c35537,review_click,1760658712,/checkout/zngfc558,PRD-00937,,kakao,Android앱,mobile,iOS,Chrome,1920x1080,31.2,38.8,15000,,57.94,155.22,405.12,150.46,19.57,459.33,22.75,1554.62,1538.2,760.42,162.28,80.98,726.95,6.28,531.54,211.46,207.71,199.89,58.34,84.6,False,N,0,yes,N,Y,1,yes,N,O
EVT-00003978,sess_qxhjbecw,uid_80ddda735f7e,page_view,1733941056,/search/ptjrs5xk,,선크림,kakao,올리브영온라인,tablet,Android,Chrome,390x844,49.6,71.0,89000,B,47.54,174.43,9.19,187.31,167.86,127.87,114.63,509.11,348.49,329.41,63.49,1310.47,131.35,8.88,258.44,667.53,725.58,56.63,4.25,812.28,False,N,1,yes,Y,N,1,no,Y,X
EVT-00003979,sess_e6s7di53,anon_8hm2y0zf,page_view,1733588015,/checkout/sobwo4ty,,,affiliate,쿠팡,mobile,macOS,Samsung,1170x2532,7.4,3.7,0,A,37.91,37.13,113.45,72.42,58.9,427.95,35.46,195.26,160.79,9.71,203.16,80.78,138.71,24.99,448.56,884.34,306.09,167.3,851.83,283.39,False,N,1,no,N,N,0,yes,Y,X
EVT-00003980,sess_pqqpajrg,anon_eo6m3unr,begin_checkout,1761784438,/product/b7xljk51,,비타민C,affiliate,PC웹,tablet,Android,Safari,1920x1080,0.3,83.3,0,A,166.85,282.89,119.48,212.1,138.19,31.43,84.73,3077.95,396.09,771.16,56.07,701.02,1072.5,4.84,117.94,183.75,2060.97,183.76,775.85,68.1,True,Y,1,yes,N,Y,1,yes,N,O
EVT-00003981,sess_iyeqfqdw,uid_6223cefe762e,product_view,1717494472,/mypage/v482t9sd,,,instagram,네이버스마트스토어,mobile,Android,Safari,390x844,23.6,82.4,0,,98.48,252.53,320.02,190.97,233.39,10.28,406.46,355.82,36.91,906.6,39.19,398.69,107.98,6.51,145.85,92.89,578.65,521.28,749.19,385.54,True,N,0,no,Y,Y,0,yes,N,O
EVT-00003982,sess_tka2tlai,anon_vpunab86,product_view,1756429610,/brand/b6i107sm,,토너,naver,모바일웹,mobile,Android,Samsung,1170x2532,3.8,28.5,15000,C,51.96,19.62,746.33,686.52,214.07,350.18,307.33,517.88,1173.74,318.28,162.71,1058.61,126.83,3.29,13.99,10.67,59.61,747.67,87.52,152.8,True,Y,1,no,Y,Y,1,no,N,X
EVT-00003983,sess_q138a4ob,uid_5b8b61004d5b,compare,1760113750,/product/dv42ygiv,PRD-01117,비타민C,kakao,모바일웹,mobile,iOS,Chrome,1080x2400,63.1,24.4,0,A,26.01,86.05,771.31,746.56,214.72,36.68,1.62,81.0,330.39,404.21,6.82,3394.78,694.94,5.9,760.85,2447.48,627.7,264.92,997.63,1150.83,False,N,0,yes,Y,N,1,no,N,O
EVT-00003984,sess_55sitw3t,uid_f9dad1645c07,page_view,1762452630,/search/m3n0kqlx,PRD-01933,,affiliate,Android앱,mobile,iOS,Chrome,1080x2400,68.6,38.5,89000,,27.13,330.84,1058.17,10.97,532.34,129.0,230.52,429.84,584.18,668.27,925.09,2522.11,218.96,9.23,117.08,313.97,303.0,624.71,270.12,1138.94,False,Y,0,yes,Y,N,1,yes,N,X
EVT-00003985,sess_p1nmfljc,anon_t44yijhx,notification_click,1744596988,/product/pkfsou3s,PRD-01157,마스크팩,direct,네이버스마트스토어,mobile,Windows,Whale,2560x1440,33.1,55.0,0,,21.85,256.83,18.11,101.09,21.18,24.93,43.94,151.25,149.78,552.61,338.68,924.6,125.34,2.3,295.14,2758.91,479.29,223.43,487.82,600.38,True,Y,0,yes,Y,N,0,yes,N,X
EVT-00003986,sess_pmv0uycg,uid_b4a75f48e737,product_view,1740325457,/search/qb2k0tr2,,클렌징,affiliate,올리브영온라인,desktop,iOS,Chrome,2560x1440,127.8,58.8,15000,,13.89,337.79,711.44,75.4,228.42,523.73,208.71,389.44,141.06,758.18,15.9,1436.43,301.6,7.33,294.11,1606.77,2024.56,1090.81,428.42,71.64,False,Y,0,no,N,Y,0,yes,Y,X
EVT-00003987,sess_5tu35bej,uid_d8be87fbf52c,product_view,1762256118,/search/ep6jmtsz,,토너,kakao,iOS앱,mobile,Android,Edge,390x844,11.2,38.2,38000,A,19.93,51.39,747.87,73.48,676.89,64.37,1005.42,266.62,326.06,449.13,10.69,1598.82,152.07,2.24,5.7,425.17,858.94,218.51,941.01,841.81,True,N,0,no,N,N,0,no,N,X
EVT-00003988,sess_ietlfej3,uid_bb4e38a127a3,page_view,1750809785,/mypage/p4isunwf,PRD-01518,마스크팩,youtube,네이버스마트스토어,mobile,iOS,Samsung,1920x1080,4.3,89.0,15000,C,9.71,306.66,2025.66,4.91,137.19,25.29,264.58,933.83,46.16,218.59,3.43,1110.55,5.59,26.74,71.88,3338.2,3541.56,40.77,22.77,261.36,True,N,1,no,Y,N,0,no,Y,O
EVT-00003989,sess_n09pj4tc,uid_0a7e1c7e12fd,wishlist_remove,1754632737,/cart/muy1sbve,,쿠션,instagram,올리브영온라인,mobile,Android,Edge,1920x1080,20.2,13.0,89000,C,144.88,35.19,56.47,57.12,52.06,76.37,20.42,471.77,714.11,26.26,110.21,2237.68,72.62,11.5,133.79,1043.49,477.36,259.57,690.92,121.28,True,Y,0,yes,N,N,0,no,Y,O
EVT-00003990,sess_bhzb2wpq,uid_00cd5c8d2a47,page_view,1764519835,/brand/etppnfbc,PRD-00691,마스크팩,naver,무신사,mobile,Android,Samsung,1920x1080,41.6,57.9,38000,B,468.63,153.76,31.95,85.18,92.63,105.63,64.74,167.27,96.6,1071.43,43.21,254.36,230.32,11.62,256.05,121.85,1946.31,450.94,1447.73,1090.21,True,N,0,no,Y,N,1,no,N,X
EVT-00003991,sess_lrcmpy44,uid_5e4681161ba2,page_view,1751430683,/event/blgsfs5c,,비타민C,,iOS앱,mobile,Android,Whale,1170x2532,86.9,55.3,0,A,4.99,229.7,254.23,62.06,241.12,83.4,413.66,1050.91,243.07,130.86,212.69,188.14,394.29,15.43,136.07,3586.84,230.88,30.38,664.44,294.72,True,N,1,yes,Y,N,1,yes,N,O
EVT-00003992,sess_xf7dw3c2,anon_1wymyh2l,product_view,1748185378,/brand/kgr7klx0,PRD-01419,토너,affiliate,모바일웹,mobile,Windows,Whale,1920x1080,40.9,20.3,0,A,60.6,311.84,339.38,48.34,862.71,27.13,124.79,210.55,236.37,787.11,14.29,340.94,106.01,0.2,186.59,704.13,1969.34,1294.73,397.38,620.35,True,N,1,no,Y,Y,0,no,N,X
EVT-00003993,sess_mfxg7tfr,uid_5f4f68fcee2a,page_view,1752885840,/checkout/k4vdnqhb,PRD-01525,마스크팩,instagram,카카오톡채널,mobile,Windows,Edge,2560x1440,28.5,9.2,52000,B,11.68,6.8,319.91,89.63,155.62,25.4,349.04,1382.8,177.95,904.7,0.58,23.43,110.79,17.46,387.75,703.36,606.19,7.09,150.76,316.3,False,Y,0,no,N,N,1,no,N,O
