sku,warehouse_id,warehouse_name,location_code,current_stock,reserved_stock,available_stock,safety_stock,reorder_point,max_stock,last_inbound_date,last_outbound_date,lot_number,expiry_date,manufacture_date,inbound_cost_krw,storage_fee_daily,status,temperature_zone,supplier_ref,wms_metric_01,wms_metric_02,wms_metric_03,wms_metric_04,wms_metric_05,wms_metric_06,wms_metric_07,wms_metric_08,wms_metric_09,wms_metric_10,wms_metric_11,wms_metric_12,wms_metric_13,wms_metric_14,wms_metric_15,wms_metric_16,wms_metric_17,wms_metric_18,wms_metric_19,wms_metric_20,wms_flag_01,wms_flag_02,wms_flag_03,wms_flag_04,wms_flag_05,wms_flag_06,wms_flag_07,wms_flag_08,wms_flag_09,wms_flag_10
,WH-02,인천센터,A-03-2,42,21,274,30,20,800,2023-04-10,2024.04.24,LOT20240240,2025-05-22,2023.08.30,35201,33.92,정상,상온,SUP-059,110.19,863.56,39.49,208.64,141.4,1611.61,439.49,84.13,1047.58,118.21,1756.58,132.89,297.58,6516.02,59.5,95.01,514.57,2032.69,170.79,461.21,N,False,Y,True,yes,0,0,X,yes,N
SKU00001297,WH-04,대구센터,B-26-2,470,29,444,20,150,500,20230131,2023-02-22,LOT20250794,2026-04-02,29/07/2023,3814,88.78,이상재고,상온,SUP-009,44.1,485.52,13.98,330.57,152.29,438.66,200.98,15.4,792.95,138.48,489.65,2120.73,129.43,1109.3,82.72,63.58,1482.02,401.28,56.97,17.66,Y,True,Y,True,no,1,1,O,yes,Y
SKU00001298,WH-04,대구센터,D-43-5,404,44,402,50,30,1000,2024-03-30,20230318,LOT20231267,2025-01-02,01-13-2023,7674,48.11,반품입고,상온,SUP-021,152.29,2396.22,26.74,425.69,1573.02,2.51,134.66,151.34,1321.82,62.69,207.82,397.48,1434.08,251.34,107.26,550.6,334.62,305.68,43.72,215.6,N,True,N,True,yes,1,1,X,no,Y
SKU00001298,WH-05,광주센터,F-40-5,47,48,8,10,100,200,07-24-2025,02-04-2024,LOT20236404,12/09/2026,2024-07-31,40029,74.8,반품입고,냉동,SUP-021,451.14,1798.99,186.08,403.26,91.77,689.37,141.59,347.73,345.25,587.72,59.71,994.21,1905.06,1402.15,108.9,366.47,758.95,367.39,505.23,301.82,Y,True,N,False,yes,0,0,O,no,Y
SKU00001299,WH-05,광주센터,A-09-4,206,46,75,100,150,500,2025-06-03,20250908,LOT20235327,20270718,20240202,30148,72.53,폐기예정,상온,SUP-045,38.93,4.32,15.1,291.82,977.6,408.7,25.14,192.27,181.13,76.83,177.21,1038.11,0.99,262.66,143.48,226.2,1234.85,688.84,149.21,76.39,Y,True,Y,True,yes,0,1,O,yes,Y
SKU000@1300,WH-03,부산센터,A-05-3,315,4,249,30,30,500,01-18-2024,2023.09.16,LOT20237895,12/02/2027,15/10/2024,24955,93.06,정상,냉동,SUP-023,314.7,389.92,110.2,1766.97,416.72,194.19,181.54,1051.49,90.07,52.78,1092.62,406.95,74.78,3148.8,63.58,210.2,1556.26,738.36,326.39,416.66,N,True,N,False,no,0,0,X,no,N
SKU00001300,WH-05,광주센터,A-03-1,300,25,105,20,80,300,2023.08.24,20251012,LOT20248726,2027.09.18,27/03/2025,2464,62.37,정상,냉장,SUP-023,673.64,1196.84,29.4,918.23,80.38,79.41,66.71,1128.04,255.18,12.68,433.23,264.87,829.51,436.5,19.46,278.14,111.31,331.51,154.48,65.52,Y,True,Y,False,yes,1,0,X,no,Y
SKU00001301,WH-03,부산센터,E-03-4,155,0,344,10,100,1000,21/08/2023,01-05-2024,LOT20244748,20250505,20241109,7290,40.12,정상,냉동,SUP-055,128.06,14.06,66.16,267.92,1537.0,2071.61,879.68,1951.3,720.13,44.9,626.91,346.52,309.08,4783.97,9.09,59.36,591.65,474.07,16.17,131.08,N,False,Y,True,yes,1,0,X,no,Y
SKU00001301,WH-04,대구센터,C-28-3,141,24,55,100,20,500,20250602,2025-04-29,LOT20233964,2027.01.28,05/05/2025,3077,35.9,정상,상온,SUP-055,97.44,1280.56,42.31,291.48,1962.92,1155.55,361.42,779.12,337.49,449.3,47.31,568.56,165.61,442.7,187.08,64.69,1189.23,808.59,155.63,1139.0,Y,True,N,False,yes,0,1,X,no,Y
SKU00001302,WH-05,광주센터,B-04-3,147,7,340,20,20,200,2023-06-08,2025-01-21,LOT20240867,2026-08-01,04-29-2024,27800,77.37,폐기예정,상온,SUP-058,179.51,1025.65,7.64,1078.51,326.42,65.76,1.74,1533.28,1622.7,29.94,556.54,835.25,196.95,864.79,85.44,240.55,56.71,1044.42,953.43,78.48,N,False,N,True,yes,0,1,X,no,Y
SKU00001302,WH-01,김포센터,C-08-3,158,19,144,50,20,300,2025.07.07,2023-10-04,LOT20239619,20261111,04/02/2024,14963,42.46,반품입고,냉장,SUP-058,483.44,187.74,25.5,708.26,1167.79,190.31,112.47,2023.66,2245.37,67.8,238.06,169.08,153.02,2924.17,17.53,168.69,36.94,112.55,627.27,113.75,N,False,N,True,no,1,0,O,no,N
SKU00001302,WH-04,대구센터,D-03-2,434,34,122,50,100,200,20241217,14/11/2023,LOT20241771,14/11/2025,20230323,22605,84.7,정상,상온,SUP-058,73.02,1061.07,55.68,11.25,682.56,2854.26,147.94,728.2,490.27,318.68,1498.65,479.03,140.25,1060.81,1.25,94.92,2194.46,56.79,37.15,202.37,N,False,N,True,no,1,0,O,yes,N
SKU00001303,WH-02,인천센터,F-38-5,391,29,403,30,30,500,20250515,04-12-2024,LOT20237443,2025.07.13,2023-09-06,7682,44.01,반품입고,냉동,SUP-002,0.02,228.33,5.5,150.81,34.85,334.59,111.16,216.02,241.14,337.02,820.55,12.44,172.46,2652.63,12.6,71.97,1001.37,189.59,405.98,38.13,Y,False,Y,True,no,1,1,X,yes,Y
SKU00001303,WH-05,광주센터,F-04-3,53,49,301,10,20,200,20/08/2025,2024.01.19,LOT20241148,2025-03-16,06-06-2023,42964,58.72,정상,냉장,SUP-002,107.69,1382.53,180.98,109.69,17.13,1056.45,398.5,1395.51,297.3,484.78,67.33,543.18,85.84,215.18,2.92,12.12,882.94,47.9,255.91,51.21,Y,True,N,True,yes,0,1,O,no,Y
SKU00001303,WH-01,김포센터,E-45-3,63,10,351,20,30,1000,08/04/2025,02-18-2023,LOT20236033,20260826,05-18-2025,13217,88.86,정상,냉장,SUP-002,337.39,400.01,12.52,697.08,662.17,61.07,6.93,1951.81,169.45,81.1,592.98,214.71,267.45,230.24,116.09,354.28,1787.11,2011.28,345.35,48.49,N,False,Y,False,no,1,0,X,yes,N
SKU00001304,WH-01,김포센터,F-27-3,349,41,134,100,80,1000,20250413,08/03/2025,LOT20235945,09-09-2026,2025.04.16,2757,58.47,이상재고,상온,SUP-039,108.94,162.59,11.53,327.08,594.05,833.25,327.87,1048.05,503.43,27.97,212.23,822.07,606.5,348.44,37.05,31.21,374.85,404.39,374.09,96.2,N,False,N,True,yes,0,0,O,no,N
SKU00001304,WH-02,인천센터,C-34-4,87,9,386,20,20,1000,30/07/2024,22/05/2024,LOT20243161,2026.08.05,31/12/2023,43902,46.66,폐기예정,냉동,SUP-039,139.48,361.91,20.98,1790.53,322.44,1113.15,310.93,338.71,642.27,140.1,96.34,598.22,1140.38,1605.19,78.4,32.26,2125.26,127.95,236.56,4.75,N,True,Y,True,no,1,0,O,yes,N
SKU00001305,WH-05,광주센터,C-24-3,95,31,122,30,30,200,20230302,28/10/2025,LOT20232188,2027-07-08,02-02-2025,9685,82.53,정상,냉동,SUP-002,68.6,612.29,64.8,61.06,328.21,102.09,55.96,863.44,209.14,448.06,1375.45,29.74,2229.47,2582.69,71.75,184.96,1126.29,1466.92,420.4,702.52,Y,False,Y,True,no,1,1,O,no,Y
SKU00001306,WH-05,광주센터,C-12-3,368,5,386,10,150,800,20250627,07-23-2025,LOT20238484,29/07/2025,20230907,34724,37.48,이상재고,상온,SUP-018,376.76,135.59,51.63,1029.11,822.55,1412.81,22.87,1042.12,688.8,309.05,1610.73,3014.75,3380.27,2475.42,159.67,134.92,353.88,152.83,100.7,90.8,Y,False,N,True,yes,1,0,X,yes,N
SKU00001306,WH-01,김포센터,F-23-3,208,19,118,100,100,200,20240805,06-28-2024,LOT20239185,03/04/2027,05-12-2023,31330,17.53,반품입고,냉장,SUP-018,41.66,1813.92,140.91,992.88,1109.11,1032.8,9.51,56.89,434.67,392.97,1393.79,24.09,202.77,568.28,103.95,417.12,486.38,1841.84,553.43,183.7,Y,False,N,False,yes,1,0,O,yes,N
SKU00001307,WH-02,인천센터,A-04-4,246,3,285,10,150,300,20240227,18/01/2023,LOT20237695,20260228,26/05/2025,34523,45.1,정상,상온,SUP-010,179.34,1765.26,120.44,543.89,159.28,121.64,130.0,598.05,792.63,17.88,187.89,33.42,597.32,386.35,16.16,65.52,2773.43,374.91,116.86,160.97,Y,False,N,False,no,0,1,O,yes,Y
SKU00001307,WH-04,대구센터,D-35-1,479,21,311,30,30,1000,12-16-2025,06-04-2023,LOT20239773,20250924,2024-08-05,23735,19.06,반품입고,상온,SUP-010,670.14,1216.48,3.07,122.31,422.11,787.55,35.37,880.52,639.17,216.3,314.03,1169.05,282.02,266.52,104.2,62.29,956.27,585.76,64.89,62.24,Y,False,Y,False,no,0,0,O,no,N
SKU00001307,WH-03,부산센터,A-39-2,161,35,292,30,30,800,25/06/2024,12-17-2025,LOT20238237,2027.10.19,08-21-2023,27873,28.13,반품입고,상온,SUP-010,119.0,2046.21,43.49,80.45,774.81,575.11,150.16,1218.69,302.58,216.09,130.9,210.29,153.8,1023.14,272.17,299.03,100.56,1444.91,137.87,148.95,Y,False,N,True,yes,0,1,X,no,Y
,WH-01,김포센터,E-06-1,393,7,398,50,30,300,20230130,2024-06-20,LOT20248052,2027.04.05,05-27-2023,25211,20.34,폐기예정,상온,SUP-045,356.27,216.16,119.51,347.13,448.35,247.31,3.03,82.75,354.64,143.83,1410.01,539.75,1.47,513.08,41.23,14.16,841.72,175.77,355.82,205.84,N,True,N,True,yes,0,0,X,no,N
SKU00001308,WH-04,대구센터,E-27-1,493,7,371,10,20,300,2023.11.12,20250724,LOT20234312,02-21-2026,12-02-2023,35184,66.37,폐기예정,상온,SUP-045,649.65,329.85,195.77,111.73,8.84,630.7,262.97,301.5,5.44,24.33,1445.47,271.67,333.86,108.15,17.55,391.69,644.35,1969.16,198.02,565.28,N,False,Y,True,yes,0,1,O,no,N
SKU00001309,WH-03,부산센터,F-01-1,437,8,257,100,80,1000,25/12/2024,20230623,LOT20232428,01/12/2027,10/05/2024,32341,17.33,이상재고,냉동,SUP-053,69.05,1411.13,53.84,962.32,28.24,396.63,141.61,829.91,310.82,45.7,701.47,1085.84,1380.72,852.03,127.51,342.48,226.24,2208.61,187.97,18.98,Y,False,Y,True,no,1,0,X,no,Y
SKU00001309,WH-05,광주센터,E-20-3,141,36,441,10,100,300,2024.02.16,2024.04.11,LOT20237281,2026-02-14,20250203,15685,23.71,이상재고,상온,SUP-053,119.78,1100.67,57.39,99.85,1246.23,476.69,417.51,2292.83,700.46,698.27,3021.41,543.24,272.15,541.98,22.71,141.85,149.17,25.83,135.87,1.92,Y,False,N,False,no,0,1,O,no,Y
SKU00001309,WH-04,대구센터,F-48-1,149,33,402,20,100,1000,20250303,2025-03-21,LOT20245209,20271009,10-14-2024,6344,14.49,정상,냉동,SUP-053,53.08,1706.15,10.26,953.1,189.26,515.05,242.69,482.26,386.2,523.86,188.77,570.71,107.0,234.54,184.9,307.11,193.64,155.04,110.47,42.4,N,False,N,False,no,0,1,X,yes,N
SKU00001310,WH-02,인천센터,F-25-4,317,38,143,10,30,800,20/05/2025,2023.08.15,LOT20232109,20270405,2023-02-15,42227,85.71,반품입고,냉장,SUP-045,101.36,305.3,93.53,703.29,807.87,995.62,210.57,4689.16,69.11,133.94,952.36,446.18,2475.5,1754.48,39.29,81.25,181.78,822.72,180.7,72.88,Y,True,N,True,no,1,0,O,yes,Y
SKU00001311,WH-05,광주센터,E-01-1,360,39,148,10,20,200,2025.04.18,02-25-2023,LOT20240991,20270915,20240407,40591,63.71,이상재고,상온,SUP-048,101.8,973.21,288.86,955.96,296.8,626.43,643.66,1067.92,2690.99,91.34,687.5,395.65,268.84,19.3,78.63,425.07,2.95,1859.7,322.17,201.87,Y,False,Y,True,no,1,0,O,no,N
SKU00001311,WH-03,부산센터,F-30-5,29,1,202,50,20,800,20250131,04/10/2023,LOT20248974,17/03/2026,10/03/2024,5730,38.29,정상,냉장,SUP-048,64.67,414.62,1.56,96.33,390.74,2443.92,189.1,54.66,120.32,200.95,4.0,343.33,439.09,359.03,6.59,172.04,833.46,657.76,134.05,52.1,N,True,N,False,no,0,1,X,no,N
SKU00001312,WH-05,광주센터,A-12-5,283,1,174,100,20,500,08/06/2025,2024.04.07,LOT20246785,04/06/2026,08-29-2024,37677,89.01,이상재고,상온,SUP-035,5.19,2630.69,213.01,1028.04,225.53,423.55,144.8,31.64,122.35,67.04,92.58,0.81,1267.31,3520.28,5.2,94.28,755.35,400.16,103.27,54.52,Y,False,Y,False,no,0,1,O,no,Y
SKU00001312,WH-01,김포센터,A-38-5,296,18,2,10,150,300,22/09/2023,2025.12.09,LOT20233091,2025-12-02,10-11-2024,2842,82.2,이상재고,상온,SUP-035,130.52,922.57,82.26,821.37,561.07,1021.77,352.64,815.2,166.57,71.64,292.09,1745.93,110.09,58.19,10.44,12.96,280.08,836.01,101.82,68.93,N,False,N,True,yes,0,1,X,yes,N
SKU00001312,WH-03,부산센터,B-29-4,298,34,327,20,150,300,2023-09-12,19/11/2024,LOT20241769,20271113,20240807,46086,80.01,이상재고,냉장,SUP-035,123.98,410.74,292.42,1309.49,731.64,713.11,6.08,2248.72,503.34,100.49,197.82,377.37,550.74,2574.71,24.29,84.42,276.41,1145.45,334.89,76.77,Y,False,N,True,no,0,0,O,no,N
SKU00001313,WH-02,인천센터,B-08-4,118,50,391,50,20,1000,20240422,04-21-2023,LOT20242907,01-01-2027,20240421,33687,74.12,폐기예정,상온,SUP-021,19.75,706.28,271.49,48.49,164.12,311.97,189.66,172.2,540.91,1.53,423.65,2226.36,204.87,57.3,49.65,1386.16,149.3,9.43,136.6,98.0,N,False,Y,True,no,0,1,X,no,N
SKU00001313,WH-01,김포센터,E-11-5,162,24,0,10,20,200,07-31-2023,07/09/2025,LOT20241634,20250116,05-11-2024,42124,51.01,반품입고,상온,SUP-021,279.09,1317.92,1.43,1130.33,151.17,31.93,443.76,95.2,1303.23,94.91,849.75,105.53,1144.65,738.46,20.09,358.41,456.48,5.92,117.56,178.54,N,True,N,False,yes,1,0,X,yes,N
SKU00001313,WH-03,부산센터,A-44-1,449,13,247,20,50,800,20251201,04/12/2023,LOT20243240,02/01/2025,2023-05-05,40805,28.81,정상,냉동,SUP-021,24.63,2858.24,12.6,194.52,553.35,261.58,498.18,142.91,22.3,560.96,168.76,123.73,36.13,495.63,11.47,324.64,362.71,3046.06,127.74,594.04,N,True,Y,False,no,0,1,X,yes,Y
SKU00001314,WH-05,광주센터,D-38-5,186,4,290,10,150,500,06/08/2024,2025.08.26,LOT20232706,2027-01-03,12-28-2023,16502,82.48,폐기예정,냉동,SUP-033,49.32,418.66,24.65,136.0,105.4,1189.01,128.74,140.49,497.09,3.53,116.94,531.8,823.2,1117.75,26.1,406.05,1330.52,1823.29,597.86,141.84,Y,True,N,False,yes,0,0,X,yes,Y
SKU00001315,WH-01,김포센터,D-13-4,176,20,15,50,30,800,19/03/2024,14/02/2025,LOT20230364,2025.07.04,20250115,5538,67.08,정상,상온,SUP-023,132.01,565.84,27.5,1882.72,73.7,738.73,117.02,146.46,627.97,231.68,192.07,35.99,91.34,1604.66,13.93,987.98,119.72,2.21,189.88,133.69,Y,False,Y,False,yes,1,1,X,no,N
SKU00001315,WH-03,부산센터,A-02-5,447,32,107,50,100,500,2025.08.21,2024-11-19,LOT20251127,20/01/2027,2025.06.26,24544,57.18,정상,상온,SUP-023,25.81,1560.22,41.47,249.05,936.65,335.38,17.89,2448.74,1208.91,172.17,252.57,8.87,785.52,525.65,18.98,103.11,1765.38,787.38,608.14,7.24,Y,True,N,False,yes,1,0,X,yes,Y
SKU00001315,WH-02,인천센터,E-18-4,87,42,404,20,100,300,04/01/2024,2023-11-25,LOT20231661,20260818,2023-01-30,39462,43.46,정상,상온,SUP-023,43.3,1106.74,21.82,68.31,143.66,924.46,84.16,2966.06,25.77,35.64,81.56,317.77,1776.78,30.29,58.53,15.21,668.69,1165.03,6.17,55.22,Y,False,N,False,yes,1,0,X,no,Y
SKU00001316,WH-04,대구센터,D-30-4,153,18,202,50,100,1000,20230302,2023.08.11,LOT20230721,2025-05-08,04/11/2023,30404,66.02,폐기예정,냉동,SUP-046,65.95,412.58,0.52,355.81,334.19,813.95,275.54,149.92,958.27,180.21,919.16,31.4,457.32,34.05,28.26,331.93,898.76,36.82,95.22,664.92,Y,False,Y,False,yes,1,1,X,no,N
SKU00001316,WH-02,인천센터,E-35-5,116,15,57,20,100,500,2024-12-26,10-27-2023,LOT20250927,04/01/2025,02-21-2023,10024,27.24,정상,상온,SUP-046,282.2,804.38,19.92,361.78,13.91,2310.28,114.56,602.61,92.49,80.37,1154.19,232.79,332.26,292.32,48.82,292.35,902.73,37.79,75.45,57.6,Y,False,Y,False,yes,1,1,X,no,Y
SKU00001316,WH-05,광주센터,D-33-2,204,44,26,10,150,300,2024.05.08,2023-04-01,LOT20241724,01-17-2025,20230328,16337,91.36,정상,상온,SUP-046,103.09,173.17,36.97,522.01,130.8,1201.85,181.53,463.49,241.83,208.43,644.92,747.83,711.67,307.64,14.45,47.6,1047.62,285.14,21.75,134.4,Y,True,N,False,no,1,0,O,no,Y
SKU00001317,WH-05,광주센터,F-36-4,337,36,264,50,20,200,20231002,20240506,LOT20234262,07/12/2027,26/08/2024,11647,42.09,정상,상온,SUP-013,827.14,80.14,111.78,830.43,384.86,724.0,123.75,1895.89,904.28,23.33,294.8,186.01,553.89,646.38,13.4,52.04,228.97,697.48,615.34,118.02,N,False,Y,False,yes,0,0,X,yes,N
SKU00001317,WH-01,김포센터,A-24-3,248,4,89,20,80,1000,2024.01.21,07-14-2023,LOT20233316,09/07/2027,08/05/2025,25169,18.85,폐기예정,상온,SUP-013,125.96,328.38,65.73,137.38,312.75,335.08,371.02,1162.91,293.6,48.75,261.06,969.24,4315.74,190.84,20.57,59.86,2214.68,1254.56,47.39,501.75,Y,True,Y,False,yes,0,1,O,no,Y
SKU00001317,WH-02,인천센터,E-48-2,404,35,238,10,150,200,2023.12.16,2024.06.12,LOT20248096,20260617,2025-03-21,7625,11.18,정상,상온,SUP-013,334.98,970.36,9.16,1690.07,332.53,177.25,73.34,351.91,1011.73,29.23,327.09,152.56,712.15,123.16,38.41,1.49,558.31,757.92,122.45,93.0,Y,True,N,False,yes,0,1,X,no,N
SKU00001318,WH-03,부산센터,E-45-3,31,44,112,100,50,200,2025-03-05,2023.07.15,LOT20244691,2025-06-10,09-02-2023,37596,57.63,정상,상온,SUP-039,46.83,1583.58,59.58,842.18,714.88,734.99,27.23,1760.86,44.25,529.21,68.08,745.76,11.29,1063.48,11.67,35.52,692.63,827.83,357.39,104.24,Y,False,N,False,yes,1,0,X,no,Y
SKU00001318,WH-05,광주센터,E-02-5,325,41,266,30,20,200,2025-02-07,04-02-2024,LOT20242412,2025-02-19,01-17-2023,34895,62.16,정상,냉동,SUP-039,275.33,1924.82,22.59,767.92,35.59,1737.86,704.01,3669.15,449.11,240.92,2027.05,229.24,671.73,1650.95,41.09,212.2,2926.61,259.77,63.41,132.17,Y,False,N,False,yes,1,1,O,no,N
SKU00001319,WH-02,인천센터,F-08-4,225,38,196,10,80,800,2025-04-30,20250303,LOT20249213,07/02/2025,20231209,22547,84.96,정상,냉동,SUP-051,269.81,64.99,175.95,239.75,59.28,237.6,130.59,1772.98,1101.55,76.5,7.46,23.65,476.99,691.68,5.43,65.47,1973.81,200.72,1331.61,394.86,Y,False,Y,True,no,0,1,X,yes,Y
SKU00001319,WH-05,광주센터,E-19-2,217,41,14,50,150,1000,12-12-2025,08-04-2025,LOT20236390,20250731,2025-01-14,21367,11.07,정상,상온,SUP-051,131.41,572.23,1.42,323.09,824.52,924.7,78.16,878.7,2341.54,164.11,612.53,224.55,456.89,1007.34,49.98,30.26,1722.37,931.48,42.06,138.61,Y,True,N,True,no,0,1,X,no,N
SKU00001319,WH-01,김포센터,C-26-2,256,43,447,10,150,200,2023.05.06,27/08/2024,LOT20247312,2026-03-01,20240417,21215,26.34,정상,냉장,SUP-051,598.88,1957.88,6.87,365.02,514.29,193.97,167.64,173.0,479.92,144.72,903.46,352.83,251.27,1135.92,16.81,32.24,225.62,392.35,37.13,79.11,N,True,Y,True,yes,0,0,X,yes,N
SKU00001320,WH-04,대구센터,A-25-4,370,42,396,30,30,500,05-09-2023,20240531,LOT20243920,2025-11-09,2024-04-05,35433,86.13,반품입고,냉동,SUP-014,73.62,88.87,16.68,921.4,41.95,88.71,3.36,913.9,476.6,107.98,117.69,175.12,25.62,14.28,3.25,170.32,1704.37,421.57,21.45,261.28,N,True,N,True,no,1,1,X,yes,Y
SKU00001321,WH-04,대구센터,F-26-4,455,13,276,50,100,1000,2024-12-28,2023.09.15,LOT20238143,10/02/2025,16/02/2025,19344,19.35,반품입고,상온,SUP-059,101.87,516.23,80.12,25.92,227.38,595.28,205.57,450.42,1318.48,193.74,43.88,690.32,265.12,1104.28,47.2,152.35,136.26,129.58,85.74,91.11,N,True,Y,True,no,1,0,X,yes,N
SKU00001321,WH-03,부산센터,E-25-4,177,1,348,50,20,500,12-23-2023,20250415,LOT20244426,14/07/2026,07-03-2023,37483,67.95,반품입고,냉동,SUP-059,220.53,48.72,443.33,823.83,125.89,696.03,103.54,1568.95,205.44,22.53,1150.43,582.93,1391.95,194.56,38.2,23.3,368.72,215.55,67.95,17.16,N,False,Y,False,yes,1,0,O,no,Y
SKU00001322,WH-02,인천센터,D-24-2,282,27,200,50,20,1000,06-28-2024,2025.07.25,LOT20251188,2025.08.17,01-06-2023,49590,22.14,폐기예정,상온,SUP-041,110.54,520.27,36.32,435.54,217.64,1096.81,26.53,1654.63,973.77,123.89,886.3,50.1,70.24,4977.19,109.39,537.8,2637.98,2023.85,12.2,113.85,Y,False,N,True,no,1,0,O,no,Y
SKU00001322,WH-05,광주센터,A-46-4,143,5,249,30,30,200,2024.05.20,08/06/2025,LOT20243979,2026.01.04,2024.10.27,10473,99.75,정상,상온,SUP-041,21.77,7.52,12.82,525.1,410.92,45.26,424.77,212.85,1807.91,142.91,410.04,335.54,1640.52,618.19,37.69,227.68,403.1,370.3,217.9,59.89,N,True,Y,False,no,0,1,O,yes,Y
SKU00001323,WH-01,김포센터,E-01-2,348,11,144,100,100,500,2024-01-01,02/06/2025,LOT20244718,2027-10-02,2023.11.15,19637,86.28,정상,냉동,SUP-035,20.57,252.43,30.6,367.01,703.08,821.92,131.54,686.05,667.16,73.2,63.91,122.63,679.34,1055.91,10.49,133.15,655.55,216.77,154.47,185.37,Y,False,Y,False,no,0,1,X,yes,Y
SKU00001324,WH-02,인천센터,A-35-4,353,28,433,30,100,1000,20240720,2023.04.17,LOT20233425,07-30-2025,2024-05-29,25612,17.39,정상,냉장,SUP-006,35.29,644.25,7.93,920.72,305.17,443.0,107.46,167.3,757.96,111.14,353.67,492.93,477.26,696.05,124.44,234.43,151.04,35.07,527.94,69.02,Y,True,N,True,no,1,1,O,yes,Y
SKU00001324,WH-05,광주센터,E-01-3,228,19,278,100,100,300,03-17-2025,2023-08-24,LOT20242587,2026.06.13,2024-06-13,27240,79.41,반품입고,냉동,SUP-006,39.92,362.09,30.42,313.54,426.34,2983.71,50.03,172.61,1243.12,31.87,384.77,111.23,134.51,502.65,116.96,73.03,1759.85,590.0,83.36,276.65,Y,True,N,False,no,0,0,X,no,Y
SKU00001325,WH-04,대구센터,E-16-1,56,44,134,100,50,800,2025.05.24,03-01-2024,LOT20248877,05-21-2026,2024-03-27,5264,45.88,폐기예정,상온,SUP-049,150.17,2430.82,78.66,267.58,1709.41,2729.86,219.7,1272.82,42.12,389.75,610.88,914.76,567.71,1605.89,72.31,31.43,103.3,541.32,20.38,328.51,Y,True,N,False,yes,0,1,X,no,Y
SKU00001326,WH-05,광주센터,E-08-3,99,45,322,20,80,500,30/05/2024,2024-07-22,LOT20236732,06/07/2026,17/07/2023,12308,32.13,폐기예정,상온,SUP-034,30.11,234.43,30.06,881.41,551.15,1221.3,24.24,2571.14,1268.46,787.04,14.93,85.81,1313.14,260.1,35.03,527.83,228.08,248.32,63.37,676.24,N,True,N,True,no,0,0,O,no,Y
SKU00001327,WH-03,부산센터,E-50-2,284,46,175,100,80,300,2025-06-13,20230323,LOT20238810,20251027,07-15-2024,15119,33.04,정상,냉장,SUP-009,201.0,1195.41,32.39,873.44,290.11,337.8,9.71,452.8,805.06,168.38,354.36,306.83,1474.75,750.34,56.93,252.01,857.15,122.19,219.19,419.15,N,False,Y,False,no,0,0,O,yes,Y
SKU00001327,WH-02,인천센터,C-50-3,380,19,221,20,80,200,04/12/2024,2023-09-07,LOT20242639,2027-09-08,11/03/2023,27596,17.66,정상,냉장,SUP-009,67.2,244.43,86.67,605.81,101.14,162.3,112.39,671.21,1707.32,327.69,1088.09,1532.86,470.16,2567.84,42.81,396.29,774.98,205.17,20.35,217.87,N,True,N,True,yes,0,0,O,yes,Y
SKU00001327,WH-04,대구센터,F-35-5,225,42,102,10,80,500,2024.05.08,20240613,LOT20243839,2025.12.01,2023-07-23,35059,40.52,이상재고,냉장,SUP-009,4.76,719.29,8.3,1557.8,132.9,545.71,874.5,1387.79,2414.77,163.21,486.6,339.6,65.59,232.02,272.88,173.83,7.92,23.94,169.65,490.97,N,True,Y,True,yes,1,1,O,no,N
SKU00001328,WH-04,대구센터,D-28-4,360,41,350,20,100,1000,06-07-2023,2024-03-24,LOT20231765,2026-07-25,2025-03-21,13474,84.42,정상,냉장,SUP-033,258.69,15.4,34.36,328.38,222.68,484.85,129.0,967.83,542.21,396.9,32.75,946.19,898.36,311.33,5.72,40.8,3124.5,3963.22,66.03,374.07,Y,False,N,True,no,0,0,X,no,Y
SKU00001328,WH-03,부산센터,E-16-4,110,30,276,50,20,800,24/01/2024,2025-09-24,LOT20232212,16/09/2027,20240314,2061,97.91,정상,냉동,SUP-033,271.46,972.44,36.97,322.14,465.39,1182.68,217.31,78.69,687.86,128.02,673.45,760.13,220.24,518.54,42.98,160.66,1923.57,291.4,114.72,97.46,N,True,Y,True,no,1,1,X,no,Y
SKU00001328,WH-02,인천센터,B-42-3,377,4,58,30,30,200,20230504,20230425,LOT20237388,20270731,20250127,16939,31.84,이상재고,냉동,SUP-033,67.39,290.72,78.38,282.06,765.33,1113.75,2.24,1410.32,1197.43,295.24,121.02,903.43,1635.49,1081.46,99.17,625.82,124.63,1210.82,175.44,183.07,Y,False,Y,False,yes,0,0,O,yes,N
SKU00001329,WH-01,김포센터,A-23-4,404,13,248,100,50,200,20250815,02/11/2024,LOT20233612,2026.03.30,15/01/2025,31127,88.62,정상,냉장,SUP-036,47.76,149.65,32.18,1363.86,558.83,3357.88,280.62,862.41,582.06,155.71,1801.72,48.02,28.45,1406.59,35.35,140.95,901.15,302.3,206.36,174.73,N,True,N,True,yes,1,1,O,no,N
SKU00001330,WH-02,인천센터,A-34-2,266,38,0,10,100,800,2023-07-20,2025-12-08,LOT20232217,2026.11.12,2024-02-13,49198,56.99,폐기예정,냉동,SUP-051,223.59,2870.91,24.2,1071.0,478.6,278.95,141.02,625.05,2174.58,312.41,341.96,1254.61,92.71,15.31,7.69,5.68,301.36,1362.38,168.16,284.09,N,False,N,False,yes,0,0,X,yes,N
