supplier_id,supplier_name,business_reg_no,contact_person,contact_email,inbound_id,po_number,sku,brand_id,inbound_qty,unit_cost_krw,total_cost_krw,inbound_date,expected_date,warehouse_dest,quality_check,defect_rate_pct,lead_time_days,payment_terms,currency,origin_country,scm_metric_01,scm_metric_02,scm_metric_03,scm_metric_04,scm_metric_05,scm_metric_06,scm_metric_07,scm_metric_08,scm_metric_09,scm_metric_10,scm_metric_11,scm_metric_12,scm_metric_13,scm_metric_14,scm_metric_15,scm_flag_01,scm_flag_02,scm_flag_03,scm_flag_04,scm_flag_05,scm_flag_06,scm_flag_07,scm_flag_08
SUP-038,유한회사 일리윤코스메틱,753-67-32473,이담당자,contact_xws2e90t@supplier.co.kr,INB-HO0CNXCU,PO-20241481,SKU00000130,BR-038,2000,16249,23010625,02/10/2024,2024.10.03,WH-04,합격,1.77,10,선불,JPY,중국,640.46,1389.39,728.21,25.71,164.0,17.98,585.18,1009.29,1981.84,768.32,29.6,185.25,312.46,138.62,1378.43,no,False,no,1,N,True,no,X
SUP-038,(주) 라운드랩코스메틱,507-37-70512,김담당자,contact_tlm4ydoe@beauty.com,INB-WXM1QMMU,PO-20241642,SKU00001421,BR-038,200,18385,47434508,12/09/2025,2025.09.09,WH-04,부분합격,2.29,28,위탁,KRW,일본,164.79,531.41,14.67,17.07,6.16,68.31,501.87,1316.63,820.35,1373.14,54.66,118.61,110.88,30.04,254.46,no,True,no,0,Y,True,yes,X
SUP-038,#주) 달바코스메틱,740-85-97243,정담당자,contact_lj8nigly@cosme.kr,INB-N5BJ26Q0,PO-20240003,SKU00001358,BR-038,1000,60622,25557489,20240326,24/03/2024,WH-01,부분합격,3.6,24,30일,KRW,한국,394.08,387.43,684.84,20.41,7.77,7.96,38.54,388.95,324.34,461.55,333.01,203.2,48.31,208.57,539.71,yes,False,no,0,Y,False,no,O
SUP-038,,855-90-30335,이담당자,contact_totg5y84@supplier.co.kr,INB-8RZG88GY,PO-20236936,SKU00001835,BR-038,300,58719,21006892,2025-05-02,2025.05.02,WH-01,검사중,3.71,30,30일,KRW,프랑스,524.52,1005.87,36.47,11.46,4.61,41.48,262.58,414.22,211.57,408.16,1574.91,2075.34,133.91,120.46,1058.16,no,True,yes,0,N,True,no,O
SUP-038,유한회사 세타필코스메틱,825-46-58141,이담당자,contact_hl98umxn@supplier.co.kr,INB-6E4QC3VK,PO-20243503,SKU00001626,BR-038,500,70265,23488922,03-05-2023,02/03/2023,WH-02,합격,4.98,42,선불,JPY,한국,84.17,482.67,23.15,16.03,38.38,672.58,17.81,464.78,262.45,652.64,965.49,514.6,429.88,47.26,159.06,yes,False,no,1,Y,True,yes,X
SUP-038,유한회사 스킨푸드코스메틱,288-27-35419,최담당자,contact_wc09rble@cosme.kr,INB-44TQJZL7,PO-20258687,SKU00001337,BR-038,1000,15637,44099673,20240702,2024.07.04,WH-03,합격,3.51,13,60일,USD,일본,38.72,79.54,1952.62,64.58,1.33,434.86,81.05,473.91,255.76,1072.67,469.29,516.54,451.21,29.31,1955.28,yes,False,no,0,Y,False,no,X
SUP-038,유한회사 LG생@코스메틱,780-78-29057,박담당자,contact_ns3766sw@cosme.kr,INB-C7RG2G25,PO-20259989,SKU00001176,BR-038,500,69642,26081110,01-07-2023,20230110,WH-02,합격,4.06,25,90일,KRW,일본,975.01,576.88,0.43,0.32,25.25,265.84,114.29,1042.58,1124.28,277.01,123.45,854.43,1110.48,69.13,496.19,yes,True,no,0,N,True,yes,X
SUP-038,유한회사 LG생건코스메틱,769-71-99107,최담당자,contact_l7v8bnib@beauty.com,INB-RNQMQ3E9,PO-20256372,SKU00001337,BR-038,50,60021,26923823,2023-03-01,27/02/2023,WH-05,검사중,2.83,34,90일,EUR,프랑스,204.55,750.56,212.69,42.97,75.6,98.61,81.0,4176.71,122.99,2143.35,469.91,2325.96,864.04,205.48,27.56,no,False,no,0,N,True,yes,X
SUP-038,(주) 구달코스메틱,158-69-18096,정담당자,contact_58e0dyyb@supplier.co.kr,INB-I1ED2SL6,PO-20238446,SKU00001626,BR-038,200,10492,48029686,31/05/2025,2025.05.31,WH-01,불합격,4.82,27,30일,KRW,미국,67.43,54.42,252.91,23.65,25.0,106.87,415.64,473.51,30.61,82.72,364.08,801.74,20.19,98.41,184.5,yes,False,yes,0,Y,True,yes,X
SUP-038,(주) 토리든코스메틱,698-12-45348,최담당자,contact_xu3u6jul@supplier.co.kr,INB-8TET9OXZ,PO-20233050,SKU00000130,BR-038,500,24290,36525458,08-23-2023,2023-08-20,WH-01,합격,0.55,4,30일,KRW,일본,1532.19,404.72,83.18,2.75,140.48,64.87,164.15,3502.25,105.4,645.8,1053.61,1146.03,75.96,12.47,31.35,yes,False,yes,1,Y,False,yes,X
SUP-038,(주) 어반디케이코스메틱,578-76-83535,박담당자,contact_7s2vzuhd@cosme.kr,INB-XV83BP0K,PO-20253556,SKU00001835,BR-038,1000,76390,17325490,2025.05.22,2025.05.27,WH-01,검사중,3.67,42,90일,KRW,독일,1290.81,2543.84,1351.06,7.8,89.77,105.29,561.81,1580.13,1662.98,677.12,247.98,2913.29,74.21,126.39,1439.29,yes,False,yes,1,Y,False,no,O
SUP-038,유한회사 아모레퍼시픽코스메틱,770-22-91184,최담당자,contact_q82ycrk5@cosme.kr,INB-9LDMU2V3,PO-20247897,SKU00001176,BR-038,300,36337,47115641,26/01/2025,2025-01-25,WH-04,합격,3.51,40,60일,KRW,중국,175.19,850.83,608.35,37.71,43.87,84.24,120.43,1537.57,283.2,1426.68,66.06,724.03,228.92,39.64,72.91,yes,False,no,0,N,True,yes,O
SUP-038,(주) 에스쁘아코스메틱,509-98-85082,정담당자,contact_3yk1h5tj@beauty.com,INB-MM8H0ILW,PO-20244529,SKU00000239,BR-038,2000,54496,15691416,20231014,2023-10-19,WH-01,부분합격,4.65,14,30일,JPY,프랑스,298.71,1307.71,1389.64,6.61,43.0,161.19,83.64,966.56,596.42,538.01,467.18,1120.71,188.93,15.41,1676.84,yes,False,yes,0,N,False,yes,O
SUP-038,,994-80-32181,이담당자,contact_aoa07yjy@supplier.co.kr,INB-VR8S7DLS,PO-20252359,SKU00001193,BR-038,100,44133,48307676,20230505,2023.05.03,WH-04,불합격,0.18,15,90일,KRW,미국,598.35,1092.31,53.59,8.49,12.91,628.41,148.4,90.71,439.88,507.27,605.06,149.72,282.05,43.04,462.53,yes,False,yes,0,N,True,yes,X
SUP-038,주식회사 설화수코스메틱,150-19-75692,이담당자,contact_7yukdwrl@cosme.kr,INB-23PE0Y8F,PO-20248831,SKU00001358,BR-038,100,71544,36925637,20241017,2024-10-12,WH-03,검사중,3.28,38,30일,USD,미국,1913.65,324.77,277.57,22.44,30.76,98.24,559.63,2176.33,621.93,403.26,47.1,2287.88,150.39,125.01,592.56,yes,False,yes,0,N,False,no,O
SUP-038,(주) 조선미녀코스메틱,782-11-11632,이담당자,contact_o7gvbvtr@beauty.com,INB-Z0HNH3F7,PO-20245235,SKU00001626,BR-038,300,28088,14536641,20240721,2024.07.21,WH-05,합격,3.15,42,위탁,EUR,미국,211.96,1415.47,281.29,7.29,347.46,7.58,902.43,687.28,840.76,1345.73,419.97,908.47,60.24,63.48,488.84,yes,True,yes,1,N,False,yes,X
SUP-039,유한회사 VDL코스메틱,974-14-69344,최담당자,contact_6whm59l6@supplier.co.kr,INB-09ZC429Q,PO-20259357,SKU00001767,BR-019,300,34771,17214992,03-15-2023,03-13-2023,WH-01,합격,2.12,10,30일,JPY,독일,830.22,2127.2,664.56,22.57,201.69,44.28,182.55,1577.49,96.59,51.62,199.76,610.37,627.44,85.69,1683.31,no,False,yes,0,Y,False,yes,O
SUP-039,주식회사 더페이스샵코스메틱,504-54-50094,김담당자,contact_hvo8i11s@supplier.co.kr,INB-SJWBGWCX,PO-20236003,SKU00000863,BR-019,50,74834,6624855,2023.05.04,07/05/2023,WH-04,검사중,1.75,22,위탁,KRW,중국,290.1,104.78,751.39,16.64,42.01,388.26,79.23,1612.66,1189.22,639.04,721.95,551.4,11.92,104.75,1537.81,no,True,yes,1,N,True,no,O
SUP-039,주식회사 스킨푸드코스메틱,178-75-91577,정담당자,contact_4r04mkox@cosme.kr,INB-XJLNDOMZ,PO-20245803,SKU00001011,BR-019,100,54078,37444202,03-15-2025,2025.03.11,WH-02,검사중,4.48,28,선불,KRW,미국,154.38,1056.77,85.73,51.9,64.74,36.09,91.59,549.32,744.39,826.21,393.42,3222.74,238.69,132.5,1872.95,no,True,yes,0,Y,False,yes,X
SUP-039,주식회사 더페이스샵코스메틱,476-31-27681,김담당자,contact_sufg0mux@supplier.co.kr,INB-K8Z0F3XT,PO-20247932,SKU00001767,BR-019,200,63805,35516867,25/06/2023,20230626,WH-04,불합격,1.63,14,90일,KRW,일본,561.84,2931.64,2086.72,6.84,74.64,508.7,22.54,2275.48,380.51,586.26,730.03,289.07,245.89,39.87,57.39,yes,False,no,0,N,True,yes,X
SUP-039,유한회사 바닐라코코스메틱,157-66-14475,최담당자,contact_oftrwsjs@supplier.co.kr,INB-8VCZ3P1W,PO-20255248,SKU00001538,BR-094,100,54618,31553618,20251029,20251031,WH-02,검사중,1.93,16,30일,KRW,독일,721.06,730.92,709.54,0.69,195.08,412.6,220.96,463.46,1442.67,999.38,158.96,764.21,100.4,63.63,753.57,yes,False,yes,0,N,True,yes,O
SUP-039,주식회사 일리윤_스메틱,629-34-27788,박담당자,contact_mpacsqnn@beauty.com,INB-71H3FFQ1,PO-20256914,SKU00000942,BR-019,200,24888,14751446,20240509,09/05/2024,WH-04,합격,2.22,23,90일,KRW,한국,943.2,83.88,1766.51,23.0,116.16,37.44,658.42,3651.88,1167.17,16.31,40.33,503.87,278.93,54.81,4249.56,yes,True,yes,1,Y,True,no,X
SUP-039,(주) 조선미녀코스메틱,427-11-56158,박담당자,contact_ycvzgg79@supplier.co.kr,INB-QH9CMFWJ,PO-20239249,SKU00000635,BR-019,100,15259,36694288,20230824,2023.08.24,WH-02,검사중,0.83,32,위탁,KRW,일본,2103.05,551.79,2295.73,4.27,211.24,41.51,4.04,187.38,225.74,1797.01,30.52,1610.68,1363.21,9.2,1295.36,yes,False,yes,1,N,False,no,O
SUP-039,유한회사 아누아코스메틱,463-98-15773,최담당자,contact_4yoxkh3q@beauty.com,INB-D2LSLI4K,PO-20259207,SKU00000863,BR-019,500,17577,7318153,2024.09.18,2024-09-17,WH-02,부분합격,3.92,32,90일,KRW,독일,227.51,89.01,156.58,68.39,35.9,186.73,995.96,589.53,981.44,57.84,71.99,1234.24,128.88,75.97,512.67,yes,True,no,1,Y,False,yes,X
SUP-039,주식회사 네이처리퍼블릭코스메틱,278-40-58605,정담당자,contact_fegbcnjj@supplier.co.kr,INB-FGW282H6,PO-20251433,SKU00000155,BR-019,200,40827,36425014,2024-12-05,2024.12.09,WH-05,합격,2.17,9,60일,JPY,독일,505.22,2666.53,1839.32,77.3,34.64,131.03,461.0,431.15,240.04,997.06,236.63,257.86,343.65,10.32,356.47,no,True,no,1,N,False,no,O
SUP-039,(주) !터자르트코스메틱,877-93-27162,정담당자,contact_l0h15lto@cosme.kr,INB-OCY8V27D,PO-20235754,SKU00001011,BR-019,2000,77222,46782987,26/11/2025,12-01-2025,WH-05,합격,3.55,23,60일,KRW,일본,404.66,983.21,279.48,47.05,70.07,258.61,1105.68,2027.14,6.92,2406.53,139.39,1243.57,6.7,85.43,2025.92,yes,False,no,1,N,True,no,O
SUP-039,주식회사 라로슈포제코스메틱,119-62-25467,정담당자,contact_4xvdvdvc@supplier.co.kr,INB-KBU2X2OE,PO-20243420,SKU00001011,BR-019,500,32885,23491226,20240731,2024.08.02,WH-03,합격,3.16,12,위탁,KRW,미국,2480.95,269.93,1275.47,4.76,1.71,3.77,620.12,937.87,1334.42,480.82,196.85,606.72,311.19,73.21,197.37,no,True,yes,0,Y,False,no,X
SUP-039,유한회사 나스코스메틱,555-59-42119,최담당자,contact_dy78zf4h@supplier.co.kr,INB-Q4B6UYSV,PO-20246770,SKU00001801,BR-094,2000,33546,9265786,20230603,20230608,WH-02,불합격,1.59,14,선불,USD,일본,669.2,1259.49,348.94,52.96,11.93,67.88,1585.87,488.26,1771.13,87.32,199.59,340.36,802.15,30.3,380.02,yes,False,no,1,N,False,no,X
SUP-039,(주) 달바코스메틱,345-36-23551,김담당자,contact_hzm1aq0p@beauty.com,INB-GT2BOQ1Y,PO-20241381,SKU00001304,BR-019,2000,38201,1004473,20240527,24/05/2024,WH-02,합격,0.43,26,30일,KRW,한국,184.8,993.36,756.62,8.59,179.46,561.24,533.26,1351.4,1280.12,156.18,1172.49,159.05,329.31,49.58,64.4,yes,False,no,1,Y,False,no,X
SUP-039,(주) 클리오코스메틱,756-74-39288,김담당자,contact_oq4fyfu5@cosme.kr,INB-ZZB3M0O7,PO-20232341,SKU00000609,BR-019,300,36223,36102391,04-25-2023,2023-04-25,WH-02,불합격,1.07,25,선불,KRW,중국,1460.01,4712.04,891.93,54.89,40.31,66.02,330.89,648.76,563.23,655.11,251.27,184.26,168.91,154.54,53.41,yes,False,no,1,N,False,yes,O
SUP-039,(주) 스킨푸드코스메틱,832-33-87522,정담당자,contact_45jyahls@supplier.co.kr,INB-BCX3B2CJ,PO-20245720,SKU00000863,BR-019,200,19827,2319256,2023.04.26,20230423,WH-04,검사중,1.7,43,90일,JPY,일본,174.66,1364.93,1123.5,145.47,151.62,563.33,478.51,413.93,834.45,237.46,301.89,60.96,178.27,304.64,2507.83,yes,True,yes,1,Y,False,yes,O
SUP-039,(주) 에뛰드코스메틱,710-33-79812,박담당자,contact_ln95zpoh@cosme.kr,INB-ANUAA2A8,PO-20242650,SKU00001304,BR-019,200,66164,48936912,2025-04-11,09/04/2025,WH-02,부분합격,3.44,19,위탁,JPY,한국,245.14,833.94,3339.51,11.18,79.7,252.71,511.67,319.81,3507.09,896.41,362.57,1445.79,35.45,44.66,39.07,no,True,no,1,Y,False,yes,X
SUP-039,(주) 클리오코스메틱,123-20-76216,이담당자,contact_zxlpqops@cosme.kr,INB-NRH47XZ1,PO-20238449,SKU00001994,BR-019,100,46921,22461834,20251105,2025-10-31,WH-05,검사중,3.0,11,90일,KRW,미국,1123.95,292.0,753.59,14.42,32.36,841.76,94.94,2069.0,404.86,229.59,291.04,126.75,567.18,425.87,729.06,no,True,yes,1,N,True,yes,X
SUP-039,유한회사 아비브코스메틱,619-75-78728,정담당자,contact_mq2q4hcp@cosme.kr,INB-YDWGD7ZN,PO-20252043,SKU00000609,BR-019,200,11827,5140125,20241124,23/11/2024,WH-01,합격,0.55,11,위탁,JPY,한국,1973.48,283.82,1524.38,34.1,0.85,38.26,48.48,231.18,1776.14,368.46,154.01,914.93,395.95,10.98,75.99,no,False,yes,1,N,False,yes,O
SUP-039,(주) 랑콤코스메틱,166-82-74923,정담당자,contact_ar2yse5n@beauty.com,INB-9GA45ZWK,PO-20238497,SKU00000479,BR-094,200,72023,3875684,2024.01.27,2024.01.28,WH-01,부분합격,2.99,8,90일,KRW,한국,766.76,817.41,1194.46,26.79,145.9,1.14,7.43,15.93,191.9,226.69,249.32,713.93,5.09,24.33,1065.88,yes,False,no,1,Y,True,no,X
SUP-039,(주) 일리윤코스메틱,386-61-19561,김담당자,contact_razz0te4@beauty.com,INB-HX1LS2F5,PO-20239934,SKU00000863,BR-019,500,65743,36231794,2023-12-25,20231225,WH-05,합격,2.44,13,90일,KRW,중국,482.35,362.47,714.28,2.78,83.29,298.5,404.25,1036.01,333.79,194.34,259.27,460.28,333.06,116.47,33.74,no,False,yes,0,Y,True,yes,O
SUP-039,유한회사 바비브라운코스메틱,124-38-99607,정담당자,contact_mzw1j6qu@beauty.com,INB-OQOUWYAE,PO-20231543,SKU00001538,BR-094,200,53103,40302389,19/07/2023,2023.07.23,WH-02,합격,3.7,25,위탁,KRW,한국,874.92,134.43,329.31,22.02,40.85,48.79,41.99,1319.64,1071.76,408.11,49.36,2380.44,46.14,75.46,1274.96,yes,False,yes,1,Y,True,no,O
SUP-039,유한회사 롬앤코스메틱,146-62-86667,정담당자,contact_asrhfdwj@cosme.kr,INB-OJY3QOZ9,PO-20239718,SKU00000942,BR-019,50,78901,35392426,2023.08.25,08-26-2023,WH-02,합격,0.58,26,위탁,EUR,프랑스,265.82,44.86,1157.37,11.57,112.07,27.24,4.29,1465.95,564.95,195.26,2311.06,52.43,21.04,14.97,893.17,yes,False,no,1,Y,True,yes,O
SUP-039,유한회사 맥코스메틱,764-98-20611,정담당자,contact_3an2ni65@supplier.co.kr,INB-7IY663E9,PO-20241110,SKU00001356,BR-094,500,16461,3536252,20240106,05/01/2024,WH-02,합격,1.65,24,위탁,JPY,프랑스,2298.86,7.93,652.6,7.55,133.43,110.63,859.79,1407.46,362.71,127.23,474.44,2574.84,59.45,219.29,172.89,yes,True,yes,1,N,False,no,X
SUP-039,(주) 닥터자르트코스메틱,369-43-76425,최담당자,contact_5flabg3w@beauty.com,INB-GECPFI01,PO-20250269,SKU00000199,BR-019,100,5546,31643621,07-17-2023,2023-07-18,WH-03,검사중,1.32,4,선불,KRW,미국,156.23,806.97,344.11,7.1,35.81,1095.69,2.35,183.98,167.22,365.35,558.32,410.16,147.31,84.97,39.88,no,False,no,1,N,False,yes,O
SUP-039,유한회사 투쿨포스쿨코스메틱,304-23-37561,박담당자,contact_ovjr1v07@supplier.co.kr,INB-V46ULZRL,PO-20255413,SKU00000635,BR-019,500,54814,42202516,09-19-2025,16/09/2025,WH-01,합격,0.07,18,60일,EUR,한국,838.29,356.53,1450.96,8.26,11.9,138.43,365.25,805.0,19.67,1043.63,150.98,489.47,94.36,87.28,1137.5,no,False,no,0,N,True,yes,O
SUP-039,(주) 클리오코스메틱,223-19-99806,최담당자,contact_tyj4rcg7@supplier.co.kr,INB-2OBDAW84,PO-20232532,SKU00001318,BR-019,100,43222,1836185,26/06/2025,25/06/2025,WH-04,검사중,4.97,42,60일,KRW,프랑스,380.81,231.26,72.45,13.27,17.85,4.33,349.97,989.0,707.28,1044.93,146.15,2.73,36.97,16.17,83.24,no,True,no,0,N,True,no,X
SUP-039,유한회사 페리페라코스메틱,703-58-45257,김담당자,contact_9pthc88k@supplier.co.kr,INB-WNJLY6XK,PO-20240350,SKU00001805,BR-019,500,2063,44697774,2024.07.18,2024.07.18,WH-01,검사중,0.09,41,30일,JPY,독일,1148.6,502.05,42.89,15.39,121.16,40.93,106.31,1455.28,2874.12,55.67,177.55,534.95,23.24,64.14,1819.58,no,False,yes,1,Y,False,no,O
SUP-039,유한회사 샤넬코스메틱,183-69-96869,이담당자,contact_oh07xkb3@cosme.kr,INB-FCSWH19X,PO-20232832,SKU00000609,BR-019,500,59134,40545473,2024.04.15,04-13-2024,WH-02,합격,2.89,44,위탁,KRW,독일,146.98,1008.3,3755.07,10.48,7.94,813.74,343.3,396.66,247.0,233.87,60.3,231.76,28.6,2.84,998.68,yes,False,no,0,N,False,no,X
SUP-039,(주) 코스알엑스코스메틱,850-95-26030,김담당자,contact_5h8e2jjv@cosme.kr,INB-PJT2MV1L,PO-20252358,SKU00001647,BR-019,300,35253,26244154,05/09/2025,2025-09-02,WH-03,합격,3.15,25,위탁,KRW,중국,2145.4,114.86,623.06,0.31,77.27,1556.45,510.97,56.51,87.69,382.31,84.19,801.85,563.49,123.85,897.86,no,False,no,1,Y,True,no,O
SUP-039,유한회사 데이지크코스메틱,149-85-17037,정담당자,contact_nwa7m4oo@supplier.co.kr,INB-O3STF9SP,PO-20256971,SKU00001801,BR-094,100,28996,3394744,19/09/2023,2023.09.19,WH-03,검사중,4.73,37,선불,KRW,미국,15.8,649.76,210.69,28.28,6.54,43.1,543.85,183.71,542.41,789.61,26.41,371.95,219.29,11.59,1732.59,yes,True,no,1,Y,False,yes,X
SUP-039,,872-80-89528,최담당자,contact_sp6dk7d9@supplier.co.kr,INB-AOZ07MUF,PO-20250609,SKU00001994,BR-019,2000,2402,28545972,06/01/2023,20230103,WH-02,합격,0.71,31,선불,USD,일본,418.46,1120.59,744.28,4.04,77.16,34.48,145.72,953.18,1047.75,1126.32,171.21,981.22,117.63,42.95,79.78,no,True,yes,0,Y,True,no,O
SUP-039,주식회사 아이오페코스메틱,943-46-75717,이담당자,contact_0oqq68bs@supplier.co.kr,INB-LDQXLVV2,PO-20258576,SKU00000635,BR-019,100,27908,24452088,2023-05-09,2023-05-10,WH-02,부분합격,1.39,14,30일,JPY,한국,941.19,1290.13,1414.84,5.86,155.95,185.35,550.63,1376.26,769.47,518.51,85.53,1006.78,81.38,103.08,1560.71,no,True,yes,0,Y,True,yes,O
SUP-039,주식회사 데이지크코스메틱,102-19-15525,이담당자,contact_twaav9nv@supplier.co.kr,INB-X2FA8470,PO-20249972,SKU00000942,BR-019,200,25751,9203335,2024.07.03,2024-07-08,WH-02,불합격,1.37,38,선불,KRW,프랑스,1081.69,1557.17,243.29,59.03,50.26,35.26,287.22,618.62,749.64,327.38,453.99,818.69,1260.81,0.66,450.88,yes,True,yes,1,Y,False,no,X
SUP-039,(주) 롬앤코스메틱,755-98-66533,최담당자,contact_kk70s35j@supplier.co.kr,INB-K4H30TK9,PO-20238266,SKU00001304,BR-019,500,6538,27124756,20240429,2024.04.28,WH-05,검사중,2.69,15,선불,JPY,일본,200.77,689.72,1706.42,10.93,7.38,890.17,319.34,1003.09,246.28,15.23,63.2,155.05,89.52,32.17,7.5,no,True,no,0,N,True,yes,O
SUP-040,유한회사 페리페라코스메틱,650-33-50039,이담당자,contact_m3wsxhly@beauty.com,INB-8ZB49LL9,PO-20255298,SKU00000241,BR-064,100,58360,38921809,24/06/2025,20250622,WH-01,부분합격,2.48,20,선불,KRW,중국,166.86,1124.23,1050.19,9.52,72.59,197.96,246.7,64.32,1946.55,2382.89,617.91,1127.47,155.28,24.85,450.8,yes,True,yes,0,N,True,yes,X
SUP-040,주식회사 이니스프리코스메틱,510-99-52010,이담당자,contact_mvqfvx7y@supplier.co.kr,INB-R22EOX67,PO-20237256,SKU00000116,BR-064,2000,78973,37094541,2024-06-04,2024.06.01,WH-04,합격,1.82,23,위탁,KRW,일본,1219.86,105.48,522.13,104.22,158.55,5.86,962.92,436.51,61.17,128.23,193.92,1996.86,159.04,33.54,734.99,yes,False,no,0,Y,False,no,X
SUP-040,유한회사 무신사뷰티코스메틱,454-66-34454,김담당자,contact_4nl2lzxv@supplier.co.kr,INB-PETA4GCV,PO-20255191,SKU00000235,BR-064,300,11696,8584050,08/04/2025,04-09-2025,WH-05,검사중,0.02,18,선불,EUR,독일,262.83,1804.96,593.86,15.66,5.02,343.62,284.76,356.21,345.2,268.66,745.31,1885.59,592.19,152.43,487.04,no,False,no,0,Y,True,yes,O
SUP-040,(주) LG생건코스메틱,280-66-99977,정담당자,contact_shirjqi1@supplier.co.kr,INB-N7ZBPXI2,PO-20244171,SKU00000834,BR-064,2000,75472,6227488,2025-07-05,2025.07.04,WH-05,부분합격,3.09,23,90일,KRW,독일,73.94,618.22,5.16,30.15,17.84,48.79,1393.83,468.86,1678.19,2326.3,751.9,2838.12,0.81,26.41,20.61,yes,True,yes,1,Y,False,yes,O
SUP-040,유한회사 이니스프리코스메틱,867-77-60083,김담당자,contact_nhizy0pj@cosme.kr,INB-U0EOVX30,PO-20237324,SKU00000206,BR-064,500,60887,8312883,20250428,2025-04-24,WH-02,합격,3.34,21,60일,JPY,미국,1155.53,164.91,605.39,11.71,83.53,112.03,630.85,631.63,161.14,319.88,686.07,2133.97,170.3,73.59,1245.02,no,True,yes,1,N,False,yes,O
SUP-040,주식회사 아이오페코스메틱,181-36-19052,박담당자,contact_k2sca1b6@cosme.kr,INB-967U6W4V,PO-20247794,SKU00000998,BR-064,300,10646,32142564,2023-03-02,04/03/2023,WH-03,부분합격,1.18,41,60일,KRW,한국,468.27,787.78,2087.37,36.58,42.52,203.17,217.02,1425.57,1240.66,2014.56,850.58,137.32,324.15,5.1,274.63,yes,True,no,1,N,True,yes,O
SUP-040,(주) 구달코스메틱,667-25-30374,이담당자,contact_96zzkaqy@cosme.kr,INB-SM5WMKZ8,PO-20233111,SKU00000241,BR-064,500,73624,5681854,20230220,2023.02.25,WH-05,합격,0.3,36,선불,KRW,프랑스,374.36,689.07,467.08,3.92,3.23,235.33,947.84,928.5,559.81,802.54,1074.84,1441.26,101.55,135.5,1025.24,no,False,no,1,N,False,no,X
SUP-040,주식회사 구달코스메틱,381-94-81609,이담당자,contact_powtvgkr@supplier.co.kr,INB-MFH71ZVF,PO-20243653,SKU00000395,BR-064,500,26040,6420528,31/10/2024,2024.10.27,WH-01,합격,0.37,42,90일,KRW,독일,54.77,3331.09,314.33,67.58,24.75,504.57,143.98,398.44,377.4,1274.01,44.34,781.49,129.62,48.35,818.67,no,False,yes,1,Y,False,no,X
SUP-040,주식회사 에스쁘아코스메틱,379-97-22566,정담당자,contact_vaqu4kaw@supplier.co.kr,INB-NQHV2DKR,PO-20240671,SKU00000302,BR-064,300,15361,5084241,04-05-2024,02/04/2024,WH-04,부분합격,3.51,5,선불,EUR,미국,284.52,1136.04,415.09,52.68,25.52,222.47,459.03,2070.3,386.05,456.96,46.82,642.15,317.34,82.56,2215.11,yes,True,no,1,N,True,no,X
SUP-040,,691-81-49545,김담당자,contact_1ger1cxg@beauty.com,INB-9H7FZE6K,PO-20241053,SKU00000998,BR-064,1000,65992,32397352,06/08/2023,08-05-2023,WH-03,합격,3.0,26,선불,JPY,미국,2560.92,534.57,1383.34,12.08,40.45,678.15,143.33,2819.66,137.03,976.66,600.03,260.61,215.97,3.51,1172.43,no,True,yes,0,Y,False,yes,X
SUP-040,(주) 이니스프리코스메틱,335-73-77370,정담당자,contact_c7x6xolq@supplier.co.kr,INB-C8JR6I4Y,PO-20238481,SKU00000588,BR-064,100,39048,35563532,08-30-2023,29/08/2023,WH-04,부분합격,0.62,23,선불,KRW,한국,834.36,2221.48,3272.2,16.31,43.58,553.31,68.29,737.78,626.74,422.74,498.38,202.05,102.37,50.76,2166.76,yes,False,yes,0,N,True,no,X
SUP-040,,261-19-47198,이담당자,contact_9yfpfttm@cosme.kr,INB-DMF3W3CS,PO-20238014,SKU00001537,BR-064,100,3318,44481973,20250731,04/08/2025,WH-02,부분합격,2.75,31,30일,USD,프랑스,18.57,3522.36,2179.52,39.99,40.13,175.93,7.19,858.37,348.39,501.98,95.08,431.71,675.32,58.96,436.45,yes,False,yes,1,Y,False,yes,X
SUP-040,유한회사 더페이스샵코스메틱,780-68-27086,김담당자,contact_3hnd0xmv@cosme.kr,INB-ULGK0ALI,PO-20256308,SKU00001794,BR-064,500,5867,42828998,17/02/2023,2023.02.12,WH-02,검사중,3.9,12,90일,KRW,프랑스,18.66,74.67,626.87,2.28,161.9,263.9,23.05,1062.52,309.07,167.94,51.33,2174.65,1623.41,36.92,364.64,yes,True,yes,0,N,True,no,X
SUP-040,주식회사 닥터자르트코스메틱,377-58-88126,최담당자,contact_sj7wuhfj@supplier.co.kr,INB-6UN59E22,PO-20233474,SKU00000106,BR-064,300,25854,786634,2023.03.11,2023-03-11,WH-05,합격,2.21,14,90일,KRW,미국,230.26,476.99,6.28,34.33,238.85,245.62,35.73,3483.49,212.31,135.14,233.59,165.69,784.0,43.2,16.83,yes,False,no,1,Y,True,yes,O
SUP-040,주식회사 랑콤코스메틱,590-60-33173,정담당자,contact_2v8nozp4@beauty.com,INB-RXNI4ZY0,PO-20231419,SKU00001537,BR-064,50,40671,40339706,08-28-2025,2025.08.23,WH-01,합격,2.3,13,90일,KRW,미국,512.11,1014.43,512.13,9.76,29.85,24.12,135.14,262.3,359.02,909.2,86.18,1471.13,237.35,8.42,249.33,no,False,no,1,Y,True,yes,X
