send_id,cmp_id,cust_no,send_time,email_subject,status
ES001252,CMP0002,CUST000120,2023-06-10 13:00:00,[프로모션] 특별 할인 안내 #1252,DELIVERED
ES001253,CMP0030,CUST000056,2023-09-13 08:00:00,[프로모션] 특별 할인 안내 #1253,DELIVERED
ES001254,CMP0007,CUST000071,2023-11-04 16:00:00,[프로모션] 특별 할인 안내 #1254,DELIVERED
ES001255,CMP0007,CUST000113,2023-07-17 12:00:00,[프로모션] 특별 할인 안내 #1255,DELIVERED
ES001256,CMP0019,CUST000067,2023-10-05 10:00:00,[프로모션] 특별 할인 안내 #1256,DELIVERED
ES001257,CMP0008,CUST000038,2023-11-06 18:00:00,[프로모션] 특별 할인 안내 #1257,DELIVERED
ES001258,CMP0007,CUST000168,2023-06-10 10:00:00,[프로모션] 특별 할인 안내 #1258,DELIVERED
ES001259,CMP0029,CUST000149,2023-08-21 08:00:00,[프로모션] 특별 할인 안내 #1259,DELIVERED
ES001260,CMP0017,CUST000016,2023-08-06 12:00:00,[프로모션] 특별 할인 안내 #1260,DELIVERED
ES001261,CMP0022,CUST000139,2023-06-12 17:00:00,[프로모션] 특별 할인 안내 #1261,DELIVERED
ES001262,CMP0007,CUST000020,2023-10-08 15:00:00,[프로모션] 특별 할인 안내 #1262,DELIVERED
ES001263,CMP0007,CUST000061,2023-07-23 13:00:00,[프로모션] 특별 할인 안내 #1263,DELIVERED
ES001264,CMP0023,CUST000019,2023-11-12 14:00:00,[프로모션] 특별 할인 안내 #1264,DELIVERED
ES001265,CMP0008,CUST000007,2023-08-23 17:00:00,[프로모션] 특별 할인 안내 #1265,DELIVERED
ES001266,CMP0022,CUST000105,2023-11-14 13:00:00,[프로모션] 특별 할인 안내 #1266,DELIVERED
ES001267,CMP0019,CUST000160,2023-06-08 10:00:00,[프로모션] 특별 할인 안내 #1267,DELIVERED
ES001268,CMP0019,CUST000039,2023-10-30 08:00:00,[프로모션] 특별 할인 안내 #1268,DELIVERED
ES001269,CMP0017,CUST000081,2023-10-09 19:00:00,[프로모션] 특별 할인 안내 #1269,DELIVERED
ES001270,CMP0030,CUST000149,2023-08-28 11:00:00,[프로모션] 특별 할인 안내 #1270,DELIVERED
ES001271,CMP0002,CUST000169,2023-07-09 14:00:00,[프로모션] 특별 할인 안내 #1271,DELIVERED
ES001272,CMP0007,CUST000020,2023-07-28 17:00:00,[프로모션] 특별 할인 안내 #1272,DELIVERED
ES001273,CMP0030,CUST000188,2023-09-16 16:00:00,[프로모션] 특별 할인 안내 #1273,DELIVERED
ES001274,CMP0030,CUST000014,2023-11-03 15:00:00,[프로모션] 특별 할인 안내 #1274,DELIVERED
ES001275,CMP0030,CUST000113,2023-08-21 12:00:00,[프로모션] 특별 할인 안내 #1275,DELIVERED
ES001276,CMP0019,CUST000063,2023-08-24 11:00:00,[프로모션] 특별 할인 안내 #1276,DELIVERED
ES001277,CMP0022,CUST000060,2023-09-25 13:00:00,[프로모션] 특별 할인 안내 #1277,DELIVERED
ES001278,CMP0007,CUST000178,2023-08-01 15:00:00,[프로모션] 특별 할인 안내 #1278,DELIVERED
ES001279,CMP0023,CUST000093,2023-06-21 13:00:00,[프로모션] 특별 할인 안내 #1279,DELIVERED
ES001280,CMP0007,CUST000093,2023-11-15 15:00:00,[프로모션] 특별 할인 안내 #1280,DELIVERED
ES001281,CMP0029,CUST000108,2023-07-29 17:00:00,[프로모션] 특별 할인 안내 #1281,DELIVERED
ES001282,CMP0008,CUST000138,2023-08-02 20:00:00,[프로모션] 특별 할인 안내 #1282,DELIVERED
ES001283,CMP0008,CUST000156,2023-08-06 20:00:00,[프로모션] 특별 할인 안내 #1283,DELIVERED
ES001284,CMP0022,CUST000031,2023-06-21 14:00:00,[프로모션] 특별 할인 안내 #1284,DELIVERED
ES001285,CMP0008,CUST000148,2023-10-05 18:00:00,[프로모션] 특별 할인 안내 #1285,DELIVERED
ES001286,CMP0017,CUST000047,2023-09-25 08:00:00,[프로모션] 특별 할인 안내 #1286,DELIVERED
ES001287,CMP0023,CUST000068,2023-10-20 19:00:00,[프로모션] 특별 할인 안내 #1287,BOUNCED
ES001288,CMP0007,CUST000033,2023-06-09 14:00:00,[프로모션] 특별 할인 안내 #1288,DELIVERED
ES001289,CMP0008,CUST000019,2023-07-04 16:00:00,[프로모션] 특별 할인 안내 #1289,DELIVERED
ES001290,CMP0023,CUST000109,2023-08-30 10:00:00,[프로모션] 특별 할인 안내 #1290,DELIVERED
ES001291,CMP0030,CUST000062,2023-08-15 09:00:00,[프로모션] 특별 할인 안내 #1291,DELIVERED
ES001292,CMP0022,CUST000152,2023-11-03 17:00:00,[프로모션] 특별 할인 안내 #1292,DELIVERED
ES001293,CMP0002,CUST000019,2023-08-30 15:00:00,[프로모션] 특별 할인 안내 #1293,DELIVERED
ES001294,CMP0029,CUST000190,2023-09-20 12:00:00,[프로모션] 특별 할인 안내 #1294,DELIVERED
ES001295,CMP0008,CUST000188,2023-07-17 19:00:00,[프로모션] 특별 할인 안내 #1295,DELIVERED
ES001296,CMP0030,CUST000022,2023-07-09 08:00:00,[프로모션] 특별 할인 안내 #1296,DELIVERED
ES001297,CMP0022,CUST000173,2023-11-14 15:00:00,[프로모션] 특별 할인 안내 #1297,DELIVERED
ES001298,CMP0029,CUST000046,2023-10-09 19:00:00,[프로모션] 특별 할인 안내 #1298,DELIVERED
ES001299,CMP0007,CUST000060,2023-08-16 15:00:00,[프로모션] 특별 할인 안내 #1299,DELIVERED
ES001300,CMP0030,CUST000135,2023-10-27 16:00:00,[프로모션] 특별 할인 안내 #1300,DELIVERED
ES001301,CMP0023,CUST000074,2023-08-22 14:00:00,[프로모션] 특별 할인 안내 #1301,DELIVERED
ES001302,CMP0008,CUST000037,2023-06-11 19:00:00,[프로모션] 특별 할인 안내 #1302,DELIVERED
ES001303,CMP0017,CUST000111,2023-10-11 12:00:00,[프로모션] 특별 할인 안내 #1303,DELIVERED
ES001304,CMP0022,CUST000026,2023-08-28 12:00:00,[프로모션] 특별 할인 안내 #1304,DELIVERED
ES001305,CMP0019,CUST000071,2023-10-03 15:00:00,[프로모션] 특별 할인 안내 #1305,DELIVERED
ES001306,CMP0008,CUST000074,2023-08-06 17:00:00,[프로모션] 특별 할인 안내 #1306,DELIVERED
ES001307,CMP0017,CUST000171,2023-08-11 10:00:00,[프로모션] 특별 할인 안내 #1307,DELIVERED
ES001308,CMP0030,CUST000131,2023-07-14 08:00:00,[프로모션] 특별 할인 안내 #1308,DELIVERED
ES001309,CMP0002,CUST000139,2023-10-16 20:00:00,[프로모션] 특별 할인 안내 #1309,DELIVERED
ES001310,CMP0029,CUST000007,2023-09-03 11:00:00,[프로모션] 특별 할인 안내 #1310,DELIVERED
ES001311,CMP0023,CUST000188,2023-09-22 16:00:00,[프로모션] 특별 할인 안내 #1311,DELIVERED
ES001312,CMP0029,CUST000076,2023-06-29 19:00:00,[프로모션] 특별 할인 안내 #1312,DELIVERED
ES001313,CMP0007,CUST000114,2023-09-19 15:00:00,[프로모션] 특별 할인 안내 #1313,DELIVERED
ES001314,CMP0008,CUST000072,2023-11-19 09:00:00,[프로모션] 특별 할인 안내 #1314,BOUNCED
ES001315,CMP0007,CUST000191,2023-07-27 19:00:00,[프로모션] 특별 할인 안내 #1315,DELIVERED
ES001316,CMP0008,CUST000130,2023-08-25 12:00:00,[프로모션] 특별 할인 안내 #1316,DELIVERED
ES001317,CMP0030,CUST000173,2023-06-19 19:00:00,[프로모션] 특별 할인 안내 #1317,DELIVERED
ES001318,CMP0002,CUST000111,2023-06-26 19:00:00,[프로모션] 특별 할인 안내 #1318,DELIVERED
ES001319,CMP0022,CUST000049,2023-10-21 18:00:00,[프로모션] 특별 할인 안내 #1319,DELIVERED
ES001320,CMP0002,CUST000163,2023-11-08 08:00:00,[프로모션] 특별 할인 안내 #1320,DELIVERED
ES001321,CMP0023,CUST000057,2023-11-20 11:00:00,[프로모션] 특별 할인 안내 #1321,DELIVERED
ES001322,CMP0008,CUST000125,2023-07-18 19:00:00,[프로모션] 특별 할인 안내 #1322,DELIVERED
ES001323,CMP0008,CUST000051,2023-11-10 09:00:00,[프로모션] 특별 할인 안내 #1323,BOUNCED
ES001324,CMP0017,CUST000001,2023-09-20 09:00:00,[프로모션] 특별 할인 안내 #1324,DELIVERED
ES001325,CMP0017,CUST000182,2023-07-16 08:00:00,[프로모션] 특별 할인 안내 #1325,DELIVERED
ES001326,CMP0019,CUST000158,2023-09-06 18:00:00,[프로모션] 특별 할인 안내 #1326,DELIVERED
ES001327,CMP0022,CUST000124,2023-10-14 18:00:00,[프로모션] 특별 할인 안내 #1327,BOUNCED
ES001328,CMP0019,CUST000060,2023-08-14 18:00:00,[프로모션] 특별 할인 안내 #1328,DELIVERED
ES001329,CMP0023,CUST000154,2023-08-31 16:00:00,[프로모션] 특별 할인 안내 #1329,DELIVERED
ES001330,CMP0007,CUST000057,2023-06-29 20:00:00,[프로모션] 특별 할인 안내 #1330,DELIVERED
ES001331,CMP0023,CUST000115,2023-08-23 11:00:00,[프로모션] 특별 할인 안내 #1331,DELIVERED
ES001332,CMP0007,CUST000046,2023-09-27 13:00:00,[프로모션] 특별 할인 안내 #1332,DELIVERED
ES001333,CMP0022,CUST000179,2023-09-10 19:00:00,[프로모션] 특별 할인 안내 #1333,DELIVERED
ES001334,CMP0029,CUST000126,2023-11-01 14:00:00,[프로모션] 특별 할인 안내 #1334,DELIVERED
ES001335,CMP0002,CUST000075,2023-08-08 16:00:00,[프로모션] 특별 할인 안내 #1335,DELIVERED
ES001336,CMP0023,CUST000016,2023-10-22 20:00:00,[프로모션] 특별 할인 안내 #1336,DELIVERED
ES001337,CMP0022,CUST000106,2023-09-09 20:00:00,[프로모션] 특별 할인 안내 #1337,DELIVERED
ES001338,CMP0023,CUST000067,2023-06-14 12:00:00,[프로모션] 특별 할인 안내 #1338,DELIVERED
ES001339,CMP0017,CUST000087,2023-11-10 08:00:00,[프로모션] 특별 할인 안내 #1339,DELIVERED
ES001340,CMP0023,CUST000057,2023-10-25 10:00:00,[프로모션] 특별 할인 안내 #1340,DELIVERED
ES001341,CMP0007,CUST000158,2023-11-04 13:00:00,[프로모션] 특별 할인 안내 #1341,DELIVERED
ES001342,CMP0030,CUST000006,2023-06-06 20:00:00,[프로모션] 특별 할인 안내 #1342,DELIVERED
ES001343,CMP0022,CUST000091,2023-10-20 09:00:00,[프로모션] 특별 할인 안내 #1343,DELIVERED
ES001344,CMP0030,CUST000054,2023-09-01 16:00:00,[프로모션] 특별 할인 안내 #1344,DELIVERED
ES001345,CMP0008,CUST000138,2023-09-10 19:00:00,[프로모션] 특별 할인 안내 #1345,DELIVERED
ES001346,CMP0008,CUST000096,2023-08-24 14:00:00,[프로모션] 특별 할인 안내 #1346,DELIVERED
ES001347,CMP0017,CUST000004,2023-06-10 08:00:00,[프로모션] 특별 할인 안내 #1347,DELIVERED
ES001348,CMP0030,CUST000027,2023-10-07 14:00:00,[프로모션] 특별 할인 안내 #1348,DELIVERED
ES001349,CMP0002,CUST000041,2023-08-12 12:00:00,[프로모션] 특별 할인 안내 #1349,DELIVERED
ES001350,CMP0017,CUST000009,2023-08-09 19:00:00,[프로모션] 특별 할인 안내 #1350,DELIVERED
ES001351,CMP0023,CUST000168,2023-09-11 10:00:00,[프로모션] 특별 할인 안내 #1351,DELIVERED
ES001352,CMP0019,CUST000022,2023-06-20 09:00:00,[프로모션] 특별 할인 안내 #1352,DELIVERED
ES001353,CMP0023,CUST000006,2023-06-04 19:00:00,[프로모션] 특별 할인 안내 #1353,DELIVERED
ES001354,CMP0008,CUST000025,2023-10-29 20:00:00,[프로모션] 특별 할인 안내 #1354,DELIVERED
ES001355,CMP0019,CUST000083,2023-09-17 16:00:00,[프로모션] 특별 할인 안내 #1355,DELIVERED
ES001356,CMP0019,CUST000071,2023-09-26 11:00:00,[프로모션] 특별 할인 안내 #1356,DELIVERED
ES001357,CMP0029,CUST000097,2023-08-14 14:00:00,[프로모션] 특별 할인 안내 #1357,DELIVERED
ES001358,CMP0023,CUST000144,2023-08-11 15:00:00,[프로모션] 특별 할인 안내 #1358,DELIVERED
ES001359,CMP0030,CUST000130,2023-08-02 14:00:00,[프로모션] 특별 할인 안내 #1359,DELIVERED
ES001360,CMP0029,CUST000187,2023-09-09 13:00:00,[프로모션] 특별 할인 안내 #1360,DELIVERED
ES001361,CMP0007,CUST000116,2023-07-28 17:00:00,[프로모션] 특별 할인 안내 #1361,FAILED
ES001362,CMP0023,CUST000198,2023-07-30 15:00:00,[프로모션] 특별 할인 안내 #1362,DELIVERED
ES001363,CMP0007,CUST000165,2023-08-19 13:00:00,[프로모션] 특별 할인 안내 #1363,DELIVERED
ES001364,CMP0007,CUST000025,2023-10-22 10:00:00,[프로모션] 특별 할인 안내 #1364,DELIVERED
ES001365,CMP0029,CUST000152,2023-08-03 09:00:00,[프로모션] 특별 할인 안내 #1365,DELIVERED
ES001366,CMP0029,CUST000134,2023-10-24 20:00:00,[프로모션] 특별 할인 안내 #1366,DELIVERED
ES001367,CMP0029,CUST000065,2023-09-14 12:00:00,[프로모션] 특별 할인 안내 #1367,DELIVERED
ES001368,CMP0008,CUST000010,2023-08-22 19:00:00,[프로모션] 특별 할인 안내 #1368,DELIVERED
ES001369,CMP0023,CUST000002,2023-08-08 19:00:00,[프로모션] 특별 할인 안내 #1369,DELIVERED
ES001370,CMP0030,CUST000126,2023-10-18 15:00:00,[프로모션] 특별 할인 안내 #1370,DELIVERED
ES001371,CMP0017,CUST000083,2023-09-27 19:00:00,[프로모션] 특별 할인 안내 #1371,DELIVERED
ES001372,CMP0030,CUST000190,2023-06-21 09:00:00,[프로모션] 특별 할인 안내 #1372,DELIVERED
ES001373,CMP0007,CUST000097,2023-07-03 20:00:00,[프로모션] 특별 할인 안내 #1373,DELIVERED
ES001374,CMP0030,CUST000192,2023-07-02 10:00:00,[프로모션] 특별 할인 안내 #1374,DELIVERED
ES001375,CMP0007,CUST000010,2023-09-17 15:00:00,[프로모션] 특별 할인 안내 #1375,DELIVERED
ES001376,CMP0030,CUST000125,2023-07-06 19:00:00,[프로모션] 특별 할인 안내 #1376,DELIVERED
ES001377,CMP0023,CUST000103,2023-06-03 12:00:00,[프로모션] 특별 할인 안내 #1377,DELIVERED
ES001378,CMP0019,CUST000185,2023-11-21 12:00:00,[프로모션] 특별 할인 안내 #1378,DELIVERED
ES001379,CMP0022,CUST000145,2023-11-14 10:00:00,[프로모션] 특별 할인 안내 #1379,DELIVERED
ES001380,CMP0030,CUST000176,2023-07-23 20:00:00,[프로모션] 특별 할인 안내 #1380,DELIVERED
ES001381,CMP0022,CUST000133,2023-11-02 12:00:00,[프로모션] 특별 할인 안내 #1381,DELIVERED
ES001382,CMP0017,CUST000085,2023-07-05 10:00:00,[프로모션] 특별 할인 안내 #1382,DELIVERED
ES001383,CMP0029,CUST000003,2023-08-21 14:00:00,[프로모션] 특별 할인 안내 #1383,DELIVERED
ES001384,CMP0029,CUST000018,2023-06-02 12:00:00,[프로모션] 특별 할인 안내 #1384,DELIVERED
ES001385,CMP0017,CUST000178,2023-06-25 16:00:00,[프로모션] 특별 할인 안내 #1385,DELIVERED
ES001386,CMP0007,CUST000016,2023-11-07 15:00:00,[프로모션] 특별 할인 안내 #1386,DELIVERED
ES001387,CMP0007,CUST000090,2023-11-10 16:00:00,[프로모션] 특별 할인 안내 #1387,DELIVERED
ES001388,CMP0022,CUST000161,2023-06-04 11:00:00,[프로모션] 특별 할인 안내 #1388,DELIVERED
ES001389,CMP0023,CUST000150,2023-08-18 13:00:00,[프로모션] 특별 할인 안내 #1389,DELIVERED
ES001390,CMP0023,CUST000066,2023-10-22 16:00:00,[프로모션] 특별 할인 안내 #1390,DELIVERED
ES001391,CMP0017,CUST000020,2023-10-30 10:00:00,[프로모션] 특별 할인 안내 #1391,DELIVERED
ES001392,CMP0017,CUST000072,2023-07-16 12:00:00,[프로모션] 특별 할인 안내 #1392,DELIVERED
ES001393,CMP0008,CUST000134,2023-10-29 18:00:00,[프로모션] 특별 할인 안내 #1393,DELIVERED
ES001394,CMP0022,CUST000148,2023-10-30 17:00:00,[프로모션] 특별 할인 안내 #1394,DELIVERED
ES001395,CMP0029,CUST000054,2023-07-14 08:00:00,[프로모션] 특별 할인 안내 #1395,DELIVERED
ES001396,CMP0017,CUST000024,2023-11-05 10:00:00,[프로모션] 특별 할인 안내 #1396,DELIVERED
ES001397,CMP0029,CUST000001,2023-08-22 09:00:00,[프로모션] 특별 할인 안내 #1397,DELIVERED
ES001398,CMP0002,CUST000036,2023-10-09 20:00:00,[프로모션] 특별 할인 안내 #1398,DELIVERED
ES001399,CMP0029,CUST000084,2023-08-17 16:00:00,[프로모션] 특별 할인 안내 #1399,DELIVERED
ES001400,CMP0017,CUST000144,2023-09-09 14:00:00,[프로모션] 특별 할인 안내 #1400,DELIVERED
ES001401,CMP0029,CUST000091,2023-08-19 16:00:00,[프로모션] 특별 할인 안내 #1401,DELIVERED
ES001402,CMP0007,CUST000155,2023-07-25 10:00:00,[프로모션] 특별 할인 안내 #1402,BOUNCED
ES001403,CMP0019,CUST000183,2023-07-07 14:00:00,[프로모션] 특별 할인 안내 #1403,DELIVERED
ES001404,CMP0029,CUST000178,2023-08-04 18:00:00,[프로모션] 특별 할인 안내 #1404,DELIVERED
ES001405,CMP0023,CUST000167,2023-08-29 10:00:00,[프로모션] 특별 할인 안내 #1405,DELIVERED
ES001406,CMP0022,CUST000120,2023-11-19 13:00:00,[프로모션] 특별 할인 안내 #1406,DELIVERED
ES001407,CMP0017,CUST000158,2023-10-22 11:00:00,[프로모션] 특별 할인 안내 #1407,DELIVERED
ES001408,CMP0008,CUST000192,2023-06-03 11:00:00,[프로모션] 특별 할인 안내 #1408,DELIVERED
ES001409,CMP0030,CUST000050,2023-06-02 17:00:00,[프로모션] 특별 할인 안내 #1409,DELIVERED
ES001410,CMP0007,CUST000095,2023-08-04 16:00:00,[프로모션] 특별 할인 안내 #1410,BOUNCED
ES001411,CMP0019,CUST000009,2023-11-13 12:00:00,[프로모션] 특별 할인 안내 #1411,DELIVERED
ES001412,CMP0023,CUST000012,2023-11-26 19:00:00,[프로모션] 특별 할인 안내 #1412,DELIVERED
ES001413,CMP0002,CUST000147,2023-06-08 19:00:00,[프로모션] 특별 할인 안내 #1413,BOUNCED
ES001414,CMP0029,CUST000126,2023-07-15 15:00:00,[프로모션] 특별 할인 안내 #1414,DELIVERED
ES001415,CMP0030,CUST000027,2023-06-10 13:00:00,[프로모션] 특별 할인 안내 #1415,DELIVERED
ES001416,CMP0008,CUST000181,2023-07-16 10:00:00,[프로모션] 특별 할인 안내 #1416,DELIVERED
ES001417,CMP0007,CUST000015,2023-09-22 18:00:00,[프로모션] 특별 할인 안내 #1417,DELIVERED
ES001418,CMP0022,CUST000025,2023-10-18 12:00:00,[프로모션] 특별 할인 안내 #1418,FAILED
ES001419,CMP0017,CUST000168,2023-11-05 19:00:00,[프로모션] 특별 할인 안내 #1419,DELIVERED
ES001420,CMP0022,CUST000182,2023-07-14 17:00:00,[프로모션] 특별 할인 안내 #1420,DELIVERED
ES001421,CMP0022,CUST000133,2023-06-04 18:00:00,[프로모션] 특별 할인 안내 #1421,DELIVERED
ES001422,CMP0002,CUST000017,2023-07-20 20:00:00,[프로모션] 특별 할인 안내 #1422,DELIVERED
ES001423,CMP0019,CUST000022,2023-07-15 15:00:00,[프로모션] 특별 할인 안내 #1423,DELIVERED
ES001424,CMP0017,CUST000177,2023-10-08 14:00:00,[프로모션] 특별 할인 안내 #1424,DELIVERED
ES001425,CMP0002,CUST000080,2023-08-10 16:00:00,[프로모션] 특별 할인 안내 #1425,DELIVERED
ES001426,CMP0022,CUST000120,2023-10-24 19:00:00,[프로모션] 특별 할인 안내 #1426,DELIVERED
ES001427,CMP0029,CUST000023,2023-06-30 09:00:00,[프로모션] 특별 할인 안내 #1427,DELIVERED
ES001428,CMP0007,CUST000048,2023-08-21 17:00:00,[프로모션] 특별 할인 안내 #1428,DELIVERED
ES001429,CMP0002,CUST000197,2023-07-14 20:00:00,[프로모션] 특별 할인 안내 #1429,DELIVERED
ES001430,CMP0022,CUST000118,2023-06-21 19:00:00,[프로모션] 특별 할인 안내 #1430,BOUNCED
ES001431,CMP0019,CUST000175,2023-11-12 11:00:00,[프로모션] 특별 할인 안내 #1431,DELIVERED
ES001432,CMP0008,CUST000080,2023-06-14 14:00:00,[프로모션] 특별 할인 안내 #1432,DELIVERED
ES001433,CMP0008,CUST000072,2023-07-06 17:00:00,[프로모션] 특별 할인 안내 #1433,DELIVERED
ES001434,CMP0017,CUST000049,2023-08-09 11:00:00,[프로모션] 특별 할인 안내 #1434,DELIVERED
ES001435,CMP0019,CUST000067,2023-11-26 15:00:00,[프로모션] 특별 할인 안내 #1435,DELIVERED
ES001436,CMP0029,CUST000091,2023-10-27 13:00:00,[프로모션] 특별 할인 안내 #1436,DELIVERED
ES001437,CMP0030,CUST000116,2023-11-09 18:00:00,[프로모션] 특별 할인 안내 #1437,DELIVERED
ES001438,CMP0002,CUST000150,2023-09-07 10:00:00,[프로모션] 특별 할인 안내 #1438,DELIVERED
ES001439,CMP0017,CUST000180,2023-09-20 13:00:00,[프로모션] 특별 할인 안내 #1439,DELIVERED
ES001440,CMP0019,CUST000054,2023-08-27 19:00:00,[프로모션] 특별 할인 안내 #1440,BOUNCED
ES001441,CMP0030,CUST000191,2023-08-08 09:00:00,[프로모션] 특별 할인 안내 #1441,DELIVERED
ES001442,CMP0017,CUST000067,2023-07-26 15:00:00,[프로모션] 특별 할인 안내 #1442,DELIVERED
ES001443,CMP0007,CUST000133,2023-11-16 18:00:00,[프로모션] 특별 할인 안내 #1443,DELIVERED
ES001444,CMP0008,CUST000120,2023-10-29 13:00:00,[프로모션] 특별 할인 안내 #1444,DELIVERED
ES001445,CMP0023,CUST000169,2023-10-29 08:00:00,[프로모션] 특별 할인 안내 #1445,DELIVERED
ES001446,CMP0007,CUST000162,2023-08-31 08:00:00,[프로모션] 특별 할인 안내 #1446,DELIVERED
ES001447,CMP0029,CUST000086,2023-08-26 18:00:00,[프로모션] 특별 할인 안내 #1447,DELIVERED
ES001448,CMP0008,CUST000092,2023-08-18 10:00:00,[프로모션] 특별 할인 안내 #1448,DELIVERED
ES001449,CMP0008,CUST000193,2023-06-06 15:00:00,[프로모션] 특별 할인 안내 #1449,DELIVERED
ES001450,CMP0029,CUST000152,2023-10-26 19:00:00,[프로모션] 특별 할인 안내 #1450,DELIVERED
ES001451,CMP0023,CUST000122,2023-08-02 12:00:00,[프로모션] 특별 할인 안내 #1451,DELIVERED
ES001452,CMP0022,CUST000124,2023-11-21 14:00:00,[프로모션] 특별 할인 안내 #1452,DELIVERED
ES001453,CMP0017,CUST000196,2023-10-08 09:00:00,[프로모션] 특별 할인 안내 #1453,DELIVERED
ES001454,CMP0019,CUST000148,2023-09-11 17:00:00,[프로모션] 특별 할인 안내 #1454,DELIVERED
ES001455,CMP0030,CUST000043,2023-08-16 17:00:00,[프로모션] 특별 할인 안내 #1455,BOUNCED
ES001456,CMP0030,CUST000051,2023-10-24 20:00:00,[프로모션] 특별 할인 안내 #1456,DELIVERED
ES001457,CMP0022,CUST000014,2023-06-24 12:00:00,[프로모션] 특별 할인 안내 #1457,DELIVERED
