report_id,competitor_id,our_campaign_ref,our_product_ids,competitor_product_ids,channels_analyzed,poached_influencer_ids,report_date,source,sov_google_ads_pct,sov_google_ads_trend,sov_meta_ads_pct,sov_meta_ads_trend,sov_tiktok_ads_pct,sov_tiktok_ads_trend,sov_naver_ads_pct,sov_naver_ads_trend,sov_kakao_moment_pct,sov_kakao_moment_trend,sov_youtube_pct,sov_youtube_trend,sov_instagram_pct,sov_instagram_trend,sov_twitter_x_pct,sov_twitter_x_trend,sov_linkedin_pct,sov_linkedin_trend,sov_email_pct,sov_email_trend,sov_sms_pct,sov_sms_trend,sov_push_notification_pct,sov_push_notification_trend,sov_display_network_pct,sov_display_network_trend,sov_native_ad_pct,sov_native_ad_trend,sov_affiliate_pct,sov_affiliate_trend,sov_programmatic_pct,sov_programmatic_trend,sov_ott_ads_pct,sov_ott_ads_trend,sov_podcast_ads_pct,sov_podcast_ads_trend,sov_influencer_pct,sov_influencer_trend,sov_offline_event_pct,sov_offline_event_trend,traffic_raw,traffic_norm,traffic_pct,traffic_delta,traffic_yoy,traffic_mom,traffic_avg7d,traffic_avg30d,traffic_median,traffic_p75,traffic_std,traffic_min,traffic_max,traffic_organic,traffic_paid,traffic_cumul,traffic_our_val,traffic_comp_val,traffic_gap,traffic_rank,traffic_index,traffic_score,traffic_trend_val,traffic_benchmark,social_raw,social_norm,social_pct,social_delta,social_yoy,social_mom,social_avg7d,social_avg30d,social_median,social_p75,social_std,social_min,social_max,social_organic,social_paid,social_cumul,social_our_val,social_comp_val,social_gap,social_rank,social_index,social_score,social_trend_val,social_benchmark,search_raw,search_norm,search_pct,search_delta,search_yoy,search_mom,search_avg7d,search_avg30d,search_median,search_p75,search_std,search_min,search_max,search_organic,search_paid,search_cumul,search_our_val,search_comp_val,search_gap,search_rank,search_index,search_score,search_trend_val,search_benchmark,brand_raw,brand_norm,brand_pct,brand_delta,brand_yoy,brand_mom,brand_avg7d,brand_avg30d,brand_median,brand_p75,brand_std,brand_min,brand_max,brand_organic,brand_paid,brand_cumul,brand_our_val,brand_comp_val,brand_gap,brand_rank,brand_index,brand_score,brand_trend_val,brand_benchmark,pricing_raw,pricing_norm,pricing_pct,pricing_delta,pricing_yoy,pricing_mom,pricing_avg7d,pricing_avg30d,pricing_median,pricing_p75,pricing_std,pricing_min,pricing_max,pricing_organic,pricing_paid,pricing_cumul,pricing_our_val,pricing_comp_val,pricing_gap,pricing_rank,pricing_index,pricing_score,pricing_trend_val,pricing_benchmark,threat_level,market_share_pct,price_index
CI-5uh2tioryq2v,COMP-8,CAMP-0037,PRD-68|PRD-240|PRD-284|PRD-360|PRD-293,COMP_PRD-28|COMP_PRD-5|COMP_PRD-189|COMP_PRD-195,instagram|email|offline_event|native_ad,미입력,28-09-2025,industry_report,23.3,down,27.61,stable,28.72,stable,2.53,급감,10.56,stable,24.0,volatile,11.75,급감,13.9,급감,11.28,up,26.42,stable,28.82,급감,14.24,급감,22.51,급감,22.39,급감,11.56,급증,15.99,volatile,18.91,down,26.64,volatile,5.77,up,0.23,down,32.98,143.29,66.63,40.99,36.25,18.24,45.31,45.21,163.72,224.33,52.18,10.88,155.21,54.55,23.68,0.0,1.66,6.76,123.25,0.0,100.3,6.44,35.8,102.03,141.79,6.19,108.22,220.15,345.95,145.28,40.49,32.73,94.15,11.46,96.08,16.0,53.75,118.38,201.73,43.85,62.12,537.08,55.68,0.0,2.06,1.43,24.2,155.2,27.93,70.46,150.21,30.02,184.13,57.07,74.82,14.28,239.55,159.08,43.86,149.14,116.16,21.31,6.64,6.11,81.23,251.01,43.99,84.8,148.44,1.24,96.41,97.04,99.31,26.61,230.88,89.56,103.96,205.3,59.11,24.1,123.7,267.84,19.88,110.15,353.85,10.56,28.11,0.73,45.63,102.45,59.23,0.0,0.0,99.81,3.36,94.19,27.59,44.83,0.0,233.47,14.54,157.72,61.28,70.91,0.93,48.85,70.87,104.15,101.15,127.96,202.97,240.19,80.98,97.49,0.0,55.28,210.46,141.5,70.27,61.74,emerging,15.2,119.1
CI-xem9qu4mqmc3,COMP-16,,PRD-149|PRD-169|PRD-103|PRD-494,COMP_PRD-9|COMP_PRD-110|COMP_PRD-91,meta_ads|influencer|affiliate|email|twitter_x,INF-244,2023/01/14,industry_report,22.32,급감,17.69,volatile,1.98,up,26.57,급감,28.41,급감,21.05,up,5.29,stable,17.01,volatile,23.65,down,10.39,급증,8.68,stable,1.46,급감,18.28,volatile,28.94,up,9.16,급감,29.07,stable,23.57,up,17.69,down,28.56,volatile,14.31,down,1.89,14.57,145.33,18.69,0.0,23.5,11.93,106.3,180.58,63.05,136.34,53.25,2.05,72.72,150.02,185.74,40.32,178.15,12.3,20.74,149.47,151.99,78.78,14.32,0.67,95.73,101.21,80.51,150.57,165.08,61.95,24.78,27.21,109.43,8.17,60.24,194.11,91.36,101.47,156.91,73.66,38.57,9.79,242.02,228.0,112.58,113.55,43.18,324.78,86.67,63.86,202.14,103.72,44.42,38.46,0.0,4.18,31.46,52.33,39.7,84.55,54.27,2.88,40.32,177.13,8.93,99.34,59.58,71.13,204.3,27.08,207.89,45.09,115.53,31.06,179.39,32.9,22.64,48.4,14.26,116.18,111.29,234.2,144.65,238.03,6.08,112.18,0.0,7.86,62.93,105.83,19.01,69.5,338.8,300.14,107.32,141.23,63.38,188.06,0.69,336.04,58.4,91.12,373.74,20.8,61.98,8.47,134.03,283.43,332.8,91.24,186.14,101.9,179.98,60.95,174.46,26.72,110.44,24.71,90.64,declining,26.5,114.0
CI-4gcm8hnjoisp,COMP-6,,PRD-375|PRD-286,COMP_PRD-59|COMP_PRD-29|COMP_PRD-114|COMP_PRD-6,kakao_moment|affiliate|offline_event|sms|influencer|tiktok_ads,INF-285|INF-8,20240722,similarweb,18.56,stable,7.55,,17.76,급감,4.11,volatile,2.79,급감,2.27,stable,27.68,stable,14.07,dozn,8.32,up,0.18,volatile,3.25,down,9.01,stable,10.32,stable,16.35,down,25.94,up,26.06,volatile,28.12,급증,27.89,급증,12.84,급감,24.94,up,19.17,10.39,115.68,180.25,107.24,200.13,1.8,145.72,47.22,171.89,65.72,72.2,49.63,1.79,0.34,15.62,109.51,53.15,0.0,36.02,7.63,156.16,13.02,165.14,16.51,67.5,150.14,79.83,50.36,460.33,142.13,42.69,285.39,277.56,122.4,60.4,31.47,195.59,17.07,25.18,166.23,129.28,382.79,57.38,5438.0,10.85,249.67,70.52,33.91,139.25,198.65,11.68,136.55,62.97,72.41,13.98,69.78,156.98,239.68,72.14,2.18,43.05,239.07,75.97,271.8,187.56,1.87,72.88,29.58,36.19,278.25,311.7,140.71,125.91,200.94,121.45,44.97,86.74,9.88,88.52,20.29,112.12,46.82,70.95,126.54,157.66,137.48,38.1,146.42,188.34,51.55,5.95,269.16,297.13,280.37,27.47,63.11,24.56,124.6,77.08,67.02,2.86,298.13,80.11,82.09,68.59,103.81,37.55,14.14,70.22,135.45,138.03,59.02,29.21,67.62,424.7,0.0,1.69,0.82,73.28,low,6.43,119.6
CI-s8juy70gul0r,xOMP-5,,PRD-454|PRD-267|PRD-236,COMP_PRD-188,influencer|naver_ads|native_ad|email|meta_ads|affiliate,INF-218|INF-273,2025/04/15,scraping,19.26,급감,2.76,stable,11.38,급증,30.0,volatile,3.44,up,3.64,up,13.17,volatile,25.83,급증,27.15,volatile,23.27,down,29.14,stable,18.04,stable,18.08,급감,25.53,급증,2.33,급감,25.84,급감,4.41,급증,7.45,stable,0.13,,10.76,down,42.64,22.2,0.0,105.9,13.7,30.14,386.51,91.54,56.57,42.86,68.3,345.18,90.44,262.36,5.68,260.91,118.07,473.15,46.63,31.38,108.41,27.26,218.05,148.32,2215.0,22.84,621.67,91.87,24.98,272.54,0.0,147.97,66.87,14.82,148.74,86.47,191.0,2.05,94.45,27.0,67.73,141.47,13.3,11.94,0.0,23.6,28.21,98.42,71.37,193.12,28.19,166.71,305.33,272.96,104.79,158.48,12.02,7404.000000000001,27.74,0.69,141.94,46.28,30.28,449.44,373.53,30.62,75.49,368.56,194.99,36.61,44.81,30.61,64.12,70.12,69.46,167.53,74.85,75.52,102.19,23.64,545.08,40.46,100.77,222.06,19.74,280.08,112.9,348.01,37.81,53.48,107.29,5.54,62.93,42.81,97.56,175.58,74.62,41.74,88.49,129.78,118.2,11.63,35.64,192.68,245.85,94.54,55.61,85.16,5.34,20.59,14.51,31.54,74.72,74.2,43.2,99.81,100.63,165.44,219.2,20.19,medium,23.13,77.3
CI-p89mdtmlbh15,COMP-10,CAMP-0921,PRD-345|PRD-271|PRD-40|PRD-128,COMP_PRD-160|COMP_PRD-95|COMP_PRD-93|COMP_PRD-163,offline_event|display_network|ott_ads|naver_ads,INF-255,20231119,manual,19.54,UNKNOWN,21.86,급감,1.44,급감,24.66,급증,24.46,volatile,14.27,급감,10.94,급감,19.04,down,0.82,급증,19.59,volatile,17.82,down,25.66,down,20.59,down,13.44,급감,7.91,급증,8.21,volatile,20.65,급감,24.3,volatile,4.34,z입력,27.45,down,120.82,13.43,108.58,16.77,61.5,22.46,105.21,10.59,121.58,135.21,201.77,51.09,3375.0,162.99,22.38,117.01,118.35,63.05,155.3,236.07,9.29,71.02,259.49,131.53,36.91,147.74,10.59,40.67,8.71,3.46,60.27,30.23,18.98,106.48,63.52,269.64,34.55,2.1,25.64,146.82,234.75,3.52,95.84,197.26,43.4,101.09,106.31,258.51,49.28,125.4,179.2,221.94,32.24,115.53,3.06,1.83,7.94,107.62,51.84,38.95,81.02,22.37,75.94,60.22,14.83,74.56,45.65,145.45,0.05,17.06,159.89,31.84,4.67,40.47,76.87,94.94,214.46,0.0,163.29,122.81,0.38,429.7,61.48,40.49,107.07,100.97,472.64,162.76,60.62,32.13,96.22,300.38,59.61,34.92,33.88,14.18,75.32,72.71,124.59,25.52,100.46,4.4,217.63,45.66,208.4,51.52,279.01,55.24,75.26,2.16,109.41,24.99,0.0,315.73,98.18,79.19,0.77,308.76,0.0,0.9,high,4.09,133.2
CI-1h4xtobym38f,COMP-30,CAMP-0867,PRD-163|PRD-113|PRD-333|PRD-207|PRD-451,COMP_PRD-103|COMP_PRD-156|COMP_PRD-109,affiliate|meta_ads|native_ad|tiktok_ads|programmatic|push_notification,,2023/07/07,socialbakers,10.51,down,15.18,급증,24.46,volatile,4.78,급감,1.12,volatile,27.56,stable,6.35,급감,21.43,down,11.3,volatile,15.87,stable,24.3,up,7.33,stable,20.65,down,1.22,volatile,7.64,up,21.92,stable,2.09,stable,2.88,up,26.26,급증,17.66,급감,139.13,0.0,7.19,342.17,207.53,167.93,30.45,175.21,144.69,41.07,55.77,18.33,17.21,190.98,9.42,165.73,6.3,14.63,53.9,7.27,166.43,81.14,17.11,33.07,50.42,237.36,24.59,112.45,1.01,30.56,122.65,5.48,45.97,58.21,89.65,58.99,5.79,272.76,41.81,205.98,148.39,159.71,10.15,0.25,143.91,4.58,194.97,175.51,3.7,32.94,4.75,506.88,89.41,104.25,332.51,71.02,50.66,14.53,110.15,82.08,19.61,117.57,153.81,0.0,4.42,11.05,11.79,78.37,3.38,144.83,10.18,242.46,191.46,155.76,56.26,164.75,8.63,2.62,4.8,41.95,101.3,44.61,132.29,112.72,198.58,104.27,85.86,80.93,75.38,16.34,108.71,17.48,281.04,107.43,111.38,112.81,254.24,121.19,64.59,55.02,251.65,62.48,80.74,95.32,205.7,9236.0,18.99,45.37,88.14,8.79,1.68,31.02,158.4,178.52,43.66,82.74,88.47,83.77,42.77,32.69,critical,26.78,101.4
CI-h266sok2p553,COMP-11,CAMP-0100,PRD-484|PRD-62,COMP_PRD-27|COMP_PRD-190|COMP_PRD-5|COMP_PRD-22|COMP_PRD-186,email,INF-126|INF-256|INF-102,2023/01/14,industry_report,12.27,volatile,22.71,up,3.23,급감,1.82,급증,6.83,stable,4.32,up,0.87,급감,29.08,volatile,15.6,up,19.23,up,15.52,down,13.05,stable,6.28,stable,7.2,volatile,12.57,down,9.19,up,1.29,급증,17.8,stable,11.94,up,18.52,급감,87.87,136.53,22.31,9.85,5.19,24.86,93.04,137.5,61.08,143.38,71.81,24.55,12.8,16.33,26.42,154.9,419.92,211.44,89.45,20.6,18.21,77.73,228.41,61.98,28.87,58.32,3.78,4.41,79.23,90.33,301.53,0.0,31.02,10.64,182.32,289.42,52.5,41.13,21.06,61.75,150.72,40.62,50.41,65.07,27.35,61.34,32.53,58.09,76.76,130.3,76.77,10.35,6.44,8.11,30.39,165.23,25.68,34.99,20.74,79.51,120.55,142.57,0.0,208.95,104.7,156.22,109.72,364.86,81.43,395.78,14.32,67.93,151.97,26.48,68.19,30.66,332.98,21.55,260.9,248.14,0.0,182.24,16.18,201.29,217.79,203.84,125.67,141.99,18.44,54.34,4.97,2.76,80.67,82.37,63.96,281.98,150.91,141.9,237.49,71.2,8648.0,44.7,3746.0,83.77,89.21,404.55,192.06,9.82,24.69,10.51,219.12,271.43,264.74,30.0,50.18,33.48,4.84,151.06,25.13,16.4,medium,3.73,117.7
CI-1vb8ed8m3eep,COMP-23,,PRD-211,COMP_PRD-77|COMP_PRD-165|COMP_PRD-115|COMP_PRD-199,linkedin|tiktok_ads|naver_ads,INF-246|INF-251,"Jun 11, 2024",socialbakers,18.87,down,16.01,급증,29.73,volatile,15.85,down,0.7,stable,13.43,volatile,17.35,volatile,7.06,down,19.75,up,17.59,급증,8.3,up,27.29,,21.74,nan,24.98,급증,7.01,nan,11.28,급감,0.07,급증,12.61,급증,3.71,up,4.11,급감,128.96,91.81,46.51,147.02,3.99,112.04,9.36,61.24,164.78,63.01,160.88,175.24,14.36,64.11,49.48,113.99,11.98,22.86,55.15,27.46,194.8,128.58,68.05,50.05,99.74,58.15,100.18,312.76,85.01,3.23,283.53,79.61,21.59,191.85,28.44,235.4,143.94,17.02,82.94,4.71,272.58,0.0,7.5,173.61,66.6,162.07,5.43,0.68,58.08,63.28,47.82,53.68,140.12,7.06,80.68,263.65,309.11,93.93,136.53,263.25,15.54,44.96,25.79,49.88,6.9,0.0,116.15,2560.0,108.58,143.39,11.0,28.54,201.04,58.6,16.47,63.37,95.74,62.12,31.65,56.6,19.12,43.34,56.55,30.69,60.25,9.72,61.44,145.59,75.68,25.27,67.68,49.12,43.09,191.32,13.93,38.35,24.95,40.33,12.15,1206.0,169.45,72.28,6.22,29.98,0.0,121.87,93.27,56.62,7.2,9.06,209.9,191.16,42.55,77.56,17.92,13.67,47.21,64.36,189.76,193.5,declining,8.12,106.2
CI-axqs9gi5an6d,COMP-20,CAMP-0325,PRD-316|PRD-477|PRD-211|PRD-40,COMP_PRD-112|COMP_PRD-63|COMP_PRD-129|COMP_PRD-164,affiliate|native_ad|instagram|sms|email|linkedin,INF-266|INF-195|INF-218,02/10/2023,industry_report,13.65,down,22.13,volatile,19.27,up,12.93,급증,16.96,up,10.69,down,21.11,,3.92,up,13.75,stable,1.49,nan,20.98,volatile,23.87,up,0.21,급감,17.58,stable,7.78,급증,10.83,,6.49,stable,24.04,급증,5.68,down,25.19,급감,95.03,82.26,124.88,12.21,48.78,20.6,157.3,61.2,25.28,10.71,16.49,75.5,14.28,44.92,76.85,22.89,31.8,45.13,130.87,57.95,43.9,69.97,144.65,14.72,183.23,107.92,91.14,271.4,114.04,28.24,267.46,209.27,34.78,0.0,8.15,167.14,40.05,246.88,71.13,254.94,0.0,42.92,53.97,47.86,181.8,221.72,379.4,66.3,7.89,12.45,80.09,223.6,1177.0,147.7,141.77,69.31,177.77,63.86,104.47,41.29,106.91,64.17,214.78,44.99,158.95,108.85,15.96,79.76,27.7,73.68,89.11,69.62,18.1,306.48,5.82,26.23,241.97,288.3,3.05,3.35,247.44,105.27,268.84,93.65,173.5,175.04,64.35,2.39,35.53,0.0,218.9,54.75,116.17,25.95,37.57,332.75,330.9,89.78,111.5,258.47,40.99,71.27,26.62,63.39,73.28,14.56,356.48,142.36,15.32,37.5,86.08,227.7,121.92,33.35,45.06,60.95,42.18,162.02,21.55,8.11,medium,17.01,79.6
CI-1p1w5ptxbpxi,COMP-13,CAMP-0310,PRD-59|PRD-368,COMP_PRD-128|COMP_PRD-66|COMP_PRD-130|COMP_PRD-62,offline_event,,2023-04-15,scraping,2.84,stable,17.47,급증,10.76,down,11.26,up,13.1,,11.9,down,27.62,down,6.37,급감,12.57,stable,21.47,volatile,13.15,급감,6.85,stable,16.81,급증,19.98,volatile,17.59,급증,25.08,volatile,22.82,down,14.22,stable,7.46,up,7.91,down,94.53,89.91,364.19,73.09,58.26,221.04,13.73,38.19,149.44,43.86,18.75,341.5,157.72,12.82,0.0,22.63,2.28,81.04,8.47,9813.0,46.37,6.85,34.79,0.88,84.71,29.32,140.07,119.73,75.16,51.2,17.36,6.03,78.12,93.34,15.37,41.74,88.63,8.54,68.29,95.36,75.92,71.48,26.9,96.77,257.5,12.22,29.79,35.28,145.59,271.51,27.14,238.66,231.78,33.19,13.39,29.91,236.68,195.82,18.23,6.81,74.18,168.98,43.03,298.94,136.72,23.53,83.36,62.83,0.0,303.43,64.95,11990.0,54.92,136.51,126.06,217.55,48.03,128.48,86.8,0.0,127.18,119.12,60.57,211.15,199.03,38.57,250.16,39.31,183.19,36.16,189.91,0.09,0.0,75.63,17.71,50.21,76.05,43.81,12.22,193.58,0.0,95.14,1.64,143.03,17.98,293.79,67.31,37.64,70.4,40.3,0.97,7.59,168.34,0.0,146.42,19.09,39.07,10.17,87.39,203.08,UNKNOWN,27.2,133.9
CI-68167b71wn4k,COMq-2,,PRD-124,COMP_PRD-53,programmatic|instagram|meta_ads|display_network,null,"Dec 31, 2024",news,0.45,stable,4.22,-,20.07,volatile,16.93,down,0.57,급증,19.91,미입력,15.81,stable,29.1,급감,16.53,up,27.6,급증,16.72,,21.75,up,4.5,down,18.4,volatile,28.75,급감,13.22,stable,10.11,급증,9.01,down,0.14,down,15.83,volatile,24.58,18.39,66.17,161.21,21.34,130.16,177.96,52.66,0.0,35.33,139.76,206.95,56.26,17.07,97.26,0.0,7.0,395.25,38.74,63.19,108.8,21.0,79.74,4.89,253.63,320.59,57728.0,188.54,313.83,6.01,23.73,232.44,0.0,150.84,26702.0,35.75,386.34,88.95,43.76,108.12,15.56,505.11,43.27,44.5,675.69,204.84,0.0,88.94,34.75,12.31,29.35,197.0,22.93,0.0,23.97,12.98,280.9,95.4,22.76,150.9,27.08,0.0,30.73,113.4,52.39,71.37,66.08,67.65,29.59,58.1,42.96,275.78,0.0,120.88,74.13,177.76,4.44,48.41,111.24,203.83,18.06,266.8,35.13,95.92,218.18,111.4,52.67,118.25,230.21,0.0,107.95,256.05,97.07,15.59,32.55,170.48,0.0,2.53,236.76,22.36,84.84,0.0,25.2,19.23,59.06,30.2,155.27,20.47,122.99,125.0,181.8,155.71,39.53,2.98,25.9,166.74,268.3,104.52,105.63,59.91,emerging,1.08,89.8
CI-ml3yf9huck1l,COMP-14,CAMP-0131,PRD-1|PRD-310|PRD-181|PRD-291|PRD-389,COMP_PRD-139|COMP_PRD-154,twitter_x|ott_ads|display_network|youtube|linkedin,N/A,2024-04-07,manual,14.66,down,17.9,급감,19.67,급감,21.09,급증,16.82,급감,20.28,up,0.73,down,0.42,volatile,14.1,up,10.47,vylatile,26.15,stable,16.56,stable,28.22,급감,29.18,급증,13.01,volatile,1.87,stable,9.49,,25.88,volatile,8.18,급감,18.12,down,29.44,4.41,221.92,187.91,68.29,91.67,71.0,276.28,0.0,57.65,102.58,35.4,182.5,38.9,39.11,46.31,491.42,121.81,134.69,86.69,54.51,148.3,179.75,27.45,129.25,409.08,213.89,2232.0,82.25,32.92,31.94,0.0,37.15,32.04,0.0,135.26,17.69,0.46,28.14,178.61,100.07,42.42,212.11,8.43,11.55,140.81,64.26,240.83,107.24,99.14,25.75,66.58,67.51,37.63,27.08,21.47,144.52,102.17,246.13,6.3,14.99,144.41,0.0,11.06,113.02,21.82,214.3,46.73,36.09,19.76,12.59,95.5,83.6,115.79,110.71,151.85,177.1,115.57,158.03,0.0,21.15,223.11,23.79,113.68,10.16,126.49,56.58,25767.0,74.26,230.53,18.4,87.96,63.12,0.67,63.21,159.84,101.81,0.0,82.47,282.05,123.11,144.4,6.39,43.41,5.3,15.54,173.81,359.24,51.56,58.35,139.14,6.58,121.62,417.88,17.67,290.88,29.88,47.54,33.37,9.65,low,10.64,128.8
CI-6rsc5rniod2w,미입력,,PRD-39|PRD-226|PRD-251|PRD-316,COMP_PRD-140|COMP_PRD-118,kakao_moment|affiliate|ott_ads|linkedin,미입력,2023/11/02,similarweb,20.98,up,1.86,down,5.09,stable,17.33,급증,1.24,down,17.44,up,6.74,급증,2.15,급증,3.19,down,24.91,급감,12.62,급감,26.04,volatize,6.74,up,24.77,stable,0.58,volatile,22.48,up,5.86,급증,12.85,급감,1.31,급감,29.23,급증,12.59,236.53,18.9,210.17,32.42,26.69,0.0,14.98,31.66,489.05,34.88,79.37,36.28,124.6,374.9,287.65,87.94,138.92,195.7,42.26,103.84,43.64,125.89,125.68,75.69,50.74,440.66,103.17,26.64,15.11,0.0,126.5,32.65,83.61,54.95,216.5,45.91,18.69,149.91,83.75,246.61,234.69,36.57,89.29,227.94,126.54,527.5,188.68,21.78,29.1,80.98,0.0,344.63,370.04,150.12,21.51,47.17,16.98,10.97,11.49,71.09,68.64,13.42,57.5,119.9,102.69,277.38,110.71,144.4,28.14,193.03,159.26,187.03,54.18,115.28,150.57,45.61,64.85,105.97,222.46,402.16,3.58,21.6,1.29,55.01,1.34,45.66,64.93,11.62,183.31,224.94,298.9,141.3,252.62,81.09,14.4,92.05,90.08,1.69,12.02,107.19,11.24,17.83,122.78,26.37,49.65,34.22,32.79,180.4,0.39,51.09,36.12,0.0,41.73,36.79,97.02,99.13,50.34,50.13,63.2,declining,24.3,113.1
CI-89mme9jpuyii,COMP-19,,PRD-12|PRD-479|PRD-270,COMP_PRD-99|COMP_PRD-182|COMP_PRD-23|COMP_PRD-69,push_notification|ott_ads|display_network|sms|programmatic,INF-118|INF-230,05/29/2025,industry_report,19.91,up,24.71,volatile,0.25,down,22.32,stable,18.88,stable,21.18,volatile,5.64,volatile,22.72,down,1.86,급증,13.2,급감,15.93,volatile,9.76,volatile,7.61,down,0.16,급감,9.91,up,21.98,stable,17.01,stable,20.88,stable,1.2,급증,21.94,급증,17.67,4.52,487.99,17.55,48.63,337.9,58.5,5261.0,116.59,34.77,11.17,20.12,119.76,130.14,63.94,1.28,28.28,21.61,3.33,23.79,173.61,205.7,22.74,39.82,8.24,10.61,192.5,64.52,44.57,13.2,233.98,139.25,89.5,5.93,26.38,60.06,3.66,19.25,138.88,25.98,68.13,63.28,25.24,229.34,76.6,131.13,68.05,46.21,41.8,170.55,51.26,404.26,7.76,118.45,120.92,88.33,0.0,45.43,61.82,421.71,224.42,96.45,36.0,52.05,84.23,145.72,46.84,381.85,67.03,195.8,0.0,43.03,125.56,160.73,75.48,37.53,90.52,0.0,108.9,245.77,170.38,10.67,34.63,102.2,391.15,5.57,234.26,108.47,53.91,55.61,206.08,207.41,9.21,258.12,48.14,113.17,22.69,63.37,35.96,196.94,76.53,88.78,220.11,185.13,226.52,17.21,34.4,12.86,0.68,128.68,124.2,19.92,4.45,28.13,159.02,22.76,68.44,177.54,228.21,6.53,declining,13.43,72.2
CI-mc6vsbo5fdj9,COMP-11,,PRD-342|PRD-269|PRD-374|PRD-322,COMP_PRD-143|COMP_PRD-141,instagram,,08/22/2025,w입력,4.88,up,10.09,급증,20.33,volatile,12.88,up,28.16,up,18.12,up,19.18,stable,5.86,급증,7.45,down,28.07,급감,7.38,급증,9.01,stable,21.05,급감,11.5,down,13.12,stable,14.36,급증,4.76,down,28.17,stable,26.95,급감,10.22,stable,177.37,197.28,231.92,54.13,15633.000000000002,427.27,135.12,0.93,28.87,157.03,215.37,10.29,116.11,69.33,10.5,51.67,242.08,20.88,91.35,5.58,42.42,52.15,20.87,37.87,125.58,236.3,57.18,2.53,100.42,4.89,25.84,93.21,0.0,202.22,17.41,108.37,61.95,37.09,115.4,218.53,62.25,17.37,55.26,73.47,23.2,26.47,143.95,198.89,50.5,218.29,56.23,492.89,14.87,334.13,86.95,79.52,4.61,55.62,44.03,153.51,9.46,237.98,99.61,10.37,474.36,59.47,43.38,3.45,179.93,24.2,3.08,60.24,195.49,49.46,466.73,46.11,0.0,137.19,10.3,38.04,11.5,48.38,40.03,11.57,118.96,39.25,109.64,31.85,66.09,107.4,6.71,199.13,31.5,51.95,385.31,16.07,88.38,15.89,253.95,290.46,8.57,48.27,519.68,27.3,98.61,28.71,108.6,0.0,145.89,89.65,70.64,7.61,17.77,88.02,267.9,141.37,115.85,19.18,77.34,125.06,critical,28.58,141.7
CI-ofddesgcvsia,COMP-16,,PRD-496|PRD-74|PRD-54|PRD-280,COMP_PRD-40,affiliate|programmatic|podcast_ads|twitter_x|naver_ads|google_ads,INF-128|INF-158|INF-255,03.08.2025,null,29.42,stable,25.97,급감,24.4,급감,15.18,급증,29.44,up,5.15,급감,24.94,급감,16.31,up,0.32,up,18.31,down,28.9,down,17.48,volatile,3.14,급감,9.69,up,13.14,급감,20.71,-,10.7,-,6.04,급감,6.02,down,25.13,volatile,231.3,11.01,9.43,440.54,322.02,4.63,89.02,0.0,80.91,77.3,110.11,23.3,4.01,31.12,292.06,0.03,2.58,5.53,67.17,115.8,43.07,11.65,218.21,21.79,0.0,48.92,62.9,20.59,92.04,4.74,62.98,185.92,102.57,275.98,41.4,15.31,8.79,109.44,61.38,8.04,93.3,80.85,75.66,111.89,207.76,244.38,32.51,58.62,292.5,300.73,76.74,37.49,114.31,3.01,59.75,5.54,23.03,55.52,182.95,61.61,409.96,44.88,7.88,25.65,64.51,20.17,104.94,53.99,213.9,84.13,31.43,176.67,143.39,19.38,69.36,126.16,12.43,78.87,255.64,102.59,2.81,28.56,157.91,441.58,47.29,2.4,108.35,23.67,45.07,304.1,150.13,164.95,99.84,200.2,188.34,2.74,24.37,33.92,46.06,21.0,66.48,34.78,190.27,2.48,22.67,193.16,106.04,44.87,17.95,359.91,87.18,49.15,21.8,41.61,0.0,106.09,12.33,12.25,55.55,31.3,critizal,33.72,99.1
CI-5y3wh22wmk2c,COMP-23,,PRD-474,COMP_PRD-170|COMP_PRD-100|COMP_PRD-84,push_notification,미입력,2023/12/24,scraping,18.38,급증,27.62,N/A,28.05,up,16.18,down,16.21,급감,23.3,down,13.4,급감,26.61,stable,4.89,null,7.88,up,16.51,급증,27.24,급감,1.31,,13.97,volatile,14.12,up,19.41,volatile,0.06,급증,12.86,,5.06,급증,8.55,down,80.62,12.42,454.02,73.69,91.7,16.36,61.91,411.12,13.99,7.63,17.23,162.72,86.01,123.84,504.9,165.28,23.83,49.04,75.89,43.47,61.52,119.88,29.7,37.11,19.54,0.0,24950.0,14.69,0.99,149.09,85.64,107.09,246.9,780.0,0.0,167.61,162.13,252.68,58.44,8.71,264.2,121.15,128.12,28.38,35.3,40.95,207.57,59.49,28.49,120.9,16.3,69.99,0.0,115.66,29.03,35.19,0.0,82.29,208.88,62.22,41.19,126.86,5.07,111.02,340.68,33.72,82.56,44.0,15.08,51.01,273.91,192.93,25.94,75.56,73.27,161.47,144.2,348.96,10.26,14.23,3.17,71.14,45.16,37.56,0.0,103.52,26.3,44.3,145.6,101.62,293.61,16.48,76.45,99.19,75.1,316.44,175.67,68.47,200.13,0.57,60.95,8.42,73.85,120.22,36.36,52.99,124.56,18.92,176.79,8.17,0.0,204.38,8014.0,80.44,75.48,34.41,44.58,1.79,13.58,2.08,lww,30.54,73.5
